,hc,ec,dc,bc,cc,lc,ic,cfcc,acfbc
ksii_core4_l,1455.9666666667024,0.00018687435816134464,0.0007958615200955034,0.000247218704685739,0.2757599034346538,0.00024067742470048673,0.00032557882688578953,0.00032557882688578953,0.0013151856926712573
ksi_g,1451.092857142895,0.00012456185171806083,0.0009948269001193793,0.00010436576252091165,0.2753218296357162,0.00013553336866566353,0.00038450209393555443,0.00038450209393555443,0.0020525173491103476
k_g,1918.9166666665142,0.0051192820445356,0.0005968961400716276,0.0,0.3603383997705764,0.0,0.0003176431961812484,0.0003176431961812484,0.002258174506417917
anth_c,1935.1333333331684,0.01075944085017203,0.001392757660167131,0.0003979700457299052,0.36407098877218397,0.0003979744672496498,0.0004311957470480762,0.0004311957470480762,0.00022375792668973658
4aphdob_c,1806.6166666665895,0.006118274158430727,0.0009948269001193793,0.0,0.33801869661712286,0.0,0.0003972145234918658,0.0003972145234918658,0.00017537967065058086
kynate_c,1806.6166666665895,0.006118274158430727,0.0009948269001193793,0.0,0.33801869661712286,0.0,0.0003972145234918665,0.0003972145234918665,0.0001753744714882323
lcts_l,1377.5500000000434,0.0001282246024267677,0.0007958615200955034,0.00039793076004775163,0.25804795399702213,0.00039793076004775196,0.00030636444146695023,0.00030636444146695023,0.00010546775934840085
lac_L_c,2122.1999999998457,0.021033557300940385,0.006963788300835654,0.0027306012130709667,0.3964973177658567,0.0026471710298492123,0.000626703548122358,0.000626703548122358,0.0027407548276564167
lald_D_m,1571.2166666667288,0.0016655522402056664,0.0009948269001193793,0.0,0.29168359352330103,0.0,0.0004035158625611598,0.0004035158625611598,0.00014824250388183042
lald_L_m,1571.2166666667288,0.0016647030982036926,0.0009948269001193793,0.0,0.29168359352330103,0.0,0.00040317853229064843,0.00040317853229064843,0.00014646691425865274
lac_L_m,1975.499999999832,0.00670380262461582,0.0015917230401910067,4.2809284914841065e-05,0.36772022241732516,4.3066511554105015e-05,0.00047773801072873535,0.00047773801072873535,0.0007573836674876612
lcts_g,1232.135714285817,4.821974156430166e-05,0.0007958615200955034,8.840317549486926e-05,0.23258827340459995,0.00014443036849131312,0.000346596142818918,0.000346596142818918,0.002269355229061131
lcts_c,1068.9369047619668,1.7579308302639327e-06,0.00019896538002387584,0.0,0.20512611215410986,0.0,0.00012064055728648682,0.00012064055728648682,0.0
3spyr_c,1882.2666666665386,0.008859380899022292,0.001392757660167131,1.506635949296661e-06,0.3527760230223907,2.429045187345772e-06,0.00045538712837262885,0.00045538712837262885,0.00047065361256420744
Lcyst_m,1445.6761904762413,0.000459535317561414,0.0005968961400716276,0.0,0.27572964669738864,0.0,0.00030939827481121665,0.00030939827481121665,8.190530547392659e-05
3spyr_m,1551.4595238095906,0.0016491450603404755,0.001392757660167131,9.50961290667731e-06,0.2867248559529922,1.4181623026977189e-05,0.00044698690333191715,0.00044698690333191715,0.0002428436240162159
leuktrA4_r,1432.6000000000315,0.00027585316935287255,0.0005968961400716276,8.494638597460866e-06,0.27582043683459556,2.047967346979777e-05,0.0002910382935342603,0.0002910382935342603,0.0008178212180365636
leuktrB4_c,1969.066666666483,0.021984749132775407,0.004974134500596896,0.000239190537535822,0.3693687072830161,0.0002284900728383496,0.0006060382875918345,0.0006060382875918345,0.002450943299461848
leuktrB4_r,1538.0500000000472,0.0007118421227055598,0.002586549940310386,3.127639928051901e-05,0.2881054743479507,3.4841724820029016e-05,0.0005334355150517615,0.0005334355150517615,0.0015643722661621243
leuktrC4_c,1828.4499999999116,0.012316176328859793,0.0031834460803820135,1.0962444579463305e-05,0.3405610516330126,1.7268373365256567e-05,0.0005664031614832535,0.0005664031614832535,0.0004905535183167998
leuktrD4_c,1829.2833333332444,0.012406181579254352,0.0033824114604058893,0.00018962051240384572,0.3406302948153168,0.00018292860693093843,0.0005712157769315923,0.0005712157769315923,0.0012401753781707669
leu_L_c,2042.316666666477,0.08205564606445362,0.020692399522483088,0.0008837719842144399,0.3771574365901246,0.0008382188256751916,0.0006704940647668447,0.0006704940647668447,0.0047023408425152105
leu_L_m,1602.0666666667182,0.0050356294516384,0.005571030640668524,1.4836864697644836e-05,0.2971678590433394,2.04564719172082e-05,0.0006115380277128275,0.0006115380277128275,0.0010282445027779044
nformanth_c,1934.6333333331686,0.010702539525437548,0.001193792280143255,5.248404898773252e-08,0.36404461828190643,5.69055687323191e-08,0.0004296357414230199,0.0004296357414230199,0.00021548471631531777
lgnccrn_c,1566.500000000047,0.0020058829855691294,0.0007958615200955034,9.544747606080735e-05,0.29583848372476307,0.000115149430619907,0.00035450225063804534,0.00035450225063804534,0.004640081288017708
lgnccrn_m,1326.6928571429175,0.0002606973345960457,0.0007958615200955034,1.1629759471912888e-05,0.2466143277723258,1.4912117909845777e-05,0.0003413503641211417,0.0003413503641211417,0.015241444531535161
lgnccoa_m,1325.9428571429178,0.00023361825650105694,0.0005968961400716276,0.0,0.24657803071186774,0.0,0.00030279530831116096,0.00030279530831116096,0.00016026669053424884
limnen_c,1942.6499999998298,0.01346424318211685,0.0015917230401910067,0.00039798355351508774,0.36571345412209855,0.00039798355351508796,0.000455760368879111,0.000455760368879111,0.00024207642808842918
xyl_D_l,1483.7000000000382,0.0006072887851994949,0.0019896538002387586,0.0007970886187907707,0.2806253489670575,0.0007980546358534708,0.00047835054615983367,0.00047835054615983367,0.00021590072478527177
cs_a_deg5_l,1482.7833333333715,0.0006054192800937669,0.0015917230401910067,2.2221481083161537e-07,0.28060968120149626,2.2646197759489242e-07,0.00046473794622664804,0.00046473794622664804,0.00022305584229027637
cs_c_deg5_l,1483.7833333333715,0.0006207477603777504,0.0019896538002387586,4.267894967599786e-07,0.2806410184823273,4.3730588776944753e-07,0.0004913398970955487,0.0004913398970955487,0.0002396201414189106
cs_e_deg7_l,1483.2833333333715,0.0006135807986115938,0.0017906884202148826,3.093240319365959e-07,0.2806253489670575,3.162108720666905e-07,0.0004793087535190235,0.0004793087535190235,0.00023186471055302348
lipoate_c,1955.983333333157,0.02203247229062442,0.0029844807003581377,0.00018531428090350595,0.367209761087163,0.00020719119308709077,0.000554078994308661,0.000554078994308661,0.0007742816128081085
lneldccrn_c,1905.766666666523,0.006696828614239633,0.0009948269001193793,0.00011332169931138687,0.35741715260987056,0.00011966915174977833,0.000399878565403052,0.000399878565403052,0.0006469248659879292
lneldccrn_m,1561.1095238095925,0.001055226163014365,0.0009948269001193793,1.1482952581973396e-05,0.288072447985327,1.4037992565608148e-05,0.0003976878223243696,0.0003976878223243696,0.0006889264296280456
lnlccrn_c,1593.2666666666898,0.0021150160576202653,0.0007958615200955034,9.021976123385785e-05,0.3016082573211714,0.00010733318425258041,0.00035753800437786636,0.00035753800437786636,0.0005463315766518176
lnlccrn_m,1327.1595238095842,0.00030244843963317755,0.0007958615200955034,7.426406400056698e-06,0.2466627404789949,7.34885242525767e-06,0.00035555830938674486,0.00035555830938674486,0.0005785668605176027
lnlncacrn_c,1592.6833333333568,0.0020188123258108584,0.0007958615200955034,8.919951522432232e-05,0.3015177875097486,0.00010553470755231484,0.00035655193495191085,0.00035655193495191085,0.000531949068446587
lnlncacrn_m,1326.6095238095843,0.00029320643301132494,0.0007958615200955034,7.347639905047968e-06,0.24660222756488887,7.254669320158324e-06,0.000354165104527855,0.000354165104527855,0.0005382002051339446
lnlncgcrn_c,1592.8500000000233,0.0020851727075480025,0.0007958615200955034,9.054715875441012e-05,0.3015358771298296,0.00010865630688045593,0.0003572946356677698,0.0003572946356677698,0.0005404308219127133
lnlncgcrn_m,1326.6928571429175,0.0002979433803466598,0.0007958615200955034,7.4152671397370155e-06,0.2466143277723258,7.307845775817988e-06,0.00035521089448876627,0.00035521089448876627,0.0005584525152228895
lanost_c,1946.2333333331612,0.014987966907661241,0.0019896538002387586,8.596824488825725e-06,0.36624644756977337,1.0993895177076882e-05,0.0005071468893944398,0.0005071468893944398,0.00038716858009657057
44mctr_c,1945.7333333331615,0.014811043867207111,0.0017906884202148826,8.078780622240762e-06,0.36621976100262316,1.035280215003825e-05,0.0004947485639381177,0.0004947485639381177,0.0003787347894539239
Ssq23epx_r,1522.7333333333765,0.00035125691514941327,0.001392757660167131,2.63967336681759e-08,0.28592558880418706,2.6396733668175904e-08,0.00045202561715914974,0.00045202561715914974,0.0003542808089442545
lanost_r,1524.4000000000435,0.0003623870127924925,0.0017906884202148826,0.0003979825221851559,0.28607205873982583,0.0003980055080206595,0.00047007551470750635,0.00047007551470750635,0.00038258330481583005
lpchol_hs_c,1936.299999999835,0.011206322104274542,0.002586549940310386,4.577080665503987e-05,0.36393917451122376,4.919212299670087e-05,0.0005347069921970067,0.0005347069921970067,0.0006126732277214282
thp2c_x,1485.5166666667049,0.0004876105644074852,0.0009948269001193793,1.3481096899342752e-05,0.28046875,1.4864683070079027e-05,0.00039155709192048615,0.00039155709192048615,0.00033727080523443927
mag_hs_c,1962.6833333331501,0.01129372828309289,0.0017906884202148826,8.801070935588093e-05,0.3697763390229547,9.618953414064018e-05,0.0004935557522118247,0.0004935557522118247,0.0007282652083084787
retinol_c,1978.7333333331412,0.01902088204396012,0.003979307600477517,0.00017205410457610788,0.3722962962962963,0.00019928775044719997,0.0005827056259830371,0.0005827056259830371,0.0012648541458434573
retfa_c,1961.5499999998174,0.011602758974665324,0.0017906884202148826,9.680211748561648e-05,0.3695316520844056,0.00010624176584879633,0.000491750252532196,0.000491750252532196,0.000663234933921979
retinol_cis_11_c,1937.216666666501,0.01561756195912668,0.00238758456028651,1.3236193366240525e-06,0.36420289855072463,1.40374846179502e-06,0.000532295371344304,0.000532295371344304,0.0006454010525209305
11_cis_retfa_c,1932.2999999998367,0.010073812506329568,0.001392757660167131,8.2410178477814e-05,0.36362320937635656,9.362578369626942e-05,0.00045195608123504364,0.00045195608123504364,0.0004281897133339715
retinol_9_cis_c,1937.216666666501,0.01561756195912668,0.00238758456028651,1.3236193366240525e-06,0.36420289855072463,1.40374846179502e-06,0.0005322953713443036,0.0005322953713443036,0.0006453935549858376
9_cis_retfa_c,1932.2999999998367,0.010073812506329568,0.001392757660167131,8.2410178477814e-05,0.36362320937635656,9.362578369626942e-05,0.00045195608123504516,0.00045195608123504516,0.0004281910292291462
pd3_c,1390.433333333353,0.0003507978817762517,0.0007958615200955034,0.0007958495501480928,0.26826794769148654,0.0007958524854991581,0.00023134755133649368,0.00023134755133649368,0.0001228655881186532
lum3_c,1083.666666666798,4.8189261877318635e-06,0.00019896538002387584,0.0,0.21153198653198654,0.0,0.00010698046570662047,0.00010698046570662047,0.0
trp_L_c,2031.6666666664703,0.08207545421033995,0.019299641862315958,0.0005039674741004799,0.37619760479041914,0.0004583464609821056,0.0006693147901434701,0.0006693147901434701,0.004487087648013777
trypta_c,1947.9833333331603,0.013991178875236491,0.0019896538002387586,1.4255329596972961e-05,0.36654025670945156,2.349380609438057e-05,0.0005072825978978131,0.0005072825978978131,0.0005424442730691073
peplys_n,1151.0309523810784,5.2061844804816734e-05,0.0009948269001193793,0.0003979307600477522,0.2201392843064255,0.00039793076004775163,0.00032369748794472403,0.00032369748794472403,0.00044492391498711603
Nmelys_n,1151.0309523810784,5.276479120184778e-05,0.0009948269001193793,3.959510050226385e-08,0.2201392843064255,3.959510050226385e-08,0.0003487413227089297,0.0003487413227089297,0.00047145272604713303
Ndmelys_n,1168.102380952493,5.278391629776972e-05,0.0009948269001193793,1.4788910970971735e-06,0.22369592309061775,4.331327132239997e-06,0.0003517769659896215,0.0003517769659896215,0.0006353692416509608
Ntmelys_n,1208.5928571429592,5.348098936225637e-05,0.0009948269001193793,0.0001283613287506698,0.22985456873685173,0.00019306170221548296,0.00035773276724180295,0.00035773276724180295,0.0015441740244786933
lys_L_x,1557.2166666667183,0.0014635864040357955,0.001193792280143255,8.723759187630082e-05,0.29471091825964585,0.00013226810575256093,0.000428442365792633,0.000428442365792633,0.0004800615256000024
6a2ohxnt_x,1417.640476190505,0.0003661477613671309,0.001193792280143255,7.256335924711947e-07,0.2670421337867276,9.232661343795191e-07,0.0004226817346915242,0.0004226817346915242,0.00012230045686079842
nm4masn_g,1387.4595238095567,8.861295451056435e-05,0.001193792280143255,3.888469022785396e-06,0.26253656498119515,4.133764791516124e-06,0.0004112472326802273,0.0004112472326802273,0.0013952479071837488
man_g,1442.7333333333645,0.0003355703863805438,0.0031834460803820135,0.00015978007587117652,0.27616902027583934,0.0003185456573508892,0.0005032124101026882,0.0005032124101026882,0.0031498909748544756
nm2masn_g,1480.183333333367,0.00018871501186633734,0.001392757660167131,2.0636172782867444e-05,0.2805940151853506,2.6063269559761083e-05,0.0004381153834777012,0.0004381153834777012,0.001742849545359701
m4masn_g,1388.459523809557,8.89373407147709e-05,0.0015917230401910067,2.383062351125503e-05,0.26256399540277925,2.7151409373889772e-05,0.0004396989763091005,0.0004396989763091005,0.0018933444293478183
n3m2masn_g,1443.776190476224,0.0001203585759471457,0.0009948269001193793,4.297250978309149e-05,0.2732709873858199,6.463373697864237e-05,0.00038130431062306515,0.00038130431062306515,0.0001424477094936612
n2m2nmasn_g,1446.676190476222,0.00012013744313208484,0.0009948269001193793,0.00026368308112474897,0.27403085982225617,0.00026661448531778545,0.00037292424855353665,0.00037292424855353665,0.0013112247827315319
n4m2masn_g,1178.235714285837,1.9291674091710116e-05,0.0007958615200955034,2.63967336681759e-08,0.2236760124610592,2.6396733668175898e-08,0.0003337588651705226,0.0003337588651705226,5.5602622949591665e-05
m7masnB_r,1440.6761904762238,0.00010765636248100954,0.0007958615200955034,7.704033446481357e-05,0.2717785107878657,8.242222896087134e-05,0.00033683844957012934,0.00033683844957012934,0.0016686472316402479
m7masnB_g,1391.5428571428893,7.082464379172762e-05,0.0009948269001193793,6.003029090485148e-05,0.2664334181509754,6.404856158092787e-05,0.00036019237707027627,0.00036019237707027627,0.0016267270034627224
m8masn_r,1444.4761904762247,0.00012496380982279426,0.001193792280143255,7.448350638876465e-05,0.2722348607951468,7.912889143144973e-05,0.0004021171695035315,0.0004021171695035315,0.0020549815217740107
m8masn_g,1392.0428571428895,7.111064061958964e-05,0.0009948269001193793,5.566758833715342e-05,0.2664899257688229,5.859346440478795e-05,0.0003664341703059083,0.0003664341703059083,0.0017251932128210616
3mldz_c,1944.8166666664954,0.013844798771153403,0.0017906884202148826,2.0052265811032034e-06,0.3660597232337946,2.3536301475349098e-06,0.0004950560065933436,0.0004950560065933436,0.0005720882119430909
malt_c,1779.8999999999437,0.004462798622224708,0.0007958615200955034,4.753878126251209e-05,0.3321877065432915,5.962224159811687e-05,0.0003502912979568234,0.0003502912979568234,0.0012950412476319519
malt_l,1376.46666666671,0.00011344043635825321,0.0005968961400716276,0.0,0.25796848534619926,0.0,0.0002802194459661226,0.0002802194459661226,6.990272444915008e-05
man_r,1504.1833333333782,0.0003663783872543194,0.0015917230401910067,5.9793761528966014e-05,0.28435643564356433,0.00012943888310023132,0.0004346776827111119,0.0004346776827111119,0.0018810803194641101
normete_L_c,1944.9499999998284,0.01274327415160566,0.0017906884202148826,2.038339652273288e-06,0.36613972463029065,1.5439691254575025e-06,0.0004976370894126906,0.0004976370894126906,0.0013210690980667511
3mgcoa_m,1586.9500000000667,0.0021107422890487477,0.0015917230401910067,5.528552463796687e-07,0.2943657022373199,1.0340994273528715e-06,0.0004768210660947348,0.0004768210660947348,0.0003709797606219209
malcoa_x,1469.0333333333726,0.0004483701854532672,0.001193792280143255,2.6777113976887394e-06,0.27683833654640594,3.1262596090169326e-06,0.0004275741548222694,0.0004275741548222694,0.00044591559670754987
mercplac_c,1876.9333333332086,0.008295629662731651,0.001193792280143255,3.1676080401811087e-08,0.3519607843137255,3.167608040181107e-08,0.0004304643899374903,0.0004304643899374903,0.0002911750234399093
mercplaccys_c,1876.9333333332086,0.008147296036275179,0.001193792280143255,0.00039793076004775196,0.3519607843137255,0.0003979307600477518,0.0004025549225691221,0.0004025549225691221,0.00024173711691296654
malACP_c,1910.7666666665216,0.009789369172068461,0.004178272980501393,2.273813696545699e-05,0.3574425716520873,2.8854889638813113e-05,0.000583750048085658,0.000583750048085658,0.000673274676011007
ACP_m,1315.5095238095907,0.00021154619840618784,0.0005968961400716276,0.0,0.24458611124628934,0.0,0.0002894640131382832,0.0002894640131382832,7.440750764877052e-05
malACP_m,1315.5095238095907,0.00021154619840618784,0.0005968961400716276,0.0,0.24458611124628934,0.0,0.0002894640131382833,0.0002894640131382833,7.440750764877054e-05
tcynt_c,1937.5499999998335,0.0100797228044733,0.0017906884202148826,0.00038514765395936725,0.3644934367974472,0.0004039753690310921,0.0004811488117330591,0.0004811488117330591,0.0007625468267859716
5mdru1p_c,1778.2333333332779,0.00428572372935411,0.0005968961400716276,4.481099450782088e-06,0.33201215484211916,7.245174057253771e-06,0.0002994489985829548,0.0002994489985829548,0.00021631077814368178
mescon_m,1517.4428571429155,0.0012262783323453083,0.001392757660167131,0.0,0.28416350992254197,0.0,0.0004561327114562623,0.0004561327114562623,0.0004386388224159843
mescoa_m,1582.3333333333962,0.0018789745346315936,0.0021886191802626344,5.317247509859394e-06,0.29457273473215334,9.111540487533286e-06,0.0005184447741628723,0.0005184447741628723,0.0005950629894398502
fna5moxam_c,1946.3166666664945,0.012453860439151216,0.0017906884202148826,4.6430779925418845e-06,0.3663265306122449,5.746827279143017e-06,0.000494512074451446,0.000494512074451446,0.0004848054407875349
6hoxmelatn_c,1941.1499999998305,0.013297815725773326,0.001193792280143255,0.0,0.3655804480651731,0.0,0.0004365908653531182,0.0004365908653531182,0.0003004420463845971
meoh_l,1464.3666666667027,0.00034576198240271873,0.0007958615200955034,1.7840164313342313e-05,0.27741899873047415,2.01527869131949e-05,0.00034617689394075406,0.00034617689394075406,0.0006027944106602521
mepi_c,1943.683333333163,0.017099750388434247,0.0017906884202148826,8.647091582970364e-07,0.3656070415363352,7.641577125508294e-07,0.0004962516028444785,0.0004962516028444785,0.0008691507886653335
mev_R_x,1464.9500000000378,0.0006109444395572697,0.0009948269001193793,8.660316792985982e-06,0.2767316374848585,1.0125424600948487e-05,0.0003904797024788695,0.0003904797024788695,0.0005315610739574018
5pmev_x,1450.750000000037,0.0004258349311391935,0.0009948269001193793,2.859646147385723e-08,0.27376218748297837,3.217101915808938e-08,0.0003870999317823428,0.0003870999317823428,0.00030201852398951327
mhista_c,1944.9499999998284,0.012660244672527214,0.0017906884202148826,2.038339652273288e-06,0.36613972463029065,1.543969125457502e-06,0.0004970968682578329,0.0004970968682578329,0.0009091364818402636
mi13456p_c,1945.5999999998282,0.016371290420300746,0.0017906884202148826,0.00031649733472205146,0.3661930783242259,0.0003302407425387691,0.00048739953168404793,0.00048739953168404793,0.0019039901845483796
minohp_c,1944.433333333162,0.016299777802056777,0.0015917230401910067,0.0002889530424927791,0.3660597232337946,0.00026040895636403615,0.00047254266472554593,0.00047254266472554593,0.0017152667558046827
mi13456p_n,1426.3833333333605,0.0004970687377061701,0.0019896538002387586,4.993954802813032e-05,0.2722643553629469,9.291839121029897e-05,0.00048385964693737715,0.00048385964693737715,0.0018672821922104581
mi1345p_n,1233.7523809524691,0.00017810690313377315,0.0009948269001193793,2.3097141959653912e-08,0.23437791456817758,2.199727805681326e-08,0.00038784160478911125,0.00038784160478911125,0.0003564364171074129
mi1345p_c,1940.966666666498,0.016373538874773785,0.001392757660167131,1.319836683408795e-08,0.36518200973624937,1.3198366834087957e-08,0.00045817529856819497,0.00045817529856819497,0.0003374377685721873
mi134p_c,1942.1333333331643,0.016461532216501977,0.0017906884202148826,2.1240066357967007e-05,0.36526162790697675,3.4132219282012705e-05,0.00048674720837626367,0.00048674720837626367,0.0005531683929474098
mi1346p_n,1390.6095238095509,0.0003093729390721992,0.0009948269001193793,6.856472552886087e-06,0.2655746367239102,7.290840688516045e-06,0.0003892637151285981,0.0003892637151285981,0.0012079834462996155
mi1346p_c,1885.7333333332017,0.009848608694756848,0.0009948269001193793,0.0003212187511937594,0.3540932788502184,0.00031154166581009925,0.0003974041474706644,0.0003974041474706644,0.001286871383513006
mi13p_c,1804.6166666665902,0.006705290469600748,0.0007958615200955034,3.5635590452037467e-08,0.3379505110274341,3.464571293948087e-08,0.0003608885205345954,0.0003608885205345954,0.0003493823009655404
mi34p_c,1804.9499999999234,0.0068395009717729825,0.0009948269001193793,7.589060929600571e-08,0.3379505110274341,8.974889447179807e-08,0.00039101810627607076,0.00039101810627607076,0.00024754103668750573
mi1p_D_c,1940.1499999998314,0.013290369824243994,0.0019896538002387586,0.0003097094067207131,0.36526162790697675,0.00029723090258020583,0.0005043467331207908,0.0005043467331207908,0.002528383198370791
mi1456p_n,1233.7523809524691,0.00017810690313377315,0.0009948269001193793,2.3097141959653912e-08,0.23437791456817758,2.199727805681326e-08,0.0003878416047891111,0.0003878416047891111,0.0003564364171074129
mi145p_n,1355.9833333333672,0.00024345041320098507,0.0015917230401910067,9.215928467665634e-06,0.25682166581502297,3.2062270956531476e-05,0.0004544160941590095,0.0004544160941590095,0.001677938803839553
mi145p_c,1942.9333333331638,0.016867200739442915,0.0017906884202148826,4.942152544529984e-07,0.36544753871882496,5.862578505317192e-07,0.0004937879865536786,0.0004937879865536786,0.0009588032924293647
mi14p_c,1939.483333333165,0.012050093864901315,0.0017906884202148826,0.00030839484400776816,0.3652085452695829,0.00029745217917179136,0.0004861511523469153,0.0004861511523469153,0.0030141493294026816
mi4p_D_c,1804.86666666659,0.006710133447376557,0.0007958615200955034,4.914820411550846e-08,0.3379732365005716,4.4874447235899035e-08,0.00036277405417495603,0.00036277405417495603,0.0007411451005464775
mi14p_n,1419.7000000000253,0.00027609746630462154,0.0009948269001193793,8.810961492768076e-06,0.271587593213012,1.202365110601129e-05,0.0003887761361727012,0.0003887761361727012,0.005065032701329905
mi1p_D_n,1419.9500000000253,0.0002995631172008005,0.0009948269001193793,8.78397178614236e-06,0.2716169476869866,1.20531584071588e-05,0.0003894819853130222,0.0003894819853130222,0.0020465907182861958
mi3456p_c,1881.099999999872,0.009843129443395162,0.0007958615200955034,0.0,0.3529246541675444,0.0,0.00036564936330521627,0.00036564936330521627,0.0003312242058562029
mi3p_D_c,1804.6999999999234,0.006638928973654796,0.0007958615200955034,5.545344588291415e-08,0.3379505110274341,6.587184901740259e-08,0.000358602909997698,0.000358602909997698,0.0004418525142938834
2mcacn_c,1776.8999999999453,0.004062121992465286,0.0003979307600477517,0.0,0.33183678859104715,0.0,0.0002086643298902365,0.0002086643298902365,1.1298267663939948e-20
micit_c,1776.8999999999453,0.004062121992465286,0.0003979307600477517,0.0,0.33183678859104715,0.0,0.0002086643298902365,0.0002086643298902365,1.468774796312193e-20
minohp_n,1422.216666666693,0.00036098173856986035,0.0009948269001193793,5.453001928368199e-06,0.27204330175913394,5.9077519800682584e-06,0.0003845895443841456,0.0003845895443841456,0.001475791058530301
malttr_c,1780.0666666666102,0.0047895393287405085,0.0009948269001193793,2.827544477389465e-07,0.3321657524287886,3.4414741519884333e-07,0.00038423402952263353,0.00038423402952263353,0.0005144446615912573
malttr_l,1376.46666666671,0.00011344043635825321,0.0005968961400716276,0.0,0.25796848534619926,0.0,0.0002802194459661235,0.0002802194459661235,6.990272444915008e-05
m5masnC_g,1354.9523809524107,7.056862234599877e-05,0.0009948269001193793,8.698923595194333e-08,0.2592191448759606,1.0275871320825617e-07,0.00036117744158705974,0.00036117744158705974,0.0005046246067227373
m5masnB2_g,1354.4523809524107,6.961545629939657e-05,0.0007958615200955034,2.63967336681759e-08,0.2592057761732852,3.111043610892159e-08,0.00033408529721881236,0.00033408529721881236,0.00045556057764648716
m6masnA_g,1354.285714285744,6.941368350929351e-05,0.0007958615200955034,1.9797550251131927e-08,0.25919240884946626,1.9797550251131927e-08,0.000331638465557354,0.000331638465557354,0.00036577597614446424
m6masnB1_g,1354.4523809524107,6.937097981178618e-05,0.0007958615200955034,3.959510050226385e-08,0.2592057761732852,3.959510050226385e-08,0.0003293686358841911,0.0003293686358841911,0.000370998942408526
m7masnC_g,1354.5857142857442,6.93721458625479e-05,0.0007958615200955034,4.652424309016003e-08,0.2592325149577058,5.449040021502026e-08,0.00032997861134022267,0.00032997861134022267,0.00041228855881977314
mmcoa_S_c,1876.0166666665411,0.005977965809207491,0.0005968961400716276,0.0,0.3523555804823331,0.0,0.0003184403918151651,0.0003184403918151651,0.00017327859047258843
mmcoa_S_m,1608.6166666667239,0.002458658839515188,0.0021886191802626344,2.3945808203536416e-06,0.2978899952584163,5.925000547989773e-06,0.0005204813244615373,0.0005204813244615373,0.0006024711570495225
mmcoa_S_x,1480.2166666667042,0.0004753674089720321,0.0005968961400716276,0.0,0.28043745117732394,0.0,0.0003145477918052601,0.0003145477918052601,0.00010134601662751345
mmcoa_R_m,1559.8095238095916,0.0014842846456538097,0.001392757660167131,8.992118233704066e-08,0.28779202931745307,1.2379438406386834e-07,0.0004568559246716411,0.0004568559246716411,0.00029675681610034476
5mta_c,1886.0999999998696,0.007949836093755698,0.0019896538002387586,0.0006150706867100148,0.35347070820732823,0.0006117577965105446,0.00047467102814519486,0.00047467102814519486,0.005352074129193909
5mdr1p_c,1882.4333333332045,0.007289553907224166,0.0009948269001193793,1.272275544325284e-05,0.35317265125430397,2.090506195875853e-05,0.0003877703429768311,0.0003877703429768311,0.000912352188211063
methf_m,1589.6833333333998,0.0031060341944447647,0.00238758456028651,7.52896606092736e-07,0.2945554709019516,1.052620013780952e-06,0.0005324900800156374,0.0005324900800156374,0.0005849072264628358
4aabutn_c,1931.7166666665034,0.010986668523182325,0.0009948269001193793,0.0,0.36367583212735166,0.0,0.00040491227507197285,0.00040491227507197285,0.0002632508595880371
n4abutn_m,1571.2166666667288,0.0015948936702638349,0.0009948269001193793,0.0,0.29168359352330103,0.0,0.0004003493980549334,0.0004003493980549334,8.41257662085882e-05
4aabutn_m,1571.2166666667288,0.0015948936702638349,0.0009948269001193793,0.0,0.29168359352330103,0.0,0.00040034939805493356,0.00040034939805493356,8.412576620858819e-05
Nacasp_c,1803.283333333257,0.005591268908472641,0.0007958615200955034,7.9441643699703e-05,0.3379732365005716,9.883769802390279e-05,0.00036082732450410586,0.00036082732450410586,0.000522573351235439
ksi_deg7_l,1481.450000000038,0.0005181834818595397,0.001193792280143255,0.0,0.2805313686090645,0.0,0.00042128113626466103,0.00042128113626466103,0.00016348003519720675
ksi_deg10_l,1481.450000000038,0.0005181880403909782,0.001193792280143255,0.0,0.2805313686090645,0.0,0.0004212791866484369,0.0004212791866484369,0.00016350771085460396
ksi_deg13_l,1481.450000000038,0.0005181880412587169,0.001193792280143255,0.0,0.2805313686090645,0.0,0.00042127867805935153,0.00042127867805935153,0.00016350750100726808
ksi_deg16_l,1481.450000000038,0.0005181880412588822,0.001193792280143255,0.0,0.2805313686090645,0.0,0.00042127866781466433,0.00042127866781466433,0.00016350770569270893
ksi_deg19_l,1481.450000000038,0.0005181880412588822,0.001193792280143255,0.0,0.2805313686090645,0.0,0.00042127866761192947,0.00042127866761192947,0.00016350807858154286
ksi_deg22_l,1481.450000000038,0.0005181880412588822,0.001193792280143255,0.0,0.2805313686090645,0.0,0.0004212786676079056,0.0004212786676079056,0.0001635077677977568
ksi_deg25_l,1481.450000000038,0.0005181880412588822,0.001193792280143255,0.0,0.2805313686090645,0.0,0.00042127866760728356,0.00042127866760728356,0.0001635080223612761
ksi_deg28_l,1481.450000000038,0.0005181880412588817,0.001193792280143255,0.0,0.2805313686090645,0.0,0.00042127866757965494,0.00042127866757965494,0.00016350769763072697
ksi_deg31_l,1481.450000000038,0.0005181880412561812,0.001193792280143255,0.0,0.2805313686090645,0.0,0.00042127866617630203,0.00042127866617630203,0.00016350849520459966
ksi_deg34_l,1481.450000000038,0.0005181880270321497,0.001193792280143255,0.0,0.2805313686090645,0.0,0.0004212785774599598,0.0004212785774599598,0.000163533247905414
