ID,total.abs.centrality
FCLTm_Neuron,0.9223181938292777
FE2tm_Neuron,1.1780621264282753
FORt2m_Neuron,0.09039845565590557
FPGS2m_Neuron,0.994737972584822
FPGS3m_Neuron,1.0240099244830339
FPGS4m_Neuron,1.0416504229402535
FPGS5m_Neuron,0.9767521309914841
FPGS6m_Neuron,1.0240096420726736
FPGS7m_Neuron,0.9800937653805627
FPGS8m_Neuron,0.9947156103941123
FPGS9m_Neuron,1.024009924198372
FPGSm_Neuron,0.9988930637285749
FTHFLm_Neuron,0.1895926580756794
FUMSO3tm_Neuron,0.018454593451187648
FUMSO4tm_Neuron,0.01773366250613978
FUMTSULtm_Neuron,0.01607291661921465
FUMm_Neuron,0.2562932067632965
FUMtm_Neuron,0.08859794538385955
G3PD2m_Neuron,0.9423045149183291
G5SDym_Neuron,0.8833170128704728
G6PDH2r_Neuron,0.2272603892996586
GAPD_Neuron,1.4406704890979016
GCALDDm_Neuron,1.0042237356984607
GCC2am_Neuron,0.8891269621819794
GCC2bim_Neuron,0.022777548254814532
GCC2cm_Neuron,0.8753065262888761
GCCam_Neuron,0.8891269621743578
GCCbim_Neuron,0.022777548259557065
GCCcm_Neuron,0.8753065262870747
GHMT2rm_Neuron,0.31296671375492247
GHMT3m_Neuron,0.8441006666241982
GLACOm_Neuron,1.004223735692422
GLNtm_Neuron,0.016656270346858626
GLU5Km_Neuron,0.08477235137982041
GLUDxm_Neuron,1.0405337706535662
GLUDym_Neuron,1.01818144384251
GLUNm_Neuron,0.3635989667157648
GLUTCOADHm_Neuron,1.066112372638301
GLUVESSEC_Neuron,0.24874198202883196
GLUt2m_Neuron,1.1786927011103912
GLYATm_Neuron,0.04859917551686268
GLYCLTDym_Neuron,0.8447100538376612
GLYCt_Neuron,0.04088037697347083
GLYCtm_Neuron,0.08290569211185543
GLYKm_Neuron,1.0374013108851778
GLYOXm_Neuron,0.9846893787808997
GLYtm_Neuron,0.02430742555599192
GND_Neuron,0.23281574975201735
GTHOm_Neuron,0.8526690810809062
GTHPm_Neuron,0.2584879660893092
H2CO3Dm_Neuron,0.3425723440685786
H2O2t_Neuron,0.02234259817477525
H2O2tm_Neuron,0.014468288043103461
H2Ot_Neuron,0.05814805601882382
H2Otm_Neuron,0.4424500097571316
HACD1m_Neuron,0.8874904460819855
HACD9m_Neuron,0.8864912447873969
HBZOPT10m_Neuron,0.24953400926279976
HCO3Em_Neuron,1.019760808940389
HEX1_Neuron,1.8600511719132358
HIBDm_Neuron,0.8774558494865813
HMBS_Neuron,0.03390087122202602
HMGCOASim_Neuron,1.0478779060365782
HMGLm_Neuron,0.025811664158803586
HPROxm_Neuron,0.9073534840092509
Ht_Neuron,0.24749172415786733
Htm_Neuron,1.1357262637528192
ICDHxm_Neuron,0.19157645748476168
ICDHyrm_Neuron,0.11036085795447236
ILETA_Neuron,0.03355526589721809
ILETAm_Neuron,0.04444690436270362
ILEt5m_Neuron,0.019611875918931067
ILEtec_Neuron,0.019674612901488874
IMACTD_m_Neuron,1.0042237356962016
ITCOAL1m_Neuron,0.0885374715531354
ITCOALm_Neuron,0.1307217166045506
Kt1r_Neuron,0.014020603440725428
L-LACt2r_Neuron,0.24749172415594708
L-LACtm_Neuron,1.135726263750671
LCADi_Dm_Neuron,1.0042237356841806
LCADim_Neuron,1.004223735683921
LCYSTATm_Neuron,0.04122249208356574
LDH_L_Neuron,0.12710572183303837
LDH_Lm_Neuron,0.8858025588327935
LEUTA_Neuron,0.03355579074915822
LEUTAm_Neuron,0.04444720798383561
LEUt5m_Neuron,0.019611836886957407
LEUtec_Neuron,0.019674573869951122
LSOProd_Neuron,0.06987928758625953
LYStiDF_Neuron,0.018773926584739586
LYStm_Neuron,1.162334707996002
MALSO3tm_Neuron,0.019715276679075515
MALSO4tm_Neuron,0.01832497023863419
MALTSULtm_Neuron,0.017982907822820266
MALtm_Neuron,0.08910380356133538
MCCCrm_Neuron,0.9408286731137693
MDH_Neuron,0.1439141137301207
MDHm_Neuron,0.8726283398733388
ME2m_Neuron,0.11561102107739477
MECOALm_Neuron,0.13072171660196713
MECOAS1m_Neuron,0.08853747155853907
MGCHrm_Neuron,0.27329728742724096
MMCDm_Neuron,0.8862672272596519
MMEm_Neuron,0.022010367174304102
MMMm_Neuron,0.01684583090160365
MMSAD1m_Neuron,0.21379099348879524
MMSAD3m_Neuron,0.20302180330342143
MTHFCm_Neuron,0.9978601155259789
MTHFDm_Neuron,0.04932708978681469
NABTNOm_Neuron,1.0042237356862926
NADH2-u10m_Neuron,3.1063512289119264
NDPK10m_Neuron,0.06691835685565373
NDPK1m_Neuron,0.07059064738049659
NDPK2m_Neuron,0.06691835685343263
NDPK3m_Neuron,0.07174227476169384
NDPK4m_Neuron,0.06692432014558995
NDPK5m_Neuron,0.06692432014610256
NDPK6m_Neuron,0.07216582531697659
NDPK7m_Neuron,0.06692432014466235
NDPK8m_Neuron,0.06682792726517751
NDPK9m_Neuron,0.06691835685422323
NH4t3r_Neuron,0.2557087658230433
NMNATm_Neuron,0.9538898269505853
NNATm_Neuron,0.905381123229093
NTD1m_Neuron,0.3878590288697273
NTD2m_Neuron,0.37386888708117205
NTD5m_Neuron,0.36500756623408254
NaKt_Neuron,0.2736933873635355
O2St_Neuron,0.031447125309723
O2Stm_Neuron,0.07286733278893573
O2t_Neuron,0.016671581929258907
O2tm_Neuron,0.05070255170580898
OCOAT1m_Neuron,0.02339489940607675
OIVD1m_Neuron,0.20324559406949547
OIVD2m_Neuron,0.20307334794199405
OIVD3m_Neuron,0.20307548198228242
ORNTArm_Neuron,0.0500725088233488
ORNt3m_Neuron,1.1439786368871563
ORNt4m_Neuron,1.1661783563137231
ORNtiDF_Neuron,0.022719214817606255
P45011A1m_Neuron,1.2069210750781731
P5CDm_Neuron,1.0584305405671164
PCFLOPm_Neuron,0.2501926744170687
PDHm_Neuron,0.19896166180036942
PEFLIP_Neuron,0.23912944007771794
PEFLIPm_Neuron,0.23236775196710105
PETOHMm_hs_Neuron,0.848022349060108
PFK_Neuron,1.6879248609948627
PGI_Neuron,0.8816699827182789
PGK_Neuron,1.044554765852511
PGL_Neuron,0.16190094911117406
PGM_Neuron,0.9194435273134498
PHCDm_Neuron,1.008856449236986
PHCHGSm_Neuron,0.9846893787791854
PHEMEtm_Neuron,0.08593037745139785
PHETA1m_Neuron,0.03736402729533709
PIt2m_Neuron,1.353657660745549
PIt7_Neuron,0.03405925516992726
PNTKm_Neuron,0.8921906991366757
PPA_Neuron,1.6946120108486422
PPA2m_Neuron,1.0294158993912979
PPAm_Neuron,2.61547867294845
PPAt_Neuron,0.03257646339807395
PPAtm_Neuron,0.08778173094772133
PPBNGS_Neuron,0.1726574783778376
PPCOACm_Neuron,0.948257906191847
PPCOAOm_Neuron,0.04832474478454136
PPPG9tm_Neuron,0.023180218395560444
PPPGOm_Neuron,0.2694094337819091
PRGNLONEtm_Neuron,0.08441265818364045
PRO1xm_Neuron,0.8768939180707849
PROD2m_Neuron,0.9962228949063443
PROt2r_Neuron,0.25218663923636314
PROtm_Neuron,0.01843902301585667
PRPNCOAHYDm_Neuron,0.2612130473231098
PSFLIP_Neuron,0.2391294400755584
PSFLIPm_Neuron,0.223758703875962
PYK_Neuron,1.3567829050157842
PYLALDOXm_Neuron,1.0042237357097272
PYRt2m_Neuron,1.1651234295277044
PYRt2r_Neuron,0.2493309496080434
RPE_Neuron,0.06618282956158432
RPI_Neuron,0.0429186472000774
SACCD3m_Neuron,1.009822017882102
SACCD4m_Neuron,1.0240853859231105
SARCStm_Neuron,0.034176732243313725
SARDHm_Neuron,0.06427246144646294
SERGLNexR_Neuron,0.011031268744445662
SERGLYexR_Neuron,0.01363633631711417
SERt4_Neuron,0.015469945480177279
SLDxm_Neuron,0.8773817788087368
SPODMm_Neuron,0.8750700611060043
SSALxm_Neuron,1.0286280455162258
SUCCt2m_Neuron,0.08878561233089041
SUCD1m_Neuron,0.028463879734162683
SUCOAS1m_Neuron,0.0960771713942376
SUCOASm_Neuron,0.14073179401421268
SULFOX_Neuron,0.18740578115560713
T2M26DCOAHLm_Neuron,0.26074637506629483
T4HCINNMFM_Neuron,0.2758609126521323
TALA_Neuron,0.2688435444502885
TCYNTt_Neuron,0.03876344331125322
TCYNTtm_Neuron,0.08068047130422128
THD1m_Neuron,1.2708175436069504
THFtm_Neuron,0.052010259842205225
TKT1_Neuron,0.2256573699089281
TKT2_Neuron,0.3082196545117042
TMDK1m_Neuron,0.9046615169040608
TPI_Neuron,0.7724924421941981
TRDRm_Neuron,0.8427718079628649
TYRTAm_Neuron,0.07577569482303424
UPP3S_Neuron,0.04166517477384364
UPPDC1_Neuron,0.13519900637930107
VALTA_Neuron,0.0335552659318131
VALTAm_Neuron,0.044446899624578845
VALt5m_Neuron,0.019611875908793094
VALtec_Neuron,0.019674612910831505
VITD2Hm_Neuron,1.0568474188237658
VITD2tm_Neuron,0.08441038301521202
VITD3Hm_Neuron,1.0587178957898975
VITD3tm_Neuron,0.02721978718459082
VITD3tm3_Neuron,0.027219787184236982
MTDNAploym_Neuron,0.07167018882383104
MTDNAdpolym_Neuron,1.0093885337138986
DAKm_Neuron,0.018460273854259995
DTKm_Neuron,0.07528650210830622
DCKm_Neuron,0.07214109702722118
DGKm_Neuron,0.07214109702571395
NH3tm_Neuron,1.1898611215304387
NDPK1_Neuron,0.02906929610572547
NACASPtm_Neuron,0.15692715267595997
NACASPt_Neuron,0.12391226692651766
GGNG_Neuron,0.12631722264298675
GLGNS1_Neuron,0.15676006073156062
GLBRAN_Neuron,0.03186032433005773
GLDBRAN_Neuron,0.04097041815562687
SERtm_Neuron,0.01677446147256995
UREAt_Neuron,0.03956129915107246
UREAtm_Neuron,0.09458143914727794
GLNtN1_Neuron,0.2827472212696471
DM_4mptnl(m)_Neuron,0.03308068707777229
DM_prgnlone(c)_Neuron,0.0514571576880557
DM_nadph(c)_Neuron,0.12599176143723
DM_atp(m)_Neuron,1.0615472205128953
sink_chsterol_Neuron,0.05145715767767039
DM_1a2425thvitd3_Neuron,0.024512996270687232
DM_1a2425thvitd2_Neuron,0.024512996274712966
sink_vitd3_Neuron,0.032225401403933866
sink_vitd2_Neuron,0.05145598743874959
CKc_Neuron,0.06855946241864902
CREATtmdiffir_Neuron,0.026686010334427163
PCREATtmdiffir_Neuron,0.02668601033418714
ALATA_L_Neuron,0.0547181804314711
ALATA_Lm_Neuron,0.05359509350009944
ALAtN1_Neuron,0.022476500376627774
DM_pchol_hs_Neuron,0.03271238830796756
PSDm_hs_Neuron,0.8858887733466598
Kt_Neuron,0.014020603428972758
HtrnsEX_Neuron,0.30805833738448296
NaEX_Neuron,0.013521497043557549
GLCt1r_Neuron,0.1569952680804823
Fe2t_Neuron,0.027842448176315242
PEPCK_Neuron,0.05908695669279506
ALDH1L1,1.46067928077716
