,Gene_ID,Reactions
153,51.1,"['FAOXC81C61x', 'FAOXC12DCC10DCx', 'FAOXC101C102x', 'FAOXC226205x', 'r1449', 'RE3247X', 'RE3626M', 'FAOXC143C123x', 'FAOXC101C102m', 'RE3157X', 'FAOXC8DCC6DCx', 'FAOXC102C103x', 'FAOXC14C12x', 'RE3389M', 'RE2985M', 'RE2914M', 'FAOXC22C20x', 'FAOXC2242046x', 'RE2994X', 'RE1519X', 'FAOXC8C6x', 'FAOXC204C205x', 'FAOXC201C181x', 'RE3445M', 'RE1516M', 'RE2913M', 'FAOXC6DCC4DCx', 'ACOAO7p', 'FAOXC2452253x', 'RE3576X', 'RE1517X', 'FAOXC200180x', 'FAOXC184C164x', 'RE2998M', 'FAOXC221C201x', 'RE3145X', 'RE2914X', 'RE2915X', 'RE2985X', 'r1443', 'RE3086X', 'FAOXC16DCC14DCx', 'RE1518M', 'RE2915M', 'r1451', 'FAOXC241181x', 'RE3341X', 'FAOXC16C14x', 'RE3247M', 'RE3445X', 'RE1519M', 'r1444', 'RE3561M', 'FAOXC10C8x', 'FAOXC14DCC12DCx', 'r0310', 'FAOXC12C10x', 'FAOXC180x', 'FAOXC260240x', 'RE2913X', 'FAOXC16080x', 'FAOXC2442246x', 'FAOXC10DCC8DCx', 'RE3385M', 'RE3580X', 'RE2997X', 'FAOXC164C165x', 'RE1518X', 'r1445', 'RE3334M', 'RE3397M', 'RE3395M', 'FAOXC181C161x', 'FAOXC141C121x', 'FAOXC24C22x', 'RE3624X', 'FAOXC246226x', 'RE3561X', 'FAOXC240200x', 'FAOXC2452256x', 'RE1516X', 'RE3341M', 'RE3084X', 'FAOXC2051843x', 'FAOXC18480x', 'RE3624M', 'RE3334X', 'r1447', 'RE1517M', 'r1446', 'FAOXC161C141x', 'FAOXC2252053x', 'FAOXC163C164x', 'RE3089X', 'FAOXC241C221x', 'r1450', 'FAOXC183806x', 'FAOXC142C122x', 'r1448', 'FAOXC225C226x', 'FAOXC2251836x', 'FAOXC6C4x']"
154,51.2,"['ACOAO7p', 'FAOXC180x', 'FAOXC260240x', 'FAOXC16080x', 'FAOXC2442246x', 'FAOXC2452253x', 'FAOXC200180x', 'FAOXC240200x', 'FAOXC246226x', 'FAOXC226205x', 'FAOXC2452256x', 'FAOXC18480x', 'FAOXC2252053x', 'FAOXC183806x', 'FAOXC2251836x', 'FAOXC241181x', 'FAOXC2242046x', 'FAOXC2051843x']"
155,2194.1,"['r0692', 'r0773', 'r0693', 'r1314', 'r0695', 'FAS160COA', 'r0762', 'r0712', 'r0696', 'FAS80COA_L', 'r0713', 'r0691', 'r1315', 'r0763', 'r0760', 'FAS100COA', 'r0770', 'r0681', 'r0678', 'r0772', 'r1316', 'r0701', 'KAS8', 'r0694', 'FAS120COA', 'FA160ACPH', 'r0766', 'r0768', 'r0702', 'r0765', 'r0771', 'r0764', 'r0767', 'FAS140COA', 'r0682', 'r0697', 'r0761', 'FAS180COA', 'MCOATA', 'ACOATA', 'r0769']"
156,95.1,"['RE2640C', 'ACODA']"
157,3658.1,['ACONT']
158,48.1,"['r0317', 'ACONT', 'r0426', 'ACONTm']"
159,50.1,"['r0317', 'r0426', 'ACONTm']"
160,8309.1,"['ACOX22x', 'RE3157X', 'RE3580X', 'RE2997X', 'RE3576X', 'RE3624X', 'RE3145X', 'RE3488X', 'RE3561X', 'RE3084X', 'RE2985X', 'RE3086X', 'RE3089X', 'RE3334X', 'RE3247X', 'RE3341X', 'ACOX2x', 'RE2994X', 'RE3445X']"
161,52.2,"['ACP1_FMN', 'FMNALKPle']"
162,52.3,"['ACP1_FMN', 'FMNALKPle']"
163,52.1,"['ACP1_FMN', 'FMNALKPle']"
164,788.1,"['LGNCCRNt', 'VACCCRNt', 'r0995', 'EICOSTETCRNt', 'TTDCRNt', 'r2433', 'TETPENT6CRNt', 'PTDCACRNt', 'C6DCCACT', 'r2434', 'CLPNDCRNt', 'ACRNtm', 'RTOTAL2CRNt', 'r2435', 'OCTDECCACT', 'C161CRNt', 'OCD11CRNCACT', 'FAOXC12DCTc', 'LNLCCRNt', 'C180CRNt', 'CRNtim', 'r2436', 'DCSPTN1CRNt', 'RTOTALCRNt', 'TETPENT3CRNt', 'C10DCCACT', 'ARACHCRNt', 'PCRNtm', 'LNELDCCRNt', 'C204CRNt', 'LNLNCACRNt', 'r2437', 'ADRNCRNt', 'HEXCCRNt', 'C160CRNt', 'SUBERCACT', 'DLNLCGCRNt', 'RTOTAL3CRNt', 'C4tcx', 'LNLNCGCRNt', 'C2tcx', 'C181CRNt', 'r2438', 'STRDNCCRNt', 'TETTET6CRNt', 'C161CRN2t', 'HPDCACRNt', 'C4DCCACT', 'C4tmc', 'C6CRNtcx', 'C9BRxtc', 'NRVNCCRNt', 'TMNDNCCRNt', 'ELAIDCRNt']"
165,438.1,"['ACSOMT', 'ACSRTNMT']"
166,1571.1,"['RE3308R', 'RN0020R', 'RN0027R', 'RE2235R', 'ACTLMO', 'RE3288R', 'RE3287R', 'RE3286R', 'RN0030R', 'ETOHMO', 'RE3013R', 'ACTNMO', 'RE3310R', 'RE3289R', 'RN0029R', 'P4502E1', 'RN0032R']"
167,97.1,['ACYP']
168,112611.1,['ACYP']
169,97.2,['ACYP']
170,98.1,['ACYP']
171,100.1,"['ADAe', 'ADA', 'DADA', 'DADAe']"
172,3177.1,"['DINt', 'CYTDt', 'URAt', 'DGSNt', 'GUAt', 'DADNt4', 'ADNt', 'GSNt', 'INSt', 'THYMDt1', 'URIt', 'DCYTt', 'DURIt', 'HYXNt', 'ADEt', 'CSNt', 'THYMt']"
173,55315.1,"['Uritl', 'HXANtl', 'THYMDtl', 'GSNtl', 'INStl', 'ADNtl', 'ADEtl', 'CYTDtl']"
174,26289.2,"['ADKd', 'ADK3', 'CYTK4', 'ADK1', 'CYTK3']"
175,26289.1,"['ADKd', 'r0345', 'ADK3', 'CYTK4', 'ADK1', 'CYTK3']"
176,204.1,"['ADK1m', 'r0345', 'ADK1']"
177,122481.1,"['r0345', 'ADK1']"
178,203.1,"['r0345', 'ADK1']"
179,205.1,"['r0345', 'ADK1m']"
180,205.2,['ADK1m']
181,204.2,['ADK1m']
182,205.3,['ADK1m']
183,204.3,['ADK1m']
184,50808.1,['ADK3m']
185,262.1,['ADMDC']
186,109.1,['ADNCYC']
187,107.1,['ADNCYC']
188,111.1,['ADNCYC']
189,108.1,['ADNCYC']
190,112.1,['ADNCYC']
191,114.1,['ADNCYC']
192,113.1,['ADNCYC']
193,115.1,['ADNCYC']
194,112.2,['ADNCYC']
195,196883.1,['ADNCYC']
196,55811.1,['ADNCYC']
197,132.1,['ADNK1']
198,132.2,['ADNK1']
199,2030.1,"['CYTDt', 'ADNtm', 'THYMDt1', 'GSNtm', 'URIt', 'CYTDtm', 'THYMDtm', 'ADNt', 'GSNt', 'INSt', 'INStm', 'Uritm']"
200,9154.1,"['THMDt4', 'r1043', 'CYTDt4', 'ADNt4', 'URIt4', 'r1044', 'r2447']"
201,9154.2,"['URIt4', 'THMDt4', 'CYTDt4', 'ADNt4']"
202,9153.1,"['GSNt4', 'INSt4', 'r1045', 'ADNt4', 'URIt4', 'r2449']"
203,64078.1,"['THMDt4', 'r1043', 'r2449', 'GSNt5le', 'INSt5le', 'r1045', 'r1044', 'GSNt4', 'CYTDt4', 'ADNt4', 'URIt4', 'CYTDt5le', 'r2447', 'ADNt5le', 'THMDt5le', 'INSt4', 'URIt5le']"
204,11164.1,"['ADPGLC', 'ADPRDP', 'ADPMAN']"
205,53343.1,['ADPRDPm']
206,53343.3,['ADPRDPm']
207,53343.2,['ADPRDPm']
208,952.1,"['NADNe', 'NADPNe', 'ADPRIBt']"
209,353.1,"['ADPT', 'r0051']"
210,1374.1,"['ADRNCPT1', 'C140CPT1', 'C30CPT1', 'C14OHc', 'C60CPT1', 'LGNCCPT1', 'r0440', 'C100CPT1', 'C180CPT1', 'OCD11COACPT1', 'r0434', 'r0446', 'C141CPT1', 'C40CPT1', 'C161OHc', 'LNLCCPT1', 'r0437', 'FAOXC5C5DCc', 'ELAIDCPT1', 'C12OHc', 'C204CPT1', 'RTOTAL2CRNCPT1', 'ARACHCPT1', 'C16DCc', 'VACCCPT1', 'STRDNCCPT1', 'r0438', 'C101CPT1', 'CLPNDCPT1', 'TETPENT3CPT1', 'C141OHc', 'RTOTAL3CRNCPT1', 'C162OHc', 'C102CPT1', 'LNELDCCPT1', 'C161CPT1', 'C4OHc', 'FAOXC3DC', 'DLNLCGCPT1', 'LNLNCGCPT1', 'C81CPT1', 'C226CPT1', 'C8DCc', 'C80CPT1', 'C10DCc', 'C6DCc', 'C160CPT2', 'r0441', 'OCTDECCPT1', 'FAOXC5OHc', 'C160CPT1', 'DCSPTN1CPT1', 'C142CPT1', 'C181CPT1', 'r0430', 'NRVNCCPT1', 'PTDCACRNCPT1', 'r0443', 'r0432', 'C16OHc', 'C18OHc', 'C120CPT1', 'EICOSTETCPT1', 'C50CPT1', 'r0433', 'FAOXC4C4DCc', 'TETPENT6CPT1', 'r0431', 'C51CPT1', 'HPDCACRNCPT1', 'LNLNCACPT1', 'RTOTALCRNCPT1', 'r0444', 'C142OHc', 'C182OHc', 'C161CPT12', 'FAOXC12DCc', 'TETTET6CPT1', 'TMNDNCCPT1', 'C10OHc', 'TTDCPT1', 'C181OHc', 'C121CPT1', 'HEXCCPT1']"
211,1375.1,"['C140CPT1', 'C121CPT1', 'C30CPT1', 'C14OHc', 'C60CPT1', 'LGNCCPT1', 'C100CPT1', 'C180CPT1', 'OCD11COACPT1', 'C141CPT1', 'C40CPT1', 'C161OHc', 'LNLCCPT1', 'FAOXC5C5DCc', 'ELAIDCPT1', 'C12OHc', 'C204CPT1', 'ARACHCPT1', 'RTOTAL2CRNCPT1', 'C16DCc', 'VACCCPT1', 'STRDNCCPT1', 'C101CPT1', 'CLPNDCPT1', 'TETPENT3CPT1', 'C141OHc', 'RTOTAL3CRNCPT1', 'C162OHc', 'C102CPT1', 'LNELDCCPT1', 'C161CPT1', 'C4OHc', 'FAOXC3DC', 'DLNLCGCPT1', 'HEXCCPT1', 'LNLNCGCPT1', 'C81CPT1', 'C226CPT1', 'C8DCc', 'C80CPT1', 'C10DCc', 'C6DCc', 'OCTDECCPT1', 'FAOXC5OHc', 'C160CPT1', 'DCSPTN1CPT1', 'C142CPT1', 'C181CPT1', 'PTDCACRNCPT1', 'EICOSTETCPT1', 'C16OHc', 'C18OHc', 'C120CPT1', 'C50CPT1', 'FAOXC4C4DCc', 'TETPENT6CPT1', 'C51CPT1', 'HPDCACRNCPT1', 'LNLNCACPT1', 'RTOTALCRNCPT1', 'C161CPT12', 'C142OHc', 'C182OHc', 'FAOXC12DCc', 'TETTET6CPT1', 'TMNDNCCPT1', 'C10OHc', 'TTDCPT1', 'C181OHc', 'ADRNCPT1', 'NRVNCCPT1']"
212,1375.3,"['ADRNCPT1', 'CLPNDCPT1', 'TETPENT3CPT1', 'C161CPT1', 'DLNLCGCPT1', 'LGNCCPT1', 'LNLNCGCPT1', 'C226CPT1', 'C180CPT1', 'VACCCPT1', 'C160CPT1', 'DCSPTN1CPT1', 'C181CPT1', 'NRVNCCPT1', 'PTDCACRNCPT1', 'EICOSTETCPT1', 'LNLCCPT1', 'ELAIDCPT1', 'TETPENT6CPT1', 'C204CPT1', 'HPDCACRNCPT1', 'LNLNCACPT1', 'ARACHCPT1', 'C161CPT12', 'RTOTAL2CRNCPT1', 'RTOTALCRNCPT1', 'TETTET6CPT1', 'TMNDNCCPT1', 'TTDCPT1', 'STRDNCCPT1', 'LNELDCCPT1', 'HEXCCPT1']"
213,126129.1,"['C140CPT1', 'C121CPT1', 'C30CPT1', 'C14OHc', 'C60CPT1', 'LGNCCPT1', 'C100CPT1', 'C180CPT1', 'OCD11COACPT1', 'C141CPT1', 'C40CPT1', 'C161OHc', 'LNLCCPT1', 'FAOXC5C5DCc', 'ELAIDCPT1', 'C12OHc', 'C204CPT1', 'ARACHCPT1', 'RTOTAL2CRNCPT1', 'C16DCc', 'VACCCPT1', 'STRDNCCPT1', 'C101CPT1', 'CLPNDCPT1', 'TETPENT3CPT1', 'C141OHc', 'RTOTAL3CRNCPT1', 'C162OHc', 'C102CPT1', 'LNELDCCPT1', 'C161CPT1', 'C4OHc', 'FAOXC3DC', 'DLNLCGCPT1', 'HEXCCPT1', 'LNLNCGCPT1', 'C81CPT1', 'C226CPT1', 'C8DCc', 'C80CPT1', 'C10DCc', 'C6DCc', 'OCTDECCPT1', 'FAOXC5OHc', 'C160CPT1', 'DCSPTN1CPT1', 'C142CPT1', 'C181CPT1', 'PTDCACRNCPT1', 'EICOSTETCPT1', 'C16OHc', 'C18OHc', 'C120CPT1', 'C50CPT1', 'FAOXC4C4DCc', 'TETPENT6CPT1', 'C51CPT1', 'HPDCACRNCPT1', 'LNLNCACPT1', 'RTOTALCRNCPT1', 'C161CPT12', 'C142OHc', 'C182OHc', 'FAOXC12DCc', 'TETTET6CPT1', 'TMNDNCCPT1', 'C10OHc', 'TTDCPT1', 'C181OHc', 'ADRNCPT1', 'NRVNCCPT1']"
214,1375.2,"['ADRNCPT1', 'CLPNDCPT1', 'TETPENT3CPT1', 'RTOTAL3CRNCPT1', 'C161CPT1', 'DLNLCGCPT1', 'LGNCCPT1', 'LNLNCGCPT1', 'C226CPT1', 'C180CPT1', 'VACCCPT1', 'C160CPT1', 'DCSPTN1CPT1', 'C181CPT1', 'NRVNCCPT1', 'PTDCACRNCPT1', 'EICOSTETCPT1', 'LNLCCPT1', 'ELAIDCPT1', 'TETPENT6CPT1', 'C204CPT1', 'HPDCACRNCPT1', 'LNLNCACPT1', 'ARACHCPT1', 'C161CPT12', 'RTOTAL2CRNCPT1', 'RTOTALCRNCPT1', 'TETTET6CPT1', 'TMNDNCCPT1', 'TTDCPT1', 'STRDNCCPT1', 'LNELDCCPT1', 'HEXCCPT1']"
215,1375.4,"['DCSPTN1CPT1', 'C181CPT1', 'CLPNDCPT1', 'TETPENT3CPT1', 'RTOTAL3CRNCPT1', 'STRDNCCPT1', 'PTDCACRNCPT1', 'EICOSTETCPT1', 'LNELDCCPT1', 'LNLCCPT1', 'C161CPT1', 'ELAIDCPT1', 'HEXCCPT1', 'DLNLCGCPT1', 'LGNCCPT1', 'LNLNCGCPT1', 'TETPENT6CPT1', 'C204CPT1', 'C226CPT1', 'LNLNCACPT1', 'RTOTALCRNCPT1', 'ARACHCPT1', 'C161CPT12', 'RTOTAL2CRNCPT1', 'TETTET6CPT1', 'TMNDNCCPT1', 'C180CPT1', 'TTDCPT1', 'VACCCPT1', 'ADRNCPT1', 'NRVNCCPT1']"
216,1376.1,"['EICOSTETCPT2', 'TMNDNCCPT2', 'r0438', 'C161CPT2', 'RTOTAL3CRNCPT2', 'ADRNCPT2', 'C181CPT2', 'DLNLCGCPT2', 'TETPENT6CPT2', 'PTDCACRNCPT2', 'C4CRNCPT2', 'TETPENT3CPT2', 'r0440', 'TETTET6CPT2', 'C160CPT2', 'ELAIDCPT2', 'RTOTAL2CRNCPT2', 'r0441', 'HPDCACRNCPT2', 'TTDCPT2', 'C226CPT2', 'C161CPT22', 'r0430', 'HEXCCPT2', 'r0434', 'NRVNCCPT2', 'RTOTALCRNCPT2', 'VACCCPT2', 'r0443', 'r0446', 'LNLNCACPT2', 'r0432', 'LNLCCPT2', 'DCSPTN1CPT2', 'CLPNDCPT2', 'r0437', 'r0433', 'C204CPT2', 'r0431', 'STRDNCCPT2', 'r0444', 'LGNCCPT2', 'LNLNCGCPT2', 'C180CPT2', 'ARACHCPT2', 'OCTDECCPT2', 'OCD11CRNCPT2', 'LNELDCCPT2']"
217,9060.1,"['ADSELK', 'SADT', 'ADSK', 'SELADT']"
218,9061.1,"['ADSELK', 'SADT', 'ADSK', 'SELADT']"
219,158.2,"['ADSL2', 'ADSL1']"
220,158.1,"['ADSL2', 'ADSL1']"
221,122622.1,['ADSS']
222,122622.2,['ADSS']
223,159.1,['ADSS']
224,374907.1,"['AG13T3g', 'AG13T9g', 'AG13T18g', 'AG13T12g', 'AG13T14g', 'AG13T10g', 'AG13T8g', 'AG13T2g', 'AG13T6g', 'AG13T16g', 'AG13T11g', 'AG13T5g', 'AG13T17g', 'AG13T1g', 'AG13T7g', 'AG13T13g', 'AG13T15g', 'AG13T4g']"
225,93010.1,"['AG13T3g', 'AG13T9g', 'AG13T18g', 'AG13T12g', 'AG13T14g', 'AG13T10g', 'AG13T8g', 'AG13T2g', 'AG13T6g', 'AG13T16g', 'AG13T11g', 'AG13T5g', 'AG13T17g', 'AG13T1g', 'AG13T7g', 'AG13T13g', 'AG13T15g', 'AG13T4g']"
226,10331.1,"['B3GNT36g', 'AG13T18g', 'AG13T12g', 'AG13T14g', 'AG13T10g', 'B3GNT37g', 'AG13T5g', 'AG13T17g', 'AG13T1g', 'AG13T7g', 'B3GNT39g', 'AG13T15g', 'B3GNT310g', 'AG13T3g', 'AG13T9g', 'B3GNT314g', 'B3GNT315g', 'B3GNT312g', 'B3GNT311g', 'AG13T8g', 'AG13T2g', 'AG13T6g', 'AG13T16g', 'AG13T11g', 'B3GNT35g', 'B3GNT33g', 'B3GNT31g', 'AG13T13g', 'B3GNT313g', 'B3GNT34g', 'B3GNT32g', 'AG13T4g']"
227,374907.2,"['AG13T3g', 'AG13T9g', 'AG13T18g', 'AG13T12g', 'AG13T14g', 'AG13T10g', 'AG13T8g', 'AG13T2g', 'AG13T6g', 'AG13T16g', 'AG13T11g', 'AG13T5g', 'AG13T17g', 'AG13T1g', 'AG13T7g', 'AG13T13g', 'AG13T15g', 'AG13T4g']"
228,79369.1,"['AG13T3g', 'AG13T9g', 'AG13T18g', 'AG13T12g', 'AG13T14g', 'AG13T10g', 'AG13T8g', 'AG13T2g', 'AG13T6g', 'AG13T16g', 'AG13T11g', 'AG13T5g', 'AG13T17g', 'AG13T1g', 'AG13T7g', 'AG13T13g', 'AG13T15g', 'AG13T4g']"
229,11041.1,"['AG13T3g', 'AG13T9g', 'AG13T18g', 'AG13T12g', 'AG13T14g', 'AG13T10g', 'AG13T8g', 'AG13T2g', 'AG13T6g', 'AG13T16g', 'AG13T11g', 'AG13T5g', 'AG13T17g', 'AG13T1g', 'AG13T7g', 'AG13T13g', 'AG13T15g', 'AG13T4g']"
230,10678.1,"['AG13T3g', 'AG13T9g', 'AG13T18g', 'AG13T12g', 'AG13T14g', 'AG13T10g', 'AG13T8g', 'AG13T2g', 'B3GNT12g', 'AG13T6g', 'AG13T16g', 'AG13T11g', 'AG13T5g', 'AG13T17g', 'AG13T1g', 'AG13T7g', 'B3GNT11g', 'AG13T13g', 'AG13T15g', 'AG13T4g']"
231,146712.1,"['AG13T3g', 'AG13T9g', 'AG13T18g', 'AG13T12g', 'AG13T14g', 'AG13T10g', 'AG13T8g', 'AG13T2g', 'AG13T6g', 'AG13T16g', 'AG13T11g', 'AG13T5g', 'AG13T17g', 'AG13T1g', 'AG13T7g', 'AG13T13g', 'AG13T15g', 'AG13T4g']"
232,10678.2,"['AG13T3g', 'AG13T9g', 'AG13T18g', 'AG13T12g', 'AG13T14g', 'AG13T10g', 'AG13T8g', 'B3GNT12g', 'AG13T2g', 'AG13T6g', 'AG13T16g', 'AG13T11g', 'AG13T5g', 'AG13T17g', 'AG13T1g', 'AG13T7g', 'AG13T13g', 'AG13T15g', 'AG13T4g']"
233,51005.1,['AGDC']
234,79814.1,['AGMTm']
235,10555.1,['AGPAT1']
236,56895.1,['AGPAT1']
237,56894.1,['AGPAT1']
238,10554.1,['AGPAT1']
239,55326.1,['AGPAT1']
240,56894.2,['AGPAT1']
241,137964.1,"['r1186', 'GPAMm_hs', 'r1189', 'AGPAT1', 'r1187', 'r1190', 'r1188', 'r1185']"
242,129642.1,"['AGPAT1', 'GPAM_hs']"
243,5832.1,"['GLU5Km', 'LCADim', 'AGPRim', 'LCADi_Dm', 'G5SDym', 'GCALDDm']"
244,8540.1,['AGPSx']
245,64850.1,"['AGTim', 'r0186']"
246,64902.1,"['AGTim', 'D3AIBTm']"
247,189.1,"['SPTix', 'r0160', 'AGTix']"
248,191.1,"['SEAHCYSHYD', 'AHC']"
249,10768.1,"['SEAHCYSHYD', 'AHC']"
250,10768.2,"['SEAHCYSHYD', 'AHC']"
251,3074.1,"['NACHEX15ly', 'NACHEXA22ly', 'NACHEX9ly', 'NACHEXA12ly', 'NACHEXA9ly', 'NACHEXA6ly', 'NACHEX22ly', 'NACHEXA21ly', 'NACHEX16ly', 'NACHEX27ly', 'NACHEXA2ly', 'NACHEXA10ly', 'NACHEXA13ly', 'NACHEX24ly', 'NACHEX2ly', 'NACHEXA20ly', 'NACHEXA8ly', 'NACHEX26ly', 'NACHEX12ly', 'NACHEXA14ly', 'NACHEX11ly', 'NACHEXA3ly', 'NACHEX18ly', 'NACHEX10ly', 'NACHEX3ly', 'AHEXASEly', 'NACHEX21ly', 'NACHEX5ly', 'NACHEXA17ly', 'NACHEXA19ly', 'NACHEX7ly', 'NACHEX4ly', 'NACHEXA15ly', 'NACHEXA18ly', 'NACHEX13ly', 'NACHEXA7ly', 'NACHEX19ly', 'NACHEXA1ly', 'NACHEX14ly', 'r0013', 'NACHEX8ly', 'NACHEXA11ly', 'NACHEXA16ly', 'NACHEX25ly', 'NACHEX6ly', 'NACHEXA5ly', 'NACHEX20ly', 'NACHEXA4ly', 'AHEXASE2ly', 'NACHEX17ly', 'NACHEX1ly', 'NACHEX23ly']"
252,3073.1,"['NACHEX15ly', 'NACHEXA22ly', 'NACHEX9ly', 'NACHEXA12ly', 'NACHEXA9ly', 'NACHEXA6ly', 'NACHEX22ly', 'NACHEXA21ly', 'NACHEX16ly', 'NACHEX27ly', 'NACHEXA2ly', 'NACHEXA10ly', 'NACHEXA13ly', 'NACHEX24ly', 'NACHEX2ly', 'NACHEXA20ly', 'NACHEXA8ly', 'NACHEX26ly', 'NACHEX12ly', 'NACHEXA14ly', 'NACHEX11ly', 'NACHEXA3ly', 'NACHEX18ly', 'NACHEX10ly', 'NACHEX3ly', 'AHEXASEly', 'NACHEX21ly', 'NACHEX5ly', 'NACHEXA17ly', 'NACHEXA19ly', 'NACHEX7ly', 'NACHEX4ly', 'NACHEXA15ly', 'NACHEXA18ly', 'NACHEX13ly', 'NACHEXA7ly', 'NACHEX19ly', 'NACHEXA1ly', 'NACHEX14ly', 'r0013', 'NACHEX8ly', 'NACHEXA11ly', 'NACHEXA16ly', 'NACHEX25ly', 'NACHEX6ly', 'NACHEXA5ly', 'NACHEX20ly', 'NACHEXA4ly', 'AHEXASE2ly', 'NACHEX17ly', 'NACHEX1ly', 'NACHEX23ly']"
253,471.1,"['AICART', 'IMPC']"
254,10606.1,"['AIRCr', 'PRASCS']"
255,1468.1,"['r0830', 'r0885', 'r0821', 'r2419', 'FUMSO4tm', 'r0835', 'r0829', 'r0819', 'MALSO3tm', 'FUMtm', 'FUMSO3tm', 'SUCCt2m', 'AKGMALtm', 'r0836', 'r2420', 'MALSO4tm', 'MALtm', 'MALTSULtm', 'r0822', 'FUMTSULtm', 'r0834']"
256,8402.1,"['AKGMALtm', 'r2520']"
257,64849.1,['AKGt4_3']
258,64849.2,['AKGt4_3']
259,1645.1,['AKR1C1']
260,1109.1,"['r0747', 'AKR1C41', 'HSD3A2r', 'r0750', 'AKR1C42', 'HSD3A1r']"
261,6718.1,"['AKR1D2', 'AKR1D']"
262,6510.1,"['CYSGLNNaEx', 'GLNASNNaEx', 'GLNCYSNaEx', 'GLNSERNaEx', 'ALAASNNaEx', 'THRASNNaEx', 'CYSSERNaEx', 'CYSALANaEx', 'THRCYSNaEx', 'THRALANaEx', 'ASNCYSNaEx', 'GLNTHRNaEx', 'SERALANaEx', 'ASNTHRNaEx', 'ALATHRNaEx', 'THRSERNaEx', 'ASNALANaEx', 'GLNALANaEx', 'SERASNNaEx', 'ALACYSNaEx', 'ASNGLNNaEx', 'THRGLNNaEx', 'SERGLNNaEx', 'ASNSERNaEx', 'SERCYSNaEx', 'ALASERNaEx', 'ALAGLNNaEx', 'SERTHRNaEx', 'CYSASNNaEx', 'CYSTHRNaEx']"
263,6509.1,"['SERALANaEx', 'ALATHRNaEx', 'THRSERNaEx', 'ASPPROASCT1', '4HPROLTASCT1', 'CYSSERNaEx', 'ALACYSNaEx', 'CYSALANaEx', 'THRCYSNaEx', 'SERTHRNaEx', 'ALASERNaEx', 'THRALANaEx', 'SERCYSNaEx', 'GLUPROASCT1', 'CYSTHRNaEx']"
264,6520.1,"['HISyLATtc', 'SERDGLNexR', 'ALAGLNexR', 'ILEPHELAT2tc', 'ALADGLNexR', 'TYRPHELAT2tc', 'ALADGLYexR', 'ILELAT1tc', 'SERGLNexR', 'AMY2e', 'THRGLYexR', 'PHEyLATthc', 'VALPHELAT2tc', 'GLNyLATthc', 'ASNPHELAT2tc', 'CYSGLYexR', 'VALLAT1tc', 'METLEUex', 'LEUyLAThtc', 'SERDGLYexR', '34DHPHELAT1tc', 'ALAGLYexR', 'CYSPHELAT2tc', 'HISyLATthc', 'CYSGLUexR', 'THRGLNexR', 'LEUPHELAT2tc', 'CYSTGLUex', 'SERGLYexR', 'METyLATthc', 'ALAyLATthc', 'ARGLYSex', 'THRPHELAT2tc', 'LEUt4', 'AMY1e']"
265,56301.1,"['ALADGLYexR', 'CYSGLUexR', 'THRGLNexR', 'CYSGLYexR', 'SERGLNexR', 'SERDGLNexR', 'SERGLYexR', 'SERDGLYexR', 'ALAGLNexR', 'ALADGLNexR', 'THRGLYexR', 'ALAGLYexR']"
266,11212.1,['ALAR']
267,212.1,"['r0196', 'r0517', 'ALASm']"
268,23464.1,"['GLYATm', 'ALASm']"
269,211.1,"['r0196', 'r0517', 'ALASm']"
270,211.2,['ALASm']
271,153201.1,"['ALAt2r', 'PROt2r', 'GLYt2r']"
272,54407.1,"['METt4', 'CYSt4', 'SERt4', 'ASNt4', 'PROt4', 'HISt4', 'PHEt4', 'GLYt4', 'ALAt4', 'THRt4', 'GLNt4']"
273,6542.1,"['LYStiDF', 'PHEt4', 'r0817', 'HOMt4', 'ARGtiDF', 'ALAt4', 'LEUt4', 'ORNtiDF']"
274,55089.1,"['SERt4', 'ASNt4', 'PROt4', 'LYStiDF', 'PHEt4', 'r1059', 'GLYt4', 'ARGtiDF', 'ALAt4', 'GLNt4', 'LEUt4', 'HIStiDF']"
275,340024.1,"['METt4', 'CYSt4', 'ILEt4', 'ASNt4', 'PROt4', 'SERt4', 'PHEt4', 'GLYt4', 'TYRt4', 'ALAt4', 'TRPt4', 'THRt4', 'GLNt4', 'LEUt4', 'VALt4']"
276,57393.1,"['ILEt4', 'SERt4', 'PHEt4', 'TYRt4', '4OHPROIMINOtc', 'ALAt4', 'THRt4', 'VALt4', 'METt4', 'CYSt4', 'ASNt4', 'PROt4', 'PROIMINOtc', 'GLYt4', 'TRPt4', 'GLNt4', 'LEUt4']"
277,59272.1,"['ILEt4', 'SERt4', 'RE0936C', 'PHEt4', 'RE0936E', 'TYRt4', 'RE0937E', 'ALAt4', 'THRt4', 'RE0938C', 'VALt4', 'METt4', 'RE2445E', 'CYSt4', 'ASNt4', 'PROt4', 'RE2445C', 'GLYt4', 'RE0937C', 'RE0938E', 'TRPt4', 'GLNt4', 'LEUt4']"
