,degree,harmonic,eigenvector,closeness,information,katz,pagerank
hs_deg1_l,0.0010056315366049878,1465.8166666667041,0.0005727417149183951,0.2806027428184435,0.0003937051780301763,4.7202286277947663e-05,0.00011465128148504556
hs_deg2_l,0.0014078841512469831,1601.3333333333703,0.0024993144422835595,0.30212067813088656,0.00045347474027900676,0.002222723272151282,0.00014124078093757236
hs_deg6_l,0.0010056315366049878,1465.8166666667041,0.0005738834627707817,0.2806027428184435,0.0003938067559181941,0.00010095037112413847,0.00011337977414845705
hs_deg7_l,0.0014078841512469831,1601.3333333333703,0.0024993316164470822,0.30212067813088656,0.00045346896224025384,0.00222783936195802,0.00014097877050895673
hs_deg12_l,0.0010056315366049878,1465.8166666667041,0.0005728073229096492,0.2806027428184435,0.00039257658141108134,2.2095231634524523e-05,0.0001139925844782166
hs_deg13_l,0.0014078841512469831,1601.3333333333703,0.0024993816512027677,0.30212067813088656,0.000453417244542562,0.0022008212723736665,0.00014094170761043797
hs_deg18_l,0.0010056315366049878,1465.8166666667041,0.0005739575432209295,0.2806027428184435,0.00039378100406772874,8.597040764605914e-05,0.00011320536839458076
hs_deg19_l,0.0014078841512469831,1601.3333333333703,0.0024993978881149123,0.30212067813088656,0.0004534597263518722,0.002207269776926119,0.0001408071677100122
cortsn_r,0.0012067578439259854,1459.7666666667046,0.00030025430851444334,0.27714604236343365,0.0004322278871944489,-0.010431509929261291,0.00011700071877330231
andrstndn_r,0.0030168946098149637,1507.3333333333758,0.00052326204323397,0.28556659583022226,0.0005517727578490656,-0.03116138348297202,0.00025212845600470894
tststerone_r,0.0034191472244569586,1519.9333333333757,0.0006658157746776893,0.28751517955242006,0.0005649793962366697,-0.03177041392358844,0.0003087352099602748
nadph_x,0.01086082059533387,1631.4166666667152,0.002688604727649715,0.3019922254616132,0.000634282001034623,-0.08570064539357101,0.0009216422092930221
nadp_x,0.01086082059533387,1634.9666666667124,0.002783046697166113,0.30280146163215593,0.0006342819838858587,-0.08672271121668873,0.0009216207617966178
cholcoaone_x,0.002413515687851971,1500.3166666667066,0.0014708581866021162,0.28540267493255267,0.0005305018826079242,-0.004044857715413378,0.00019551876611027789
eandrstrn_r,0.001810136765888978,1502.7500000000418,0.0004641521785795697,0.28523894211462336,0.0004923890416150518,-0.021549056120225934,0.00016337634677906043
andrstandn_r,0.001810136765888978,1497.1000000000413,0.000428162002512521,0.2841954844241212,0.0004912827790355788,-0.016470668856427173,0.0001627172409065228
prgnlone_c,0.0022123893805309734,1918.2333333331721,0.013410420484497854,0.36451612903225805,0.0005228947625794641,-0.00809374587012916,0.00018356388836466387
prgnlone_r,0.002413515687851971,1506.2500000000423,0.0006614432886986606,0.2856322169242259,0.0005273713932812018,-0.021842976066952752,0.0002122041365185447
prgstrn_r,0.0020112630732099755,1503.3333333333753,0.00047107394813334426,0.28527167364736933,0.0005053479814704101,-0.021948324974535423,0.00017961081030562904
17ahprgnlone_c,0.002413515687851971,1926.2333333331671,0.01859758803195576,0.36604579253478614,0.000536031120686656,-0.009001830422396183,0.00018729222290034202
17ahprgstrn_c,0.0020112630732099755,1924.0666666665013,0.01800538478143203,0.3658034137728075,0.000514636996679413,-0.0063476090145215235,0.00015962212441643088
17ahprgnlone_r,0.0028157683024939663,1505.666666666709,0.000501040872432495,0.2853862931925152,0.0005428029274201096,-0.024219480942468823,0.00024229307224971143
17ahprgstrn_r,0.0026146419951729684,1505.0000000000423,0.0004921820527562918,0.28535353535353536,0.0005353642710354803,-0.025599506313881422,0.00022421011661355204
xol7a_r,0.001810136765888978,1504.666666666709,0.00048776499799841596,0.2855829982768524,0.0004947344719801291,-0.020080441298082594,0.0001599956883844795
xol7aone_r,0.0030168946098149637,1517.0333333333783,0.0009785397823744084,0.2874486905243684,0.0005550347536043066,-0.020003902644525864,0.00024822955862441483
hspg_l,0.0008045052292839903,1373.0523809524188,0.00012817635567595218,0.2611207394569613,0.0003274552585618491,0.0011562862795390886,0.00012066440860208838
hs_l,0.0012067578439259854,1466.5666666667041,0.0005421146343933311,0.28065025965229173,0.00041521607542402455,0.00010441739686052234,0.00014279689023403712
hspg_g,0.0010056315366049878,1421.2595238095562,0.00013568773986667121,0.2724682156948707,0.00037087760296437735,-0.00957275876516975,0.00013940936061069788
htaxol_c,0.0014078841512469831,1920.6499999998364,0.01469715136856418,0.3653733098177543,0.00043734102022082225,-0.0017263635200805319,0.00015665681033998077
hxan_l,0.00020112630732099757,1377.1000000000204,0.0002795843820847459,0.2686696206635686,0.0001485993649385774,0.0026800306775109505,4.4912587920395134e-05
hxan_c,0.003620273531777956,1935.3999999998289,0.019776759604261708,0.3673439231621721,0.0005686652287472859,0.026889733654405102,0.0003129793935848846
hxan_x,0.0010056315366049878,1463.0166666667053,0.0006679253404028285,0.2800180220770444,0.00040275304080124557,0.011214689438356556,0.00010092584490247126
pyam5p_c,0.0022123893805309734,1933.983333333162,0.020602805472646042,0.3676427092576161,0.0005153725265530599,-0.006937900227335648,0.000195423690404156
pydam_c,0.0022123893805309734,1933.8166666664954,0.020585888172767058,0.3676155268022181,0.0005151965552774558,-0.0071268803899581625,0.00019510049840848625
taur_c,0.0056315366049879325,1994.6499999998084,0.029521001947593113,0.37818513729367914,0.0006168472418937863,-0.030397865869991617,0.0003731487497565882
icit_x,0.0016090104585679806,1555.6166666667095,0.0012459086800027765,0.29735063692362895,0.00047424680675967106,-0.018616342750741387,0.00013690212309716164
3ityr_L_c,0.001810136765888978,1916.9666666665062,0.012016539768286398,0.3643291565911922,0.0004931888851828336,-0.00013757450542128393,0.00014067494938598788
iodine_c,0.0014078841512469831,1915.6333333331734,0.01151019028881953,0.36422240128928285,0.0004565741678580794,0.0014147370714765975,0.00011628790953394305
35diotyr_c,0.001810136765888978,1915.0499999998406,0.011225457302786802,0.36400907826341605,0.0004923278381498606,-0.0028518815540181847,0.0001432509733855838
triodthy_c,0.004625905068382944,1945.1833333331567,0.018454992788330304,0.36892483490391037,0.0006008084836870107,-0.008763974461607515,0.00031288670168056203
thyox_L_c,0.003620273531777956,1805.2499999999202,0.012342706311603781,0.3392467248908297,0.0005795110249573771,-0.011567455134608674,0.00023840425167117297
tyr_L_c,0.016894609814963796,1997.0666666664736,0.06903743236046544,0.37414402889607945,0.0006683076949136,0.018289922399957345,0.0008219010952592722
hs_deg5_l,0.0012067578439259854,1466.3166666667041,0.0006225807391577773,0.2806185799751665,0.00041837363848974744,0.0006367821555156893,0.0001341677023275724
idour_l,0.002413515687851971,1904.0666666665195,0.005734393956416871,0.35932644359326443,0.0005092717717951011,0.006358948870429132,0.00025108083602206125
hs_deg16_l,0.0012067578439259854,1466.3166666667041,0.0006280329513990659,0.2806185799751665,0.00042025207299307895,0.00048571958582506805,0.00013225897800275423
hs_deg17_l,0.0012067578439259854,1466.3166666667041,0.0006277572275116511,0.2806185799751665,0.0004192604535643835,0.0005075521057667953,0.00013308222841220736
hs_deg22_l,0.0012067578439259854,1466.3166666667041,0.0006280305885905034,0.2806185799751665,0.00042025981132570413,0.00048161162213351653,0.00013216125948507297
hs_deg23_l,0.0012067578439259854,1466.3166666667041,0.0006275899502698182,0.2806185799751665,0.0004201092871306748,0.00046682227826909926,0.00013238375248762876
cs_b_deg3_l,0.0012067578439259854,1466.3166666667041,0.0006290105234589113,0.2806185799751665,0.00042203769523601264,0.0005251322380772691,0.0001307482699196104
idour_c,0.0008045052292839903,1877.816666666534,0.005552828039611366,0.35539671193709793,0.00031612007469445687,0.0048856557924507335,0.00012469852849094322
idp_n,0.0008045052292839903,1367.2928571428813,0.0002388516419898037,0.26513091238735137,0.000349025556592532,-0.002553086338516454,9.300285279748413e-05
ile_L_c,0.015285599356395816,1911.6166666665222,0.059598176730321945,0.3574406901509705,0.0006646812261521647,0.017153442507605834,0.0007514764646169973
ile_L_m,0.0056315366049879325,1570.7833333333972,0.005228170711466572,0.2942360042608593,0.0006145782487049426,0.0005661210287348425,0.0003096772739339859
im4ac_c,0.0010056315366049878,1910.3833333331763,0.012071421162477747,0.3633706058612877,0.0004077757957327751,-0.0019611669968116457,9.529354800342723e-05
im4act_m,0.0010056315366049878,1556.0500000000623,0.001857606541598134,0.2918011620400258,0.000403165880218463,0.0009991651722148806,9.41119415702464e-05
im4ac_m,0.0010056315366049878,1556.0500000000623,0.001857606541598134,0.2918011620400258,0.0004031658802184636,0.0009991651722148773,9.41119415702464e-05
ins_m,0.0010056315366049878,1560.2000000000635,0.0018275346504202459,0.2929703612044075,0.00039929559363593124,0.009166586060825321,9.437221628718322e-05
imp_m,0.0008045052292839903,1529.7261904762552,0.0015234558932099291,0.28561580882352944,0.000362808533238424,0.008047081321367482,7.998395505840936e-05
ins_l,0.00020112630732099757,1377.416666666689,0.0003083902913923506,0.2685970504024634,0.0001480894439191235,0.0012225125254739697,4.3619781165427595e-05
ipdp_r,0.00020112630732099757,1347.2595238095469,0.00022587940676990984,0.2622362869198312,0.0001466773477576092,0.0014434182808213156,4.5586314178819354e-05
itacon_m,0.0014078841512469831,1501.859523809581,0.0013894286974290304,0.2841792409693644,0.0004584492999940452,-0.0028623862491891083,0.00011019164354853514
itp_n,0.0008045052292839903,1393.4666666666903,0.00032581681965825076,0.27068815331010454,0.0003494946224744121,-0.002660602491642791,9.266069867362901e-05
4izp_c,0.0006033789219629927,1758.2333333332829,0.004532769300705144,0.33175418696203374,0.00029941619257250297,-0.003736103576680241,7.814651456615457e-05
xylu_D_c,0.0016090104585679806,1864.0166666665427,0.013124001267169606,0.3530999218805483,0.000478384286104506,-0.01120540492633336,0.00013598716250865986
tagat_D_c,0.0010056315366049878,1860.5999999998776,0.010383883607117974,0.35269915584876216,0.0003660232715741813,-0.008585058789742564,0.000124352058612428
ksii_core2_g,0.0010056315366049878,1421.176190476223,0.00013598959703984602,0.27245328511151296,0.00037375583951565077,-0.009378890077998128,0.00013648940707421085
ksii_core2_l,0.0008045052292839903,1440.7166666667024,0.00021041052478325246,0.2756861657887441,0.00032809718074005244,0.0017783180699866205,0.00011759377642797126
ksii_core4_g,0.0010056315366049878,1421.176190476223,0.00013598959703984602,0.27245328511151296,0.00037375583958158153,-0.009378890100184958,0.0001364894065727148
ksii_core4_l,0.0008045052292839903,1440.7166666667024,0.00021041052478325246,0.2756861657887441,0.0003280971807413747,0.0017783180697602007,0.00011759377642797126
ksi_g,0.0010056315366049878,1435.392857142895,0.0001401952923282414,0.27504563810366767,0.0003872286465942998,-0.006702661265219125,0.0001281385333737067
k_g,0.0006033789219629927,1896.233333333188,0.005570085708778337,0.3595603124096037,0.000320127024056646,0.0038037394979144597,7.310627178989867e-05
anth_c,0.0014078841512469831,1913.7999999998412,0.011457535549419234,0.3637693883523559,0.00043402483228002396,0.00905339455699638,0.00014492206792277991
4aphdob_c,0.0010056315366049878,1787.1166666665943,0.006421082321331793,0.3379324406987018,0.00039994835782931215,0.016814675845071157,9.33358630298477e-05
kynate_c,0.0010056315366049878,1787.1166666665943,0.006421082321331793,0.3379324406987018,0.0003999483578293094,0.016814675845071153,9.33358630298477e-05
lcts_l,0.0008045052292839903,1363.333333333376,0.0001447764740028472,0.25804442599128086,0.000308787153234555,0.00034312513201557713,0.00013284046985877898
lac_L_c,0.007039420756234915,2101.033333333183,0.023066951783823505,0.3965544743978306,0.0006297307937738416,0.0024669400416475204,0.00042226395341573707
lald_D_m,0.0010056315366049878,1556.0500000000623,0.0019373819859385259,0.2918011620400258,0.0004063427400486059,0.0014172201913385193,9.357979679221445e-05
lald_L_m,0.0010056315366049878,1556.0500000000623,0.0019364825749955098,0.2918011620400258,0.0004060042591728085,0.0011124623805187635,9.168734886062599e-05
lac_L_m,0.0016090104585679806,1952.9833333331694,0.007439313571615226,0.36701852808739943,0.0004807476986878798,0.002132137255253539,0.0001276206934427145
lcts_g,0.0008045052292839903,1219.3023809524827,5.421503632219516e-05,0.23258642466201992,0.00034919307105638216,0.0019615874337847654,0.0001051769831974455
lcts_c,0.00020112630732099757,1057.7202380952901,2.0512442485373475e-06,0.2051239737612938,0.00012181044382502491,2.5369825271996852e-05,5.840590198266092e-05
3spyr_c,0.0014078841512469831,1860.0833333332123,0.009542785379537927,0.35202492211838005,0.0004583178386473032,0.022704628253395313,0.00012359107559701388
Lcyst_m,0.0006033789219629927,1430.4261904762413,0.000519055024439536,0.2756555968287409,0.0003118422127341421,-0.008489150525368487,6.686577310186407e-05
3spyr_m,0.0014078841512469831,1536.2095238095906,0.001899220279582689,0.2867689468220095,0.00044993295821160056,-0.0007823816280698809,0.00012363150865335424
leuktrA4_r,0.0006033789219629927,1416.6833333333645,0.0003189041944287473,0.2756250346471534,0.0002933560421419571,0.0012650537808689508,0.00010202847452507796
leuktrB4_c,0.00502815768302494,1947.7333333331558,0.02464199520022384,0.36911655530809206,0.0006091111281737797,-0.005348072919669123,0.0003264776102775641
leuktrB4_r,0.0026146419951729684,1515.8000000000459,0.0008275436598401432,0.2871996303142329,0.0005361283677093798,-0.01913458044499903,0.00022746370375743483
leuktrC4_c,0.003218020917135961,1808.9499999999164,0.013214366549339806,0.3405013011916176,0.0005694578225832362,0.0035020098017195245,0.00018784879165999392
leuktrD4_c,0.0034191472244569586,1809.7833333332492,0.013316729123553923,0.34057127200493187,0.0005742725066079302,0.004438562958215637,0.00021011327142279326
leu_L_c,0.017699115044247787,2005.2999999998135,0.06797413840363457,0.3748209574067094,0.0006688595300730855,-0.008393546123140938,0.0009019873656815854
leu_L_m,0.0056315366049879325,1581.2000000000558,0.005346046195546708,0.2962698128947682,0.0006145913795510586,-0.0018450341068379666,0.0003098851299714239
nformanth_c,0.0012067578439259854,1913.2999999998415,0.01139068487403336,0.363742775623674,0.0004324539540847694,0.007266807160141501,0.00010720649028076769
lgnccrn_c,0.0008045052292839903,1551.7500000000482,0.002276586421872305,0.2961639266142483,0.0003571527153858367,0.004601708663713851,9.368085813691771e-05
lgnccrn_m,0.0008045052292839903,1314.6928571429162,0.0003157676534625619,0.24694546538194098,0.00034394609598484944,-0.005599557061588589,9.957149335638587e-05
lgnccoa_m,0.0006033789219629927,1313.9428571429164,0.0002840082584157203,0.24690867557232954,0.0003052088196150643,-0.0060178942128353155,7.855764957419997e-05
limnen_c,0.0016090104585679806,1921.316666666503,0.01490493675109553,0.3654270174922828,0.00045871961745700264,-0.001904376215099703,0.00017514255592188867
xyl_D_l,0.0020112630732099755,1468.9000000000376,0.000667095716371189,0.28074534161490683,0.0004813477817509795,-9.386678151313823e-05,0.00023097610634801634
cs_a_deg5_l,0.0016090104585679806,1467.983333333371,0.0006648489649740241,0.28072949014736603,0.00046770984889428556,-0.0003010244742767369,0.0001631834968087285
cs_c_deg5_l,0.0020112630732099755,1468.983333333371,0.0006821974075525755,0.2807611948726636,0.0004943569920965105,-0.0003322478337584473,0.00019795465950377583
cs_e_deg7_l,0.001810136765888978,1468.483333333371,0.0006741020434596323,0.28074534161490683,0.00048230706627324423,-0.00029224609146026283,0.0001807292994907576
lipoate_c,0.0030168946098149637,1935.3999999998293,0.023193519606415698,0.36718115353371245,0.0005571263919311603,0.025027921449442568,0.0002262142341163307
lneldccrn_c,0.0010056315366049878,1883.7666666665295,0.007389282105463346,0.3569531193911982,0.0004026944504145231,0.008542094181333962,0.0001018080348336727
lneldccrn_m,0.0010056315366049878,1545.8595238095925,0.0012193280116599725,0.28813166434863235,0.00040049780396210824,-0.0041581972265890155,9.959374129334388e-05
lnlccrn_c,0.0008045052292839903,1578.6000000000242,0.0024053940173163956,0.30202891507714735,0.00036020088760431045,0.004475774242483288,9.036829982020859e-05
lnlccrn_m,0.0008045052292839903,1315.1595238095829,0.00036618413645594125,0.24699453551912567,0.0003582135635709436,-0.0035044680247271125,8.887726061352024e-05
lnlncacrn_c,0.0008045052292839903,1578.0166666666912,0.00229980602186766,0.301937207748831,0.0003592107897729858,0.003901691191475311,9.080773923431796e-05
lnlncacrn_m,0.0008045052292839903,1314.609523809583,0.00035529243336949816,0.24693320089396573,0.0003568146411673626,-0.005071995092817391,8.965238885921413e-05
lnlncgcrn_c,0.0008045052292839903,1578.1833333333577,0.0023778695209959993,0.30195554475889713,0.00035995645208882426,0.0032834906679261276,9.045297599351851e-05
lnlncgcrn_m,0.0008045052292839903,1314.6928571429162,0.0003610811213298693,0.24694546538194098,0.00035786458573433164,-0.004277734829806426,8.91013757480858e-05
lanost_c,0.0020112630732099755,1924.899999999834,0.01660091524738988,0.3659649639334609,0.0005101932807383881,-0.0016045878293831114,0.00016360337579239754
44mctr_c,0.001810136765888978,1924.3999999998343,0.016399087722877754,0.3659380289983072,0.0004977789604157051,-0.0011660566088854086,0.00014866609691195106
Ssq23epx_r,0.0014078841512469831,1500.483333333375,0.0004077447841033244,0.28501003152765836,0.00045464826082475685,0.0036403220961833908,0.0001386495410661912
lanost_r,0.001810136765888978,1502.150000000042,0.0004208717766038412,0.2851571461344345,0.00047271384091827906,0.0029538820583582845,0.00019377344744827993
lpchol_hs_c,0.0026146419951729684,1914.966666666508,0.011718062364726181,0.36363636363636365,0.0005369727323586856,-0.006283478324474429,0.00021344956216659878
thp2c_x,0.0010056315366049878,1470.2666666667046,0.0005643898556154128,0.28044446951322693,0.00039434969000642553,-0.015119599449494479,0.00010495789169762872
mag_hs_c,0.001810136765888978,1941.349999999823,0.012316311130027258,0.3695280564845782,0.0004965425196044901,-0.0004064017058152957,0.00015226963751475002
retinol_c,0.004022526146419951,1957.399999999814,0.020674825977658205,0.3720721394896356,0.0005854993973738907,-0.005893344052430022,0.00031746089780003433
retfa_c,0.001810136765888978,1940.2166666664905,0.012203197578505381,0.369281045751634,0.0004941585060411419,-0.001072019416089382,0.0001546132678675265
retinol_cis_11_c,0.002413515687851971,1915.8833333331738,0.016810716734719327,0.36390251042962746,0.0005348643390404233,-0.006444819308775581,0.0001899341016106818
11_cis_retfa_c,0.0014078841512469831,1910.9666666665096,0.010472072584148683,0.36331750091340886,0.00045401654049942783,-0.0040336941449821175,0.00012807710819972936
retinol_9_cis_c,0.002413515687851971,1915.8833333331738,0.016810716734719327,0.36390251042962746,0.0005348643390404282,-0.006444819308775566,0.0001899341016106818
9_cis_retfa_c,0.0014078841512469831,1910.9666666665096,0.010472072584148683,0.36331750091340886,0.00045401654049942913,-0.004033694144982112,0.00012807710819972936
pd3_c,0.0008045052292839903,1375.1833333333527,0.000400953453368664,0.2681190681622088,0.0002333488217447722,-0.00040806184388215744,0.00018637782264735187
lum3_c,0.00020112630732099757,1071.783333333453,5.689161304144394e-06,0.21143950669785244,0.00010803301262584475,-4.97488723177759e-05,7.126427812446617e-05
trp_L_c,0.016291230893000802,1994.566666666473,0.06822650877269072,0.3738908106482178,0.0006672077788984471,0.009482021867712376,0.0007917264980749373
trypta_c,0.0020112630732099755,1926.6499999998332,0.01510303674114008,0.36626151012891345,0.0005102943548137556,-0.006688037619019899,0.00016259438449062446
peplys_n,0.0010056315366049878,1135.0809523810788,1.8299391018728673e-05,0.21954342738552568,0.0003240696731151426,-0.0007861033439670071,0.00016509312770508788
Nmelys_n,0.0010056315366049878,1135.0809523810788,1.855506316417702e-05,0.21954342738552568,0.00034890822661402544,-0.0008547783216493392,0.00014300722206693297
Ndmelys_n,0.0010056315366049878,1151.9023809524936,1.8578381127424258e-05,0.22306967562474764,0.0003520424396359079,-0.0008429777768318427,0.00013944371045144892
Ntmelys_n,0.0010056315366049878,1190.8261904762935,1.997315207016001e-05,0.22898724266568415,0.00035852936769699965,-0.0006562973509746303,0.00014072731062738134
lys_L_x,0.0012067578439259854,1535.6333333333907,0.0013607615319137297,0.29362782731943543,0.00043128796658837795,0.012598746120018977,0.0001113221991440975
6a2ohxnt_x,0.0012067578439259854,1402.2738095238383,0.00042360678602227524,0.2668384049804111,0.00042556942504654076,0.013614461731874581,0.00011820197407865746
nm4masn_g,0.0012067578439259854,1372.6595238095558,9.954746906176784e-05,0.26248548199767713,0.00041399293971527957,0.02713206295616276,0.00014733001504628197
man_g,0.003218020917135961,1428.0666666666975,0.0003687269889816586,0.2762682669333778,0.0005060081564722109,0.05596385205137413,0.00039348200895679446
nm2masn_g,0.0014078841512469831,1464.6000000000333,0.00021145381194719127,0.2805077574047955,0.0004409359088100218,0.027797450501281535,0.0001652844849232704
m4masn_g,0.0016090104585679806,1373.6595238095558,9.992744161032292e-05,0.26251319957761354,0.00044248606931155906,0.032854957598099394,0.00019901611624813725
n3m2masn_g,0.0010056315366049878,1427.7428571428907,0.00013484774215487746,0.2729168953781974,0.0003839939797990855,0.005549710489334664,0.00012685179323781052
n2m2nmasn_g,0.0010056315366049878,1430.6428571428887,0.00013459042976224028,0.27368305168712503,0.0003755842442596626,0.0054152948041666414,0.0001374677948143692
n4m2masn_g,0.0008045052292839903,1165.335714285836,2.1823117552909197e-05,0.22358125730731182,0.0003362699359422967,0.0020368075652881274,0.00011140992145344263
m7masnB_r,0.0008045052292839903,1421.659523809556,0.0001228369701238324,0.27110141766630313,0.00033918106711193323,0.004735534529166534,0.00011315318742956848
m7masnB_g,0.0010056315366049878,1375.7761904762224,7.949726027264361e-05,0.26616702355460387,0.0003627307613680127,0.026235213909656042,0.00014425726945807216
m8masn_r,0.0012067578439259854,1425.459523809557,0.00014211434553128058,0.27156043475886177,0.0004036250377908631,0.007573349605594625,0.0001528605925456298
m8masn_g,0.0010056315366049878,1376.2761904762226,7.982895807846168e-05,0.26622403084172197,0.0003688546249823374,0.02741595301936546,0.00014191417543065957
3mldz_c,0.001810136765888978,1923.4833333331683,0.015284344284468584,0.36577650261163835,0.000498089886320248,-0.006444360359552509,0.00015249984635223534
malt_c,0.0008045052292839903,1760.566666666615,0.004847919493728457,0.33206438255526616,0.0003529116551590517,-0.0047883035234375475,9.86733095082079e-05
malt_l,0.0006033789219629927,1362.2500000000425,0.00012785043160389302,0.25796409671059456,0.0002825049084103936,0.0009448953921599144,9.355963112596818e-05
man_r,0.0016090104585679806,1485.850000000043,0.00040523007662090647,0.2839682449026215,0.00043719183950738724,0.0038443134133897884,0.00019721439402542026
normete_L_c,0.001810136765888978,1923.6166666665015,0.01398788813036289,0.36585724797645325,0.0005006752105117356,-0.008736804926277054,0.000145242639303286
3mgcoa_m,0.0016090104585679806,1572.616666666733,0.0024154611866513886,0.2947593075646194,0.000479829180618429,-0.004573562799264986,0.0001239133719301784
malcoa_x,0.0012067578439259854,1453.4500000000392,0.0005235780088196297,0.2767141585040071,0.00043047763839897314,-0.024754567510952095,0.00011477645263142334
mercplac_c,0.0012067578439259854,1854.7499999998822,0.00890509741676571,0.35120435120435123,0.00043328723419218753,0.008010526491954974,0.0001093181022637419
mercplaccys_c,0.0012067578439259854,1854.7499999998822,0.008743107580069931,0.35120435120435123,0.0004052968965464641,0.0059709347841185485,0.00013443571591519266
malACP_c,0.004223652453740949,1888.7666666665284,0.010898966219839304,0.3569787478460655,0.0005868316270305092,0.007818229897437431,0.0003264775671431133
ACP_m,0.0006033789219629927,1303.5095238095894,0.0002561769244141123,0.24488991774614588,0.0002918076443435975,-0.004958248826593543,7.934613789799238e-05
malACP_m,0.0006033789219629927,1303.5095238095894,0.0002561769244141123,0.24488991774614588,0.0002918076443435978,-0.004958248826593533,7.934613789799238e-05
tcynt_c,0.001810136765888978,1916.2166666665066,0.010982391171475397,0.36419572223849983,0.00048415963267769367,0.0033090951894790446,0.0001710333498651487
5mdru1p_c,0.0006033789219629927,1758.7333333332826,0.004656992436436479,0.33186490455212925,0.0003018413330730271,-0.0009284898032104418,7.735410690609031e-05
mescon_m,0.0014078841512469831,1501.859523809581,0.0013939414327516517,0.2841792409693644,0.00045908384132712797,-0.0030681798299461217,0.00010954757736247066
mescoa_m,0.0022123893805309734,1566.666666666729,0.002164708422321541,0.2947068934858633,0.000521498351674704,-0.012114405752767796,0.00016052305279489946
fna5moxam_c,0.001810136765888978,1925.1499999998339,0.013704238412528848,0.36607274333676926,0.0004975437996582935,0.003654840209355448,0.000149829715469161
6hoxmelatn_c,0.0012067578439259854,1919.8166666665034,0.014714521369642396,0.36529277790022774,0.00043950563661707706,-0.0018146928894897396,0.00011000748641247786
meoh_l,0.0008045052292839903,1445.1333333333694,0.0003731097726651749,0.2764679715302491,0.0003483812665518191,0.0010951459174694186,0.00010517875560776248
mepi_c,0.001810136765888978,1923.0999999998355,0.018227560263555712,0.365561355782663,0.0004992848696707955,-0.007555132359473424,0.00014371725696464392
mev_R_x,0.0010056315366049878,1450.066666666704,0.0006890420552557936,0.2767911818738518,0.00039326591280609255,0.007794243652047345,0.00010065475910044325
5pmev_x,0.0010056315366049878,1435.8666666667032,0.00048110383437309056,0.2737885462555066,0.0003898746146805452,0.009576234860821155,0.00010158971290287133
mhista_c,0.001810136765888978,1923.6166666665015,0.013888795502194773,0.36585724797645325,0.0005001340543043932,-0.010889201258203082,0.00014565255581139874
mi13456p_c,0.001810136765888978,1925.0999999998337,0.017423376752453514,0.36618058624245103,0.0004903160813454734,-0.0020027190221392766,0.00015849761141257656
minohp_c,0.0016090104585679806,1923.9333333331676,0.01734762373782973,0.36604579253478614,0.00047546748700259817,-0.0007904837109876805,0.0001421960905117529
mi13456p_n,0.0020112630732099755,1411.9666666666933,0.0004063763832808211,0.27236373596274993,0.00048057573813568404,-0.0005314929056802805,0.00020921176876639936
mi1345p_n,0.0010056315366049878,1221.252380952468,5.930155013663526e-05,0.23446194473262283,0.00038472114079198536,-0.00033491810435576385,0.00011377105313312199
mi1345p_c,0.0014078841512469831,1920.3833333331702,0.017427523992129063,0.36513182051846954,0.00046114102355698105,-0.0018354092902725138,0.00011750011511094941
mi134p_c,0.001810136765888978,1921.5499999998365,0.01752455603035434,0.36521228147495227,0.0004897671308085427,-0.0012883886499979564,0.00015517360222423545
mi1346p_n,0.0010056315366049878,1376.1095238095504,0.00020557889222600916,0.2655841034132792,0.00038785269538977777,-0.0009771312325527698,0.00011242234234986474
mi1346p_c,0.0010056315366049878,1865.0666666665406,0.010477507914109173,0.35392938496583143,0.00040006609283383944,-0.007887183810161012,9.869803858417035e-05
mi13p_c,0.0008045052292839903,1785.2833333332615,0.007133881676302469,0.3378865103635746,0.00036350997203399315,0.00716398162899648,8.356870415480267e-05
mi34p_c,0.0010056315366049878,1785.6166666665947,0.007294765888151063,0.3378865103635746,0.0003937953608784829,0.0063476595190501695,0.00010126105637486157
mi1p_D_c,0.0020112630732099755,1919.6499999998368,0.013221957463185097,0.3652391096745758,0.0005059402619069938,0.013084248147791633,0.00017022295212366264
mi1456p_n,0.0010056315366049878,1221.252380952468,5.930155013663526e-05,0.23446194473262283,0.00038472114079198536,-0.0003349181043557643,0.00011377105313312199
mi145p_n,0.0016090104585679806,1342.800000000033,0.00012717621527347735,0.25704389184717985,0.00044993641733054296,-0.0014650525281909546,0.00017009725056979792
mi145p_c,0.001810136765888978,1922.349999999836,0.017943781327892806,0.3654001616814875,0.0004968067946637945,-0.00039276970513448857,0.00014436221122660333
mi14p_c,0.001810136765888978,1918.9833333331705,0.012921447425905291,0.3651854572163055,0.0004890214799803597,0.013130487592187916,0.00015865487601426903
mi4p_D_c,0.0008045052292839903,1785.5333333332612,0.007147952725986936,0.33790947397036836,0.00036542571869305467,0.007041265277466783,8.256723049418328e-05
mi14p_n,0.0010056315366049878,1405.283333333358,0.00026345856581153483,0.27167914321621767,0.0003887194631881857,2.3995131133890503e-05,0.00011622742875948803
mi1p_D_n,0.0010056315366049878,1405.533333333358,0.00026803797595578927,0.27170883654844524,0.0003893422337051724,2.6311697883667047e-05,0.00011573638996150688
mi3456p_c,0.0008045052292839903,1860.3499999998776,0.01047315774979977,0.35272417707150966,0.00036834024082159464,-0.007860903724119867,7.989549826175926e-05
mi3p_D_c,0.0008045052292839903,1785.3666666665947,0.007068437372111753,0.3378865103635746,0.0003612466666257831,0.006362982470152993,8.479766746583149e-05
