total,ID
0,25HVITD3tin_m_Neuron
0,25HVITD3tin_Neuron
0,25HVITD3tm_Neuron
0,2AMADPTm
0,2AMADPTm_Neuron
0,2OXOADPTm
0,2OXOADPTm_Neuron
0,3AIBt
0,3HBCDm_Neuron
0,3SALAASPm
0,3SALAASPm_Neuron
0,4ABUTtm
0,4ABUTtm_Neuron
0,5AOPtm
0,5AOPtm_Neuron
0,5THFtm
0,5THFtm_Neuron
0,6DHFtm
0,6THFtm
0,6THFtm_Neuron
0,7DHFtm
0,7DHFtm_Neuron
0,7THFtm
0,7THFtm_Neuron
0,AACOAT
0,AACTtm
0,AACTtm_Neuron
0,AATAi_Neuron
0,ABTArm
0,ABTArm_Neuron
0,ABUTt2r_Neuron
0,ACACT1r
0,ACACT1r_Neuron
0,ACACT1rm
0,ACACT1rm_Neuron
0,ACALDt
0,ACALDt_Int
0,ACALDt_Neuron
0,ACALDtm
0,ACALDtm_Neuron
0,ACOAD1fm
0,ACOAD8m
0,ACRNtm
0,ACRNtm_Neuron
0,ACSm
0,ADK1
0,ADK1m_Neuron
0,ADK3m
0,ADK3m_Neuron
0,AGMTm
0,AGMTm_Neuron
0,AGTim_Neuron
0,ALATA_Lm_Neuron
0,ALAtN1
0,AMETt2m
0,AMETt2m_Neuron
0,APAT2rm
0,APAT2rm_Neuron
0,ARGLYSex
0,ARGtiDF_Neuron
0,ASNtm
0,ASNtm_Neuron
0,ASPTAm
0,BALAtmr
0,BALAtmr_Neuron
0,C160CPT2
0,C160CRNt
0,C160CRNt_Neuron
0,C204CPT2
0,C226CPT2
0,C2M26DCOAHLm
0,C2M26DCOAHLm_Neuron
0,CBL2tm
0,CBL2tm_Neuron
0,CDPDAGtm
0,CDPDAGtm_Neuron
0,CDSm_Neuron
0,CHSTEROLt3
0,CHSTEROLt3_Neuron
0,CITRtm
0,CITRtm_Neuron
0,CITtam
0,CITtam_Neuron
0,CK
0,CK_Neuron
0,CKc
0,COQ3m
0,COQ5m
0,COQ6m
0,COUCOAFm
0,CREATtmdiffir
0,CRNt
0,CRNt_Int
0,CRNt_Neuron
0,CRNtim
0,CRNtim_Neuron
0,CSNAT2m
0,CSNAT2m_Neuron
0,CSNATm
0,CSNATm_Neuron
0,CYANt
0,CYANt_Int
0,CYANt_Neuron
0,CYANtm_Neuron
0,CYSGLYex
0,CYSGLYex_Int
0,CYSGLYexR
0,CYSTAm
0,CYSTAm_Neuron
0,CYStec
0,CYStec_Int
0,CYTK1m
0,CYTK1m_Neuron
0,D-LACt2
0,DAKm
0,DCKm
0,DECDPtm
0,DECDPtm_Neuron
0,DGKm
0,DGSNt
0,DGSNt_Int
0,DGSNt_Neuron
0,DGSNtm
0,DGSNtm_Neuron
0,DHDPBMTm
0,DHFtm
0,DHFtm_Neuron
0,DM_10fthf7glu
0,DM_1a2425thvitd2
0,DM_1a2425thvitd3
0,DM_4mptnl(m)
0,DM_4mptnl(m)_Neuron
0,DM_7dhf_Neuron
0,DM_7thf
0,DM_fald
0,DM_fald_Neuron
0,DM_nadph(c)
0,DM_pchol_hs_Neuron
0,DM_prgnlone(c)
0,DM_prgnlone(c)_Neuron
0,DMGtm
0,DMGtm_Neuron
0,DPHMBDCm
0,DURIt
0,DURIt_Int
0,DURIt_Neuron
0,ECOAH1m_Neuron
0,EHGLAT2m
0,EHGLAT2m_Neuron
0,EHGLATm
0,EHGLATm_Neuron
0,ETOHt
0,ETOHt_Int
0,ETOHt_Neuron
0,EX_arg-L(e)
0,EX_asn-L(e)
0,EX_duri(e)
0,EX_fe2(e)
0,EX_gln-L(e)
0,EX_glu-L(e)
0,EX_glyc(e)
0,EX_hco3(e)
0,EX_k(e)
0,EX_pe_hs(e)_Neuron
0,EX_ps_hs(e)
0,EX_ps_hs(e)_Neuron
0,EX_so4(e)
0,EX_tcynt(e)
0,EX_thymd(e)
0,EX_urea(e)
0,EX_uri(e)
0,FALDtm
0,FALDtm_Neuron
0,FE2t
0,FE2t_Int
0,Fe2t_Neuron
0,FE2tm_Neuron
0,FPGS7m
0,FPGS7m_Neuron
0,FPGS9m
0,FPGS9m_Neuron
0,FUMSO4tm
0,FUMSO4tm_Neuron
0,FUMTSULtm
0,FUMTSULtm_Neuron
0,GCCbim_Neuron
0,GGNG_Neuron
0,GHMT3m
0,GHMT3m_Neuron
0,GLACOm
0,GLACOm_Neuron
0,GLBRAN
0,GLBRAN_Neuron
0,GLGNS1_Neuron
0,GLNtm
0,GLU5Km_Neuron
0,GLYATm
0,GLYATm_Neuron
0,GLYCt
0,GLYCt_Int
0,GLYCt_Neuron
0,GLYCtm
0,GLYCtm_Neuron
0,GTHPm
0,GTHPm_Neuron
0,H2CO3Dm
0,H2CO3Dm_Neuron
0,H2O2t
0,H2O2t_Int
0,H2O2t_Neuron
0,H2O2tm
0,HBZOPT10m
0,HPROxm
0,HPROxm_Neuron
0,Ht
0,Ht_Int
0,ILETA_Neuron
0,ILEtec
0,ITCOAL1m
0,ITCOAL1m_Neuron
0,ITCOALm
0,ITCOALm_Neuron
0,Kt_Neuron
0,Kt1r
0,L-LACt2r
0,LCYSTATm
0,LCYSTATm_Neuron
0,LEUt5m
0,LEUt5m_Neuron
0,LEUTA_Neuron
0,LEUTAm
0,LEUtec
0,LEUtec_Int
0,LEUtec_Neuron
0,LYStiDF
0,LYStiDF_Int
0,LYStiDF_Neuron
0,MALSO4tm
0,MALSO4tm_Neuron
0,MALTSULtm
0,MALTSULtm_Neuron
0,MECOALm
0,MECOALm_Neuron
0,MECOAS1m
0,MECOAS1m_Neuron
0,MGCHrm
0,MGCHrm_Neuron
0,MTDNAploym
0,NACASPt_Neuron
0,NACASPtm_Neuron
0,NDPK1
0,NDPK10m
0,NDPK10m_Neuron
0,NDPK1m
0,NDPK1m_Neuron
0,NDPK2m
0,NDPK2m_Neuron
0,NDPK3m
0,NDPK3m_Neuron
0,NDPK4m_Neuron
0,NDPK5m
0,NDPK5m_Neuron
0,NDPK6m
0,NDPK6m_Neuron
0,NDPK7m
0,NDPK7m_Neuron
0,NDPK8m
0,NDPK8m_Neuron
0,NDPK9m
0,NDPK9m_Neuron
0,NTD1m_Neuron
0,NTD2m
0,NTD2m_Neuron
0,O2St
0,O2St_Neuron
0,O2Stm
0,O2Stm_Neuron
0,OIVD1m
0,OIVD1m_Neuron
0,ORNTArm
0,ORNTArm_Neuron
0,ORNtiDF
0,PCFLOPm
0,PCREATtmdiffir_Neuron
0,PEFLIPm
0,PEPCK_Neuron
0,PHEMEtm
0,PHEMEtm_Neuron
0,PHETA1m
0,PHETA1m_Neuron
0,PIt7
0,PIt7_Int
0,PIt7_Neuron
0,PPAt
0,PPAt_Int
0,PPAtm
0,PPAtm_Neuron
0,PPCOAOm
0,PPPG9tm
0,PPPG9tm_Neuron
0,PRGNLONEtm
0,PRGNLONEtm_Neuron
0,PROt2r
0,PROtm
0,PROtm_Neuron
0,PYRt2r
0,RPE
0,RPE_Neuron
0,RPI
0,RPI_Neuron
0,SARCStex
0,SARCStex_Int
0,SARCStm
0,SARCStm_Neuron
0,SERGLYexR
0,sink_amet
0,sink_amet_Neuron
0,sink_chsterol
0,sink_chsterol_Neuron
0,sink_decdp
0,sink_decdp_Neuron
0,sink_dhf(c)
0,sink_vitd2_Neuron
0,sink_vitd3_Neuron
0,SO4HCOtex
0,SO4HCOtex_Int
0,SUCOAS1m
0,SULFOX_Neuron
0,T2M26DCOAHLm
0,T2M26DCOAHLm_Neuron
0,TALA
0,TALA_Neuron
0,TCYNTt
0,TCYNTt_Int
0,TCYNTt_Neuron
0,TCYNTtm
0,TCYNTtm_Neuron
0,THFtm
0,THFtm_Neuron
0,THYMDt1
0,THYMDt1_Int
0,THYMDt1_Neuron
0,TKT1
0,TKT1_Neuron
0,TKT2_Neuron
0,TYRTAm
0,UREAt
0,UREAt_Int
0,UREAt_Neuron
0,UREAtm
0,UREAtm_Neuron
0,URIt
0,URIt_Int
0,URIt_Neuron
0,VALTA_Neuron
0,VALtec
0,VITD2tm
0,VITD2tm_Neuron
0,VITD3tm
0,VITD3tm_Neuron
0,VITD3tm3
0,VITD3tm3_Neuron
