,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
LCYSTATm_Neuron,0.001219506370455193,0.0005254401600834519,-0.001368359308100945,-0.0027272473390381148,-2.922792267646783e-05,-0.0027280938175185225,-0.000703877470863006,0.0012498009657460952,-0.000703877470863006,-0.0010008392490102756,-0.27269225906305045,-0.0010030418952901383
LDH_L_Neuron,0.0016127805555564544,0.021158638948322702,-0.0012678945600006451,-0.00271319850833876,0.00025019301814095506,-0.0027095559118413405,-0.00042903693273601905,-0.0002751620807830278,-0.00042903693273601905,-0.0019242489110225056,-0.4181890071665146,-0.0011144657460799266
LDH_Lm_Neuron,0.0017632244204159365,0.3586834384128451,-0.0012000076673882435,-0.0033139938398191173,0.000145381381390327,-0.0028084274947986275,-0.00044653161902310026,-0.0005409037681903551,-0.00044653161902310026,-0.0026287629638003735,0.021687875983512624,-0.00068096009476724
LEUTA_Neuron,0.0014682193108665538,0.029655772090884075,-0.0013140114682220754,-0.0027526041114719294,0.0002385788776785836,-0.0027624371055234875,-0.0003648622618090881,0.0004781205359223113,-0.0003648622618090881,-0.004249923531052845,-0.16480412970183247,-0.00135255740535768
LEUTAm_Neuron,0.0016908929683282664,0.3249356105461768,-0.00127663780109828,-0.0028100582672950167,0.000145381381390327,-0.0027739642747145886,-0.0003867516575414768,-0.0001955806546139888,-0.0003867516575414768,-0.0018132264409672489,-29.29881528660267,-0.0007737663688101922
LEUt5m_Neuron,0.0013283386059150751,0.03928649982760784,-0.001368359308100945,-0.0027286179639918967,2.8852624933146956e-05,-0.002727380816741558,-0.0004351029054621362,0.001217212354938108,-0.0004351029054621362,-0.0012943381412600576,-0.37607538884624486,-0.001197616599032266
LEUtec_Neuron,0.0016396208908131264,0.04652883294004621,-0.0012180076686115035,-0.0027057743847637753,9.8920883262365e-05,-0.0027090805840589067,-0.0004879394856299048,-0.0002480644411305238,-0.0004879394856299048,-0.0005620467157435096,-0.568364964524304,-0.0011367515489487375
LSOProd_Neuron,0.0014920530528354172,0.029430914659236085,-0.0013224121046510634,-0.0027133127259228607,6.388717947862625e-05,-0.0027197754970474854,-0.00048477451120213037,0.0004804870751606558,-0.00048477451120213037,-0.0007103982493873161,-0.6477858688917859,-0.001071585755902408
LYStiDF_Neuron,0.001461237635121153,0.09822148188342475,-0.001287952662351307,-0.0016037729677240823,5.217786419447692e-05,-0.0018754778368932814,-0.0005561639557023721,0.0005656799024454672,-0.0005561639557023721,-0.0006499186046272083,-0.6188383905629525,-0.0015316515892064913
LYStm_Neuron,0.0017004009702109985,0.33391200480131494,-0.00127663780109828,-0.002996828637251269,0.000145381381390327,-0.0027572083168733315,6.705570634350399e-05,-0.00019636987034689468,6.705570634350399e-05,-0.0018538888517727983,-0.7863656203013196,-0.0006127420713075933
MALSO3tm_Neuron,0.0011339035674594257,0.0002082460397449292,-0.001368359308100945,-0.0027245060930370098,-0.00022737512756558753,-0.002724172317606576,-0.0015276576222421536,0.001279235207314488,-0.0015276576222421536,-0.0007751194467564814,-0.5887531334344891,-0.0009959725343866195
MALSO4tm_Neuron,0.0011522044529131163,0.00023727668706183413,-0.001368359308100945,-0.002714454902261692,-0.00021575723543859572,-0.0027209638256069984,-0.0006557809932208201,0.001258867827373282,-0.0006557809932208201,-0.0007121558154357513,0.007706564090448373,-0.0009973556674897275
MALTSULtm_Neuron,0.0014002067206478263,0.07823008640540852,-0.001355329355488897,-0.0027468930878049593,5.217786419447692e-05,-0.0027433045847023696,-0.0005289089479345943,0.0010319163421955945,-0.0005289089479345943,-0.0013006472648755566,-0.4599279628467807,-0.0010208691331293762
MALtm_Neuron,0.0014002067206478263,0.0735377664280575,-0.001355329355488897,-0.002723820782350658,5.217786419447692e-05,-0.002724766483574544,-0.0005324256941978334,0.0010362533293787988,-0.0005324256941978334,-0.001136825850663948,-0.5536685524591547,-0.0010130312686685388
MCCCrm_Neuron,0.0017217034811346874,0.37552560198636015,-0.0012209219756477156,-0.0033087376522973663,0.00013376639712755519,-0.003176878879431151,-2.3377951425254516e-05,-0.000486962139488656,-2.3377951425254516e-05,-0.0018038111352079225,-27.68939997065435,-0.0007925127316904555
MDH_Neuron,0.001299807055039749,0.013046627796956405,-0.001368359308100945,-0.002723021253627916,5.620686475849762e-06,-0.0027228651533377293,-0.000623864106121152,0.001237054701592079,-0.000623864106121152,-0.0010705372443665499,-0.17328393635110023,-0.0010599054059687563
MDHm_Neuron,0.001702808049355364,0.3753472551597832,-0.0012209219756477156,-0.0032947974216147543,0.00012205764899086962,-0.0031723618088726866,-0.0005110615927948597,-0.00047183253264246544,-0.0005110615927948597,-0.001743492557206618,-27.90691276472742,-0.0006542256201287447
ME2m_Neuron,0.0018171396828937088,0.39955874954028503,-0.00122229341629,-0.003628714399972694,0.00031996955505972255,-0.0029152687091776996,5.264294722959383e-05,-0.0017003468391887599,5.264294722959383e-05,-0.008135437806325556,-0.3201047969759625,-0.0004945973148803867
