,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
EX_sarcs(e),0.000731397459972701,2.5467240705306117e-12,-0.0013681319573330395,-0.0022410657510380898,-0.000789512535764529,-0.002272159015960452,-0.009550252096658267,0.001396941467152755,-0.009550252096658267,-0.0001595993807355038,-1.3863767188517737,0.00043166582736968537
EX_ser-L(e),0.0011700257907911863,1.0136204584841883e-08,-0.0013681319573330395,-0.001314235716760587,2.743027260340912e-05,-0.0012802220915786263,-0.0016925878606928548,0.0013556230694334287,-0.0016925878606928548,-0.0001049245075073442,-1.0494680067056394,0.0008843268033343305
EX_so4(e),0.0011393203686557566,2.841746837548322e-10,-0.0013681319573330395,-0.0011860432766921595,-1.2497652898694458e-05,-0.0011938673474413304,-0.005750809049924207,0.00136594377553729,-0.005750809049924207,6.338051671137492e-05,-1.1705245187438003,0.000932031124522222
EX_tcynt(e),0.0006976707695804793,4.2198737334692196e-12,-0.0013681319573330395,-0.001371289173324992,-0.0008830855916825953,-0.00145345829715349,-0.01002503847286926,0.001426650467312231,-0.01002503847286926,-0.0007488874530528844,-0.7147067468063135,0.0004558746051830283
EX_urea(e),0.0007104466132636061,2.203316749322218e-12,-0.0013681319573330395,-0.0014897920814386605,-0.0008401883473202874,-0.0014904374000648585,-0.010038485187059047,0.0014267919191916258,-0.010038485187059047,-0.0007522745991445067,-0.6560827991536236,0.00043194153917808253
EX_val-L(e),0.0008930499068379681,1.853983089070971e-11,-0.0013681319573330395,-0.0013703294276178578,-0.00038634279675289047,-0.0013491942290018745,-0.006515090625385655,0.001377222295157876,-0.006515090625385655,-0.0003824718984940814,-0.366531572562319,0.0006855950632981555
sink_4hpro-LT(m),0.001107371596468193,-1.147929657468536e-06,-0.0013681319573330395,-0.001373966241586366,-5.5370493405182976e-05,-0.001457665488702711,-0.004499040782631067,0.0013547431756687673,-0.004499040782631067,-0.0005270610646412407,-0.26818843533124653,0.0004969559024568451
sink_amet,0.0008930499068379681,1.3469806198070931e-09,-0.0013681319573330395,-0.0014404191849996771,-0.00038634279675289047,-0.0014983495760345221,-0.005551853063609609,0.0013635571735969897,-0.005551853063609609,-0.0005272970425304059,-1.1301421283326711,0.00047738955029162807
sink_decdp,0.0007227250860783144,4.98023904833494e-11,-0.0013681319573330395,-0.001449773196531118,-0.0008002393022060741,-0.001511475875726826,-0.009085570269926959,0.0013787547484261655,-0.009085570269926959,-0.0005188401286256406,-1.2327788081664606,0.0004512619645579244
sink_dhf(c),0.0008738835446934425,5.853115107846071e-10,-0.0013681319573330395,-0.0014153658719843697,-0.0004292302102456999,-0.001463088257185738,-0.00879698010906086,0.0013761428202829862,-0.00879698010906086,-0.0005150976386327754,-1.3016815002725508,0.0004750770044346401
sink_dmgly,0.0009060594084584501,3.0206518008970283e-10,-0.0013681319573330395,-0.002113643159874197,-0.0003756128869128208,-0.0021531520990975246,-0.008821572684311219,0.0013756638738966508,-0.008821572684311219,-0.000369084640294826,-0.21250026110068967,0.00045287124673726233
sink_tyr-L(m),0.001107371596468193,-2.3283252978724377e-08,-0.0013681319573330395,-0.001301648668309039,-5.5370493405182976e-05,-0.0013010699008295299,-0.004582318410964283,0.0013559001968587922,-0.004582318410964283,-0.0005164253223403659,-0.19278122352956767,0.00048456754750794706
10FTHF5GLUtm,0.002012644297538712,-5.435552800251466e-06,-0.002737562568830785,-0.002832159044069356,-0.00044512395051029684,-0.002927682906064582,-0.008976043962331605,0.0027181644668492944,-0.008976043962331605,-0.0010293859002925027,-0.03822399334347847,0.0009743500436114964
10FTHF6GLUtm,0.002012644297538712,-5.4347645869830115e-06,-0.002737562568830785,-0.002832159044069356,-0.00044512395051029684,-0.002927682906064582,-0.00897596884325194,0.00271829740270885,-0.00897596884325194,-0.001029391254694463,-0.30810519598568636,0.0009743484033694276
10FTHF7GLUtm,0.002012644297538712,-1.3094989459907785e-06,-0.002737562568830785,-0.002832159044069356,-0.00044512395051029684,-0.002927682906064582,-0.0133182920439152,0.0027324594518366606,-0.0133182920439152,-0.0010293912653803869,-0.07916324152160427,0.0009729398276989704
10FTHFtm,0.0011700257907911863,-1.5780362716225444e-05,-0.0013681319573330395,-0.0015298799430360716,2.743027260340912e-05,-0.0016592921524577506,-0.001256130073681855,0.0013496765265161702,-0.001256130073681855,-0.0005184111912527665,-0.29309972513722604,0.0004975109283648086
"1a,24,25VITD2Hm",0.0016418629445479496,-0.0230992790982155,-0.0013681319573330395,-0.0014112497021913366,0.00040116260807841324,-0.0014715152217003602,0.0020296909562553408,0.004135581592235702,0.0020296909562553408,-0.0007648527516801719,-0.03343813340996514,0.02981167352783935
"1a,24,25VITD3Hm",0.0016418629445479496,-0.0230992790982155,-0.0013681319573330395,-0.0014112497021913366,0.00040116260807841324,-0.0014715152217003602,0.0020296909562687766,0.004135581592238896,0.0020296909562687766,-0.0007648527520189536,-0.36464331094534175,0.02981167352784437
