Muestra,MDS_Componente_1,MDS_Componente_2,tSNE_Componente_1,tSNE_Componente_2,isomap_Componente_1,isomap_Componente_2,k-labels
M25,3.2186194301725095,-5.993928895968208,-49.667015,-15.781408,-13.084222198217098,-6.318616964634767,C
M26,2.601368845025138,-4.33014563384631,-38.93443,-12.911964,-11.217762937580654,-2.8240025981376276,D
M27,1.9548932822005294,-5.835099349875083,-47.38874,-24.91388,-14.196328071370784,-4.017101575608697,C
M28,2.2477212692065898,-5.057226475916427,-35.91584,-14.026929,-11.81384170777903,-4.881758269568361,C
M29,1.1702905726689785,-4.406566571096952,-34.022705,-25.084728,-8.072866514976944,-7.031884085680326,C
M30,0.7784885288059621,-4.33568781389505,-32.974007,-21.25853,-9.146168789980607,-4.220533462607279,D
M31,5.412566908237979,1.720285484891765,18.146051,-28.81407,3.0428286666432967,-5.900354730373987,D
M32,-0.31005071394090244,3.9387072603902973,46.31603,10.741709,10.997075338337545,-4.0418239097412805,B
M33,2.3679432455623277,-4.383612566798103,-45.53106,-25.077398,-10.844992610818235,-2.116808240247808,C
M34,4.144154985460833,-7.1649904999996386,-52.562466,-23.63062,-16.189247188249638,-8.27229633443687,C
M37,2.2876474891987804,3.9245384650960937,58.140976,25.804834,13.864610231648365,3.480554178969852,A
M38,-2.3406899906923977,8.195291329249782,67.65314,17.869024,15.526867029813095,-3.188613947625223,E
M39,2.666610669510868,7.1601798158901895,64.98673,16.067726,15.201241484159697,-3.9232986728487287,E
M40,0.8359135066003122,-3.9035683098926275,-32.57424,-20.089853,-9.411445361387148,1.3734779537191106,D
M41,2.3006078918701056,-5.855776132393196,-56.586548,-13.8236265,-11.437952931781748,-6.9187931344724705,C
M42,0.9761826749492846,-4.742522246200219,-37.881653,-34.40048,-11.999714187330536,-6.36616992383837,C
M43,3.6338721791018895,-2.538146568973066,-20.081917,-18.401178,-7.728588257945292,-3.639220508999457,D
M44,-4.606473139428953,-6.4656988636696795,8.079921,-44.13263,-7.640594117962516,-1.9664365436236184,D
M45,-2.2260573335243863,-4.468862898496619,-25.104088,-23.480934,-8.934807420814915,-3.045242446831898,D
M46,-4.347914502524829,6.008372011669419,28.661728,-10.604867,15.69278667006066,-2.325572808445554,B
M07,-2.7595975692815577,-0.5547174461057117,-4.7808585,-13.663427,-2.5011452462333645,1.6332953030269557,A
M47,3.183729637772017,2.2020692348675666,13.410945,3.519252,0.842265220046923,1.8261504263271842,E
M25,1.063979797185044,-5.4346448998566,-43.284897,-20.952951,-11.667385650513669,-6.252075841911489,C
M26,-2.3393449044520414,3.293637766979907,58.50702,25.490725,14.054791697080175,2.905538870041499,A
M27,-0.49380288214035,-1.728707894360106,-23.261484,-15.94594,-6.779090459831465,-2.5112446711999974,A
M28,-0.980127748313567,-1.9839210461569472,-20.202066,-18.375038,-5.818550731307931,-2.5935816310732256,D
M29,-4.111722132484526,-4.473382555256664,8.124562,-43.84857,-6.532542674585277,0.03893547722797938,D
M30,2.1366717341816255,3.4391236263871234,26.61499,-21.280365,7.411808519580761,-2.234761953378451,E
M31,2.4123945433568372,-2.70859991487709,-29.107487,-25.018476,-9.875257384560092,-1.9685930488251662,D
M32,4.967518816678048,1.596036004086671,-7.179601,11.621928,-3.9161210480830353,5.925399150663521,A
M33,2.7653647321779813,-7.803051198600742,-58.15504,-12.560474,-15.239694080876413,0.08990941344691811,C
M34,-0.6885270379044796,-1.4396190517066272,-15.032176,-19.61516,-5.69999321445565,-1.231196888160122,A
M35,-2.0799263235164305,-3.2668483054059094,-17.78464,-14.929386,-7.957840927256622,-3.496393446165595,A
M36,-3.049872615754159,0.6674826014192433,18.115885,-28.211206,2.056098551958223,-3.7441676042024974,A
M37,-2.8963667200038774,-2.910504740009239,-17.008804,-15.586872,-5.700584697196115,-4.752969047917835,A
M38,-1.2189982647423123,0.12365858261603262,-3.896235,15.85652,-3.1080086039448553,2.7145153590553583,A
M39,-1.2153175855045473,-3.8219094418592205,-21.17711,-12.382556,-9.33045542838935,-3.933513344873744,D
M40,-4.433159559702198,-1.7050605167870523,17.14774,-45.395756,1.811486535084941,-3.5933664973022315,A
M41,-0.16604705034060904,-3.7061852725086215,-41.26525,-17.706215,-8.371494175838905,-4.981452149104518,D
M42,-1.5695037287141573,-6.044898819380439,-47.465977,-28.369461,-9.528665342316456,-10.424075963797598,C
M43,2.817985207615797,-8.00852587619702,-55.69223,-18.603144,-15.34602809929412,-4.186016383808974,C
M44,-0.5264689656903617,-0.8085512422671186,-15.522865,-19.756363,-4.444352392747041,-1.1054543586343832,A
M45,0.5666401857490807,-4.481356464250905,-41.990852,-17.424805,-10.828438186618584,-5.7671269830239025,C
M46,0.4407514749677078,-5.5144641634439475,-40.51914,-16.663214,-11.675607745115293,-4.596513143528987,C
M47,-0.43064337431345395,-4.810598393845887,-33.650772,-35.769333,-10.648910916964054,-6.482945688496389,D
M48,-4.280013901044016,5.770757403698874,44.19999,10.092548,14.810152172002686,-1.0645841210901483,B
M49,-3.9098178670303687,2.408816604638972,24.54512,-6.3639297,6.467180643749887,-0.4481488790295032,B
M50,1.2400784293347449,-4.256980960910951,-34.034805,-21.39044,-11.401359039568385,-3.1000107641824908,D
M51,-4.0040243457251625,4.69820236930245,38.90827,-0.2604016,13.46303030451543,1.800862962422108,B
M52,4.013728206013095,3.2791854784010357,18.076113,-47.606,5.550510259147827,-1.6793316202708073,A
M53,-2.8115408920278635,-4.739705062385037,-28.002008,-24.930126,-10.309705341953004,-1.3399200667633604,D
M54,3.1377444535007113,-4.841490894661105,-33.94162,-24.302755,-9.416089403491592,-4.3819146874373756,D
M55,2.5392811266162076,-5.475662499167821,-47.940193,-16.104307,-12.798992951246962,-3.3901697630336707,C
M56,-1.9924485982576026,-4.694261614097903,-42.148014,-39.3953,-6.9278342241720035,-8.524833829301278,C
M57,-0.6802587672310622,-5.367292673642471,-44.322815,-14.072955,-10.550913774934736,-2.170797381027481,C
M58,-3.408131676227964,-1.9330200812661973,-13.429032,-18.635649,-4.864562834119765,-0.6457909640442502,A
M59,0.5034317263871321,-2.8452153028181972,-23.99172,-23.110678,-6.230441987218742,-3.727009300134359,D
M60,1.1900370332766916,-7.1983477741935085,-54.005035,-27.219069,-15.418641563758358,-8.10653813027061,C
M61,1.6244904362281116,-4.113218955272289,-44.255955,-12.524969,-10.841118102986657,-0.1411232780193539,C
M62,0.009371412480264598,5.830252348636048,35.01376,-25.967993,10.072308291696757,-3.8272329262159452,B
M63,-0.6068936346680098,-7.878160294379247,-36.9142,-29.86179,-10.69721290370056,-6.965054032162229,D
M64,1.2600531245739202,-6.809103040305451,-54.36242,-27.308327,-12.792007429964208,-3.3780367598280443,C
M65,-0.8174643524955781,-2.9782185214165255,-31.10563,-21.632286,-5.887594042256658,-5.7400628460627585,D
M66,-6.279298244762555,0.41990414497327494,37.28292,-28.875774,11.107849752679753,-6.058613974418189,B
M67,-3.757348915212311,0.2503928648404363,-3.3489132,-14.866675,-1.5022136237571864,-0.6652686037043627,A
M68,-1.2702872721555742,-3.414125438238354,-24.886059,-13.90133,-8.148458055426627,-3.261525224364542,A
M69,0.9843341743619867,-5.722972105955431,-50.175316,-22.67337,-12.814640536439944,-8.689081107537517,C
M70,-3.100271504608195,-1.773561375092636,-11.606869,-18.303362,-2.9419221842791594,-1.7730355263019184,A
M71,-0.9771727394704272,-1.0533425949318462,-17.865421,-20.026493,-4.110793742614177,-1.8503838691439023,A
M72,-1.9807600201730815,-3.638015009795366,-12.093658,-23.460539,-7.39212890665432,-2.593883041237992,A
M73,-0.3643407211647224,-2.892436929592233,-23.457731,-15.717858,-8.58618229303449,-3.2416008671119956,D
M74,1.7041026918082842,-3.545079617111746,-34.710533,-21.885569,-10.083441373080516,-3.9147341488268683,D
M75,2.6353143096925993,-7.419967769049487,-50.75687,-27.803108,-12.2861673621991,-7.505420212980176,C
M76,5.214371964293859,2.0723809287375503,1.5825195,-45.30725,-5.113253341519118,0.3162403526292871,D
M77,0.7594138465691047,-5.943245428229995,-40.759747,-18.551912,-11.373139565014725,-6.642652217049506,C
M78,-0.48750916587942217,-4.240412697195419,-22.754461,-13.457755,-9.007075866588355,-2.1576967145452732,D
M79,-2.2753046514492485,-2.0813570754125146,-13.715604,-18.820822,-4.423514759912561,-2.093726669158974,A
M80,-2.6820724492077117,-4.577789955919334,-27.58425,-20.194717,-8.926213262135239,-6.31369639020251,D
M81,1.0227521592364281,-3.816323456887256,-44.046738,-12.117884,-10.83663746980781,-0.00015624757383262813,D
M82,0.09777637066227492,-2.440098988653941,-22.351059,-19.096992,-6.801848971047936,-1.2707966704145293,D
M83,-1.1936559575814072,-1.9062761089260356,-20.715229,-17.792356,-4.9477662743932616,-2.833361818639041,A
M84,-0.06505823666808486,-2.412034681854416,-24.219826,-15.992365,-8.5576454428132,-4.389860995446565,D
M85,-1.3020562297591487,-3.0565463722584996,-22.547152,-14.144762,-7.763460199968052,-4.2057049847367765,D
M86,-1.356099570734041,-1.4302243692916758,-14.074794,-20.959219,-3.8373520928675426,-1.7164734493624059,A
M88,0.5838434728903502,-4.9269559807598,-34.30729,-20.40079,-10.438988796436055,-4.320134676402472,D
M89,0.7003701288459492,-3.453294703208091,-43.653324,-12.991126,-9.032438602476581,-3.215459503941376,C
M90,-1.0672088304802954,-2.0806238216953257,-15.793693,-20.769299,-5.505091232777353,-4.030575997891154,A
M91,-1.0733609181423975,-0.5563552329058279,5.4088364,-14.542736,-1.7708253914000984,-2.520585893366275,A
M92,-2.1179929874762418,-2.0184922490515733,-14.453518,-17.388039,-4.06491518635507,-0.8386020605479837,A
M93,-1.187216443804114,-2.761617065659458,-29.963999,-13.353441,-6.581904626370723,-1.99232752706772,A
M94,-0.1436807743654158,-4.492472317278716,-37.09075,-15.081508,-9.98532497141112,-3.618463843881458,C
M23,7.002039148574689,-0.2495962595791072,69.60744,-18.889265,12.483346579438896,-9.95060325768458,C
M16,-4.3573381926983155,2.4977313665718506,28.207016,-3.9029136,9.737478109534454,2.7796986182984247,B
M11,-4.259865442765302,2.526730120505723,49.29029,-8.561755,11.044603671599072,-3.4612097893442026,B
M10,2.7901746519465562,5.464939057068825,62.884075,24.65983,16.230166523732443,-2.228865124601423,E
M13,-0.8366510888959219,3.3973224819366825,26.666224,-20.866482,8.551682453290434,-3.4805938024895844,B
M14,-2.674538013928167,3.9078601843939293,32.13888,17.355846,9.910333103571197,2.491695733876389,B
M15,-2.6662714653026796,4.920434231372745,34.8595,-17.621542,11.993212796948583,-1.9979898246549248,B
M18,-3.303812188203132,-4.556571956441797,-27.619513,-20.229164,-7.223953599178999,-7.113881755987986,D
M16,4.598427495436555,3.4361842470839035,18.30123,-47.515007,4.964858503043259,0.03935633345194393,B
M11,-1.990681637481511,-4.875868837142968,-27.077307,-19.739117,-8.10715232613691,-4.952670875840999,D
M12,-0.8556712713832356,-7.96693002171117,-42.994408,-25.146563,-14.387087718015762,-8.646218822328574,C
M35,-1.0667071130999277,-6.6619984791157965,-57.36838,-35.225594,-11.323858521729292,-9.418705398979203,C
M36,1.2570225965689121,-7.9901272646030606,-55.44229,-24.194939,-16.74745385925792,-7.281518341004586,C
M37,4.727717259592425,-3.4434911603590272,-32.24144,-26.97415,-9.15393814538923,-1.7421532385294358,D
M38,-0.9612659989436676,-4.199163510135292,-42.752823,-39.56695,-9.214423184125456,-8.163807149264631,C
M39,-3.603804451137972,-3.2780897918417105,-32.842686,-17.773527,-5.3018489872641625,-6.175334123339642,A
M40,-1.661609396945295,-0.63864666233461,-2.6236572,-22.918043,-1.824540381959054,-1.6318314492327053,A
M42,-1.5058134395348584,4.396359061644457,57.330914,-11.795362,12.132316267205082,-8.464194533911934,B
M43,-1.092028856644399,4.600346904941849,51.996506,-7.485468,13.999793563271563,-1.705632399389808,B
M44,-4.070147557229697,3.7616146283860905,31.999765,17.43423,12.621528198359615,1.609003983201821,B
M45,0.830906857553673,4.157511304549711,56.385773,-7.900678,14.357537998276312,-4.89662599878534,B
M46,-0.017871286489388,6.2099592304489395,64.01002,1.38399,17.164556855397183,1.0145656366983398,B
M47,-5.880832309159261,-1.3631136664635488,65.68513,-13.213845,13.374443452770219,-12.441624122711314,E
M48,-2.6454183583633633,4.150175171189959,47.126324,-15.9463825,13.165052610144857,-4.069202548476636,B
M50,-1.9831354241863945,-1.4499269547912523,0.15381475,-20.509958,-3.8716057304211833,-4.6861964682769415,A
M51,-0.2006241378454353,0.7064502621401432,20.132471,-22.204882,0.17542620768642145,-2.4072570491038294,A
M52,0.39565663241145776,-5.596526299233324,-31.459522,-28.879372,-10.722008327397933,-6.1625579811158575,C
M53,-0.9072748005276107,-4.010915450550725,-38.10254,-21.18477,-8.229191983338273,-6.113799477773175,C
M54,-3.9384840816756848,5.436499718403359,33.00228,-15.640054,12.863401539601295,-2.144588665448764,B
M55,-2.0086179031601286,5.053091337226728,36.79992,11.7692995,12.315871917788565,-0.9764331006284901,B
M56,3.7130624958035865,2.956555083972928,25.566465,-18.525589,4.684323856049465,-6.771786669434936,B
M57,-1.6993779499573776,0.2970128518783979,6.940755,-8.663696,1.3765060017540207,0.5146765729596167,A
M58,-3.766725318644834,-3.680901153221699,-0.082628384,-35.046356,-2.773225658844788,-5.69544421454865,D
M59,-7.199396982072065,-0.3355733489652088,10.114325,-32.65813,8.35149483902226,-9.286465821603464,E
M60,2.7648184161430596,-8.389824906360282,-56.368237,-22.398901,-17.30585273834883,-7.753248908840446,C
M61,-2.4260887958438606,1.4447197811724077,19.534546,-16.140682,5.069147141835057,-3.8894336736574444,B
M62,-4.488990143665898,0.310699166810936,10.85789,-7.4784503,2.660094330473665,0.36243781575445544,A
M63,-1.9083719675814002,1.2746204509723154,18.470625,-19.356445,3.1623374049348736,-4.188203039410715,A
M64,-2.674975103659897,1.7013932975281596,18.679525,-19.341997,4.574832475466029,-3.825058259595019,A
M65,-5.561430500979059,2.21642894783289,31.327328,-22.037441,8.074668471711218,-7.666980622220981,B
M66,-5.255497665781615,2.532258344116526,24.210552,-25.035364,8.061901227162695,-4.666713205696734,B
M67,1.8573052715369271,-5.14441500664582,-38.340626,-31.729208,-11.782189227689964,-2.9586292883918763,C
M68,-0.5570924613938993,-5.535540586071977,-43.605087,-18.271048,-8.49145035063768,-5.2986544142764265,C
M77,-0.2378112693945507,3.214581383987417,61.293167,-14.806777,13.029360395741062,-9.75820634653897,B
M10,1.739756606093974,5.3697559172016,59.164997,23.67348,16.49844468251427,0.16076623012046273,E
M17,-2.6539298131521143,-8.339315349125481,-36.950504,-29.867735,-9.219248173381734,-3.483324308943794,D
M55,-4.558953306525582,4.835704094579185,26.737585,-20.373487,10.683092430431977,-2.2154571755111463,B
M56,-5.221456649766101,1.4727492416830326,18.83067,-16.937624,4.832360562207228,-4.934203602612928,B
M17,-1.1794460673795286,-7.893986476866961,-42.960266,-25.114302,-13.288550994143307,-6.297038746593024,C
M19,0.6163132793754648,5.592399599285383,66.740776,13.411898,12.936636695780958,-4.44389786698186,E
M21,-0.8924549055416662,2.6643847796838087,24.644758,-20.72079,9.124328024088989,-2.4191441636477027,B
M23,5.009155149089411,2.906235851424675,19.978493,28.755848,5.417069763896064,2.4694020213325683,E
M24,-0.6967148987906976,-0.20518140971255097,5.5144143,-14.428738,-2.548747878382745,-1.284517056602195,A
M25,-3.534021070730643,-5.809745559482088,-38.493202,-41.250015,-8.215570251469932,-6.2282222318760505,D
M26,0.2964946028681124,-2.494772402263438,-28.266468,-21.630716,-8.450057451365204,-1.9574071250470362,D
M27,-2.874242287728621,-0.4774560874253342,-13.755136,-21.019743,-1.5791327883420625,-3.774682416120581,A
M28,-2.7535930991600868,-1.6578361469517295,-3.3115036,-18.856392,-1.8149828890699393,-1.1875866850271055,A
M29,0.9872968214605293,-7.157526735269931,-39.18719,-16.73781,-14.8026049139736,-6.371576073551208,C
M30,0.7495343772513969,2.3371406218896986,10.712043,-14.008997,2.227090196072177,0.1954935546075984,A
M31,3.6110764773064417,4.3484247100072295,14.085694,-21.574045,4.145855827645277,-2.100810746908565,E
M32,-1.9206838541386406,-2.1212742102134325,-14.124648,-22.157768,-4.052568773844307,-2.916590394589925,A
M34,2.1805799649766024,-8.408385599959493,-55.793777,-27.614569,-15.76890614263431,-8.461252206569657,C
M35,1.0541237258117837,-4.999318146310272,-38.436535,-34.430733,-12.589435065746237,-8.670185703892653,C
M37,8.680618721064018,-1.9482219646622416,5.841151,-46.659092,-5.741532705597422,-9.884045697898605,D
M38,2.0274521267241687,-4.562480146407773,-23.42097,-26.558622,-9.362296355885727,-5.303698898146628,D
M39,-0.14662900449309565,-6.95459111810597,-52.604668,-21.402925,-12.41883446423056,-7.964021944698357,C
M40,-2.779377650229667,-1.8552965331047606,-12.9928665,-22.25058,-2.626041023769594,-5.8633331671821605,A
M41,-2.5359651947802737,-3.511362245767575,-18.834873,-41.99743,-5.0149909170244795,-3.7170717620241005,A
M42,-0.6976679193615085,-4.578676990252382,-22.609913,-25.1108,-7.629842802482963,-5.524430248940603,D
M43,2.443197421319542,-6.326542237189749,-32.945473,-26.642797,-11.08766524021224,-6.207029487626853,C
M44,-1.3559281324254022,-2.982766969569785,-20.56699,-29.02966,-8.20390869091348,-4.990518126458974,D
M45,-0.7430970347971955,-3.561062395844329,-30.388353,-12.127348,-9.255205082503057,-0.257142025332719,D
M46,-5.365330121437036,-0.7056280852355248,24.96486,-25.35487,4.108142658332531,-5.786225361999732,A
M47,-4.984913798217228,1.8798380062471418,19.444664,-4.678749,3.5083210334938313,1.2533930077013975,A
M48,1.4296092272763914,-6.040385131457349,-48.35976,-19.621403,-12.560059221407377,-7.745627950543694,C
M49,-4.946394545916597,-0.2277696114409202,50.32346,-16.544565,10.16607788270352,-4.113538904512995,A
M51,-6.344277683522466,-0.20053354208710558,28.668652,-24.3639,8.528447563146178,-10.404817604521268,B
M52,-3.1740425019184464,3.3234377837050006,51.195328,-10.058375,13.617483677927744,-3.2717138015305323,B
M53,2.126749867148581,5.740085744714195,70.12044,6.3000674,16.87888222882611,-6.368659141043827,E
M57,-2.812217985093708,2.456347586643752,22.331026,-2.4334397,7.524052199060313,3.502298610130233,B
M58,2.1521994998502962,-3.879779717924775,-30.302818,-26.158657,-9.48648591164701,-4.311869797051043,D
M59,1.026143015927563,-2.345779300954776,-20.07786,-29.03035,-6.170369125586155,-4.179307538379458,D
M94,-1.421610986305529,-3.0937911171134354,-26.292034,-17.791595,-8.97327603657519,-2.6527796462561684,D
M61,-2.1456905163298807,0.6126764679181296,-6.8744507,-14.780991,-0.028700512737141092,-0.8947690068561526,A
M62,3.773392654904847,-5.301642226990807,-35.630642,-30.187506,-10.919410251209335,-5.038100458681912,D
M63,0.24093280610096102,-4.499239217782448,-35.06767,-25.020264,-9.55043167291725,-3.2702364405524023,C
M64,-1.025154639037419,-1.7262457004460843,-17.61808,-17.876875,-4.373219668598518,-2.52512715017571,A
M65,0.1726186523651462,-3.5708475890718354,-36.156525,-11.510554,-8.247455659075094,-3.020122937050035,D
M68,1.6709966213392453,-5.108918086161742,-46.039654,-30.863653,-12.021818833082442,-6.838071385634748,C
M69,-2.958203549481838,2.648168660585121,24.95327,-6.8081436,8.090087544345169,-1.3401725761245546,B
M70,1.865534628195827,-6.258028079444625,-51.505802,-19.458384,-13.97266637887821,-8.613591811749355,C
M71,-2.1572575590317777,-0.4824733161251781,-2.1315696,-20.592093,-1.6432761653497534,-0.07437928207100562,A
M72,-2.850443011562415,-2.2211407478143324,-13.08678,-20.22576,-2.9164459267501797,-3.8376468245604367,A
M73,-1.0144624247825724,-4.143958368217532,-43.253162,-14.709876,-9.211589098279145,-3.888018149879599,C
M74,0.030612435778032958,-3.7490875547174642,-43.075096,-15.514823,-10.513629850507646,-3.667726502298725,C
M75,-1.358189292537521,-5.0670887096226185,-50.66712,-33.64192,-10.339100518967442,-9.848601918153769,C
M76,-2.1438587899877266,-4.451469010601148,-13.612076,-24.597763,-4.993739072167304,-5.703198477172842,C
M77,-2.4972133915836983,-5.342423615072198,-53.95627,-30.93705,-8.404399837661009,-4.090944413399929,C
M78,0.03152677131718643,-4.900332844306971,-35.119747,-45.326355,-10.119099237992662,-4.2702094468726575,C
M79,-2.0183972703081587,-1.1945208904293212,-8.406212,-18.167112,-2.7417261791892056,-0.39116479657500247,A
M80,-1.2161655407943708,-2.893015059138889,-21.324102,-18.709562,-6.125718156523078,-1.875751519825585,D
M81,-0.46772692721283676,-5.646519229154159,-43.912853,-17.84298,-10.842571027063277,-6.717206233724749,C
M82,-0.7281119957758895,-1.2908909962177062,-9.565364,-19.246218,-4.389776010137393,-0.7189500586532487,A
M83,1.5321096591694348,-4.229782055952529,-35.40349,-31.504498,-10.289904177490344,-6.735358910524023,D
M50,0.901864694753178,3.9276079546797087,49.558636,-3.8645375,13.370868945648535,-6.546980020469372,B
M33,-1.4366100534261916,-2.6995590083789023,-17.276924,-14.995427,-6.318772036430624,-3.4252669277523444,A
M85,-3.2146588175363937,4.318379829144276,41.674076,-13.638366,15.160976248119796,-2.3750965691317587,B
M22,-0.38259051300483643,2.262763210762661,11.21258,-22.259413,2.208048624124476,-1.8222423174589308,A
M12,-12.478754749532476,2.523846586069467,47.12941,35.40849,11.942477557731573,6.349173615041759,E
M40,9.186860780307844,-3.1667005498713183,5.839569,-46.661633,-7.08840364197018,-6.731322449476038,D
M41,-4.581007754664145,0.42515711481036705,19.164183,-4.8515344,3.742470832381433,-1.775999235603207,A
M17,0.5414818795190052,-6.86654313575221,-48.359344,-27.52112,-12.638017054921004,-9.24961142741198,C
M18,-0.6883771306597416,-4.816173255633118,-41.980114,-39.366756,-11.154019570810755,-5.100038005256259,C
M19,1.2312270591639782,-7.741435868137279,-44.401176,-41.52277,-13.005708259652783,-7.164843779180362,C
M20,3.0364625919046384,-9.237732619342662,-56.719833,-19.05708,-15.652935914775918,-7.044257546166109,C
M21,2.9470084608571896,-5.051139260210788,-33.43198,-22.252775,-11.872213817443875,-6.975272207315457,C
M22,-1.2851514924409602,-7.143289538445639,-41.92463,-24.031477,-13.512011380253407,-7.47706731343807,C
M23,0.24324313304344625,-6.81459250061999,-41.56419,-23.63824,-11.56220256863541,-6.667920852800064,C
M24,2.619856659392242,-9.717926950010009,-58.627174,-18.058372,-15.581032157553425,-9.106538227795635,C
M25,-0.5872736588031182,-5.342780212868334,-44.932194,-14.648906,-12.14397710161801,-5.556913883387521,C
M26,1.8107811745800273,-6.698274084021331,-52.675392,-19.571148,-13.416180168021137,-5.573714985836101,C
M27,-1.5981308504121028,3.0110159865633417,31.42303,-20.157164,6.3255554842597235,-4.808620378162915,B
M28,7.912938814074158,4.544731280722561,73.676735,11.568751,12.861188357825029,-16.501105500571487,E
M29,2.402052089620417,4.336367365556709,52.44014,-18.30445,9.334479000345492,-6.992296435831526,B
M30,-0.8074372109323928,-5.462329757846027,-34.35168,-14.001929,-7.853947634244955,-4.9469736055904105,C
M31,6.393855579999532,4.478916983350405,49.262,-22.069298,10.722078795333193,-3.016880806237601,E
M32,7.799308612186412,4.404502887905175,66.308624,-21.106436,14.219016556145386,-13.061789520169553,E
M33,-4.311601380410054,3.579429100234806,32.45789,-22.91851,6.9061453230267285,-7.586908825862499,B
M34,-2.1492997783054046,-2.1465062222443527,-13.387886,-22.264723,-3.5034353830251073,-3.491166483232454,A
M35,-1.2723724950417203,-1.720683889318039,-14.023857,-21.108953,-4.692261446991258,-2.2891058960674737,A
M36,-5.922005682983585,-0.14555783371730158,56.84403,-14.574286,13.491343237252531,-11.162274917088407,B
M37,-4.217922964797437,-0.43415778401151617,32.007057,-27.04667,3.4842107889445155,-7.438547860651694,B
M38,-7.565014437120857,-0.8102045633000161,20.512774,-45.08371,5.917780355916767,-0.9151943474869385,E
M68,-7.2186967908997755,-0.1328680499270184,62.298424,-14.81084,16.07211428214528,-10.118539809940065,B
M69,-0.2430485344623633,-7.002869067185406,-51.347416,-25.762077,-10.307108622756289,-10.822221679197801,C
M70,0.23310150481517455,-6.715774089083314,-54.79418,-20.864222,-12.473663173727108,-9.291617939759782,C
M72,-1.8565259893756216,-4.586263481740912,-38.43765,-38.235172,-5.451105798789546,-6.276669438650683,D
M73,1.404451282513907,-5.623536530787939,-37.573532,-34.652443,-10.152755836505722,-8.010328713200424,C
M75,0.324991797323298,4.874651147877079,49.32875,-3.6166708,10.776315082738867,-2.9513801906872756,E
M77,1.5015956521017333,-8.332335851591967,-57.733482,-33.039974,-13.833982864724629,-7.9088762150734855,C
M79,2.7933085971376834,-5.8706412545046724,-49.760086,-15.852865,-16.063519101512778,-7.211303336943159,C
M80,1.1601623584202008,-4.481838934153462,-35.648235,-14.0625515,-11.338307314649295,-4.285791397450336,D
M81,4.273012010158557,-6.670129855068005,-55.072227,-39.07195,-11.267340734134496,-5.346272497186652,C
M82,-0.4911459585643212,-6.715760772818205,-34.913376,-25.719568,-10.821637061440637,-4.227465859710442,C
M83,-0.20143329611339908,-4.721940363457314,-35.033237,-25.407486,-8.548452219815974,-6.5597623065164585,C
M84,0.8601038169123145,-3.5384389607229014,-22.583193,-27.531984,-8.407334510028159,-4.156104211036104,D
M85,-1.3671995034576985,-6.473419159402072,-43.356567,-28.490688,-9.615120984538084,-8.697402170223386,C
M91,-7.013506160528616,-0.6321835942090277,58.42895,-17.766447,13.90618170695578,-9.11537617912837,B
M63,-5.624112477187371,-1.643402954985047,30.259872,36.836933,2.629408510565612,-5.712816507862541,A
M14,-6.401925018613992,-9.778456204570531,-59.823074,-37.91777,-3.8351584495654674,-18.26084740799432,C
M05,-1.7859064457420453,-6.295015804900532,-40.613293,-24.930458,-9.951249215854196,-6.718802366666837,D
M48,1.148536421976562,-3.7085899152587993,-44.24,-11.631557,-9.658838334640999,-2.3095049315049647,D
M13,-0.8260638343445965,-6.798396995353819,-34.42918,-15.626795,-11.248384828276448,-5.537209718399773,D
M32,5.313402206585429,3.3733738204742143,20.483274,-45.169907,3.0182207874624005,0.9039839723092239,E
M33,-11.364412909811037,-5.1664022750887,17.632734,-55.468628,3.003701380940669,-4.551779497768563,D
M34,6.0106744524430145,-4.456660783092379,-55.01739,-39.080494,-13.84456487216721,-3.972473318625907,C
M11,1.1079886404337822,-7.455885851349583,-57.00655,-16.845915,-14.784059068398646,-4.609706016524981,C
M12,-1.4362736974603625,-3.5194861979695524,-17.438738,-26.421804,-7.614191031103448,-3.715260054340094,D
M13,1.2285195435244383,-3.95433609605582,-33.155254,-21.453894,-9.986339893533959,-5.328525421901221,D
M14,-1.1130023287679998,-2.021699862164185,-14.022913,-19.855606,-4.362511427750598,-4.050236063562024,A
M15,-2.86750132294324,-3.8469489078887706,-35.051052,-50.35162,-5.073156995244003,-6.989609496554557,D
M16,4.536670817742637,-0.42157497574014435,-17.22408,-26.236246,-5.951358730511407,-2.853931577509643,D
M17,-1.8468835245360484,-2.0412654729819626,-2.2346473,-33.93809,-1.725891806898914,-4.15695029773553,A
M19,-0.7888646128059933,-2.3514339926491767,-21.15593,-18.600443,-6.570718880248285,-3.413793098468797,D
M20,-2.61040290861702,-7.424500592770059,-54.03406,-31.088272,-10.472518508862043,-5.792730162932496,C
M21,0.7587784023973652,-6.813099833645765,-51.98995,-21.720484,-11.772399515936545,-7.586723333036178,C
M22,-1.9534554063017502,-3.781363107164187,-35.853405,-11.543188,-7.0339238156158626,-4.838603413540027,D
M23,5.545452085818292,3.6162290484089894,61.60505,-5.991367,15.970872583439926,-1.805818486602827,B
M24,0.9494201834063986,6.1467083278508055,61.532005,12.7783,16.461197698740122,-2.364220961143359,E
M25,1.9079645383672306,6.070284784148926,69.26238,15.3026085,16.178923455650082,-4.593913851826421,E
M26,-5.494103510589532,1.4493003729603973,55.475876,-13.973112,16.238425497901172,-3.397468206547876,B
