,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
EX_cys-L(e),0.0007942224691693255,5.679807429963958e-09,-0.0009487666034153976,-0.0009267824498522753,-1.0814195706660086e-05,-0.0009215851664218944,-0.0009192447472965276,0.0009284743042098295,-0.0009192447472965276,-0.0002178840094444655,-0.6953134518622777,0.0006261493858289736
EX_etoh(e),0.0007942224691693255,7.176049936325143e-10,-0.0009487666034153976,-0.0006863948063567829,-9.452047510313955e-06,-0.0007140543021572368,-0.0037837346155302955,0.0009331776100489752,-0.0037837346155302955,0.00016773912677118386,-1.0512028330348129,0.0006647983708431005
EX_fe2(e),0.0007715303986217985,-3.459955337135472e-11,-0.0009487666034153976,-0.0007663697634067312,-3.882740940510114e-05,-0.0007898643447991125,-0.002510971708503875,0.0009632698653290462,-0.002510971708503875,-0.000544878987830101,-0.2348161857318459,-0.00010226898056516795
EX_glc(e),0.0010892193862894978,7.731274523620972e-07,-0.0009487666034153976,-0.0006187646051468963,0.00024381046644674504,-0.0004285089104053968,-0.0011230888608813906,0.0009101431441272293,-0.0011230888608813906,0.002182721894326077,-0.8562076869259517,0.0006981232123353011
EX_gln-L(e),0.0010892193862894978,7.303207507702875e-07,-0.0009487666034153976,-0.0006784905909668297,0.00024381046644674504,-0.0007227011396555993,-0.0011394318087851755,0.000921947805878232,-0.0011394318087851755,-0.00014043248159162968,-0.9070910785123478,0.0006683508101321107
EX_glu-L(e),0.0011799876684802247,3.0268286746397903e-06,-0.0009487666034153976,-0.0009027023213114385,0.00030116660541934374,-0.0008730762088304682,-0.0015949011182367185,0.0009160944797259822,-0.0015949011182367185,0.00023891840195663523,-1.147394396823156,0.0006844704408811253
EX_gly(e),0.0010892193862894978,7.328728370355739e-07,-0.0009487666034153976,-0.0006359300024599971,0.00024381046644674504,-0.0006524725372717799,-0.0008851379726874225,0.0009211520734687913,-0.0008851379726874225,-0.0001577144126337781,0.07464709153667189,0.000668526407903783
EX_glyc(e),0.0004992255520491532,3.0544035019896783e-12,-0.0009487666034153976,-0.0010786908924855989,-0.0005765452338505923,-0.001120671113446342,-0.006735355952186302,0.0010351603947977238,-0.006735355952186302,-0.0005557470527943832,-0.2909858301723238,0.00031301505088386877
EX_h(e),0.0010892193862894978,0.00016408967365906852,-0.0009487666034153976,-0.0007700878166052035,0.00024381046644674504,-0.0007631924793810563,-0.00029747454785851685,0.0008789669646665302,-0.00029747454785851685,-0.00022169527499585389,0.045774633875235934,0.0009293191296592513
EX_h2o(e),0.0008849907513600524,4.03981359059973e-08,-0.0009487666034153976,-0.0009221277954061598,6.839045871842536e-05,-0.0009725192846407587,-0.0016172236858204424,0.0009102254664833604,-0.0016172236858204424,0.00023990790385128936,-0.09140134262782046,0.0002194773044781502
EX_h2o2(e),0.0006626084599929261,4.501902376171482e-11,-0.0009487666034153976,-0.0009669576885938165,-0.00021435053475217392,-0.0009962453778595735,-0.004222940217338151,0.0009471971752860968,-0.004222940217338151,0.0002636477267171268,-0.367884506597364,0.0005995309253198446
EX_hco3(e),0.0007942224691693255,2.0000555757516097e-10,-0.0009487666034153976,-0.0007262996432124417,-9.452047510313955e-06,-0.0007868038805605629,-0.0038752396796401215,0.0009436786970109057,-0.0038752396796401215,6.534658147016559e-05,-1.3545160628779835,0.0006507164683458906
EX_ile-L(e),0.0006263011471163257,1.2861166449330919e-11,-0.0009487666034153976,-0.0009695781620211292,-0.0002642064010319051,-0.00099036273573869,-0.004386425139874822,0.0009602873800568834,-0.004386425139874822,-0.0002828880767704816,0.03223732486115461,0.00047457738616906055
EX_k(e),0.0011799876684802247,3.105561406029835e-06,-0.0009487666034153976,-0.0009027023213114385,0.00030116660541934374,-0.0008730762088304682,-0.0010999723361178396,0.0009165248789457754,-0.0010999723361178396,0.00016598409387162994,-1.1789667089377698,0.0006834640272077237
EX_lac-D(e),0.0010892193862894978,6.514231140831968e-07,-0.0009487666034153976,-0.0006225424879524746,0.00024381046644674504,-0.000607512259752089,-0.003046728711536831,0.0009213438899128213,-0.003046728711536831,0.0001911900819705506,-0.0164901740538872,0.0006717302580554372
EX_lac-L(e),0.0010892193862894978,6.518318824826853e-07,-0.0009487666034153976,-0.0006225424879524746,0.00024381046644674504,-0.000607512259752089,-0.003046470177677747,0.0009214086956647467,-0.003046470177677747,0.0001815752155888146,-1.0453882344868348,0.0006715851325991034
EX_leu-L(e),0.0006263011471163257,1.2861166449330919e-11,-0.0009487666034153976,-0.0009695781620211292,-0.0002642064010319051,-0.00099036273573869,-0.0043864251397002655,0.0009602873782703407,-0.0043864251397002655,-0.00028288805503392156,-2.2196777100141754,0.00047457737895861515
EX_lys-L(e),0.0007715303986217985,1.843893488141697e-09,-0.0009487666034153976,-0.0007595538139470945,-3.882740940510114e-05,-0.0007816982606128911,-0.00198946841326789,0.000945435422436886,-0.00198946841326789,-0.00030625721765476215,-0.6166878476028992,0.0004178213025808505
EX_na1(e),0.0011799876684802247,8.337181029167002e-06,-0.0009487666034153976,-0.0009022596173466042,0.00030116660541934374,-0.0008475439123444109,-0.00041662828162181755,0.0008970113315517129,-0.00041662828162181755,-8.895535741456671e-05,-0.07301021724593246,0.0006457002424318104
EX_nh4(e),0.0010892193862894978,6.563715747732958e-07,-0.0009487666034153976,-0.0006244011002970298,0.00024381046644674504,-0.0006092851104508793,-0.003046105825012967,0.0009213246502102725,-0.003046105825012967,0.00016374535279651205,-0.1615324636402035,0.000671671246882665
EX_o2(e),0.0007942224691693255,9.22834136705514e-10,-0.0009487666034153976,-0.0007412424090384663,-9.452047510313955e-06,-0.0007494998125910792,-0.0035181209114023234,0.0009296881805007045,-0.0035181209114023234,0.00013414661776482576,-0.05175485106655359,0.0006292265406251339
EX_o2s(e),0.0004992255520491532,3.3908535568438774e-12,-0.0009487666034153976,-0.0010082459333921343,-0.0005751807729010939,-0.0010658351158993912,-0.005857404740168567,0.0010011258798760326,-0.005857404740168567,-0.000533482011800495,0.0305636649552547,0.0003131946914803919
EX_orn(e),0.0007715303986217985,1.1335336252631791e-09,-0.0009487666034153976,-0.000759546484157986,-3.882740940510114e-05,-0.0007816929471271952,-0.004077262181102348,0.0009422087787415262,-0.004077262181102348,-0.00027729380025673194,-0.25627149988898856,0.0004183166462769727
EX_pe_hs(e),0.0011799876684802247,8.707282134377633e-07,-0.0009487666034153976,-0.0008549860929204509,0.00030116660541934374,-0.0008257035783945098,-0.003040780755321994,0.0009192887733694337,-0.003040780755321994,0.0007609675080473635,-3.1876292218534683,0.0006914705590100102
EX_pi(e),0.0009303748924557255,4.6836902488405503e-08,-0.0009487666034153976,0.00019634328683878352,0.00011628219883059491,-0.00012201592411058795,-0.001623403152984498,0.0009234760641344051,-0.001623403152984498,4.108368992819881e-05,-0.09615967580226965,0.0003580938207697344
EX_ppa(e),0.0004992255520491532,1.014890285626062e-12,-0.0009487666034153976,-0.0010823497210329471,-0.0005765452338505923,-0.0010749170266555709,-0.0067458652907794354,0.0010364784857180868,-0.0067458652907794354,-0.0005391342903757863,0.0034675838933680837,0.0002981448157625606
EX_pro-L(e),0.0010892193862894978,6.516648785278873e-07,-0.0009487666034153976,-0.0006228778339868528,0.00024381046644674504,-0.0006079533291657299,-0.0030464952103438636,0.0009214347648974829,-0.0030464952103438636,0.00018036497004309327,-0.9279242947595074,0.0006716324828861687
EX_ps_hs(e),0.0011799876684802247,8.707282132880303e-07,-0.0009487666034153976,-0.0008549860929204509,0.00030116660541934374,-0.0008257035783945098,-0.0030407807553389384,0.0009192887733684054,-0.0030407807553389384,0.0007609675081418282,0.008854572859427565,0.0006914705590391703
EX_pyr(e),0.0010892193862894978,6.527804247276544e-07,-0.0009487666034153976,-0.0006596722803817023,0.00024381046644674504,-0.0006466015729775791,-0.003046428353354515,0.0009214155938496202,-0.003046428353354515,0.0001838409685870417,-0.14463617159473904,0.0006718261684825405
EX_sarcs(e),0.0005173792084872986,1.765801289228113e-12,-0.0009487666034153976,-0.0012301051357268844,-0.0005337758678287072,-0.001225763294926258,-0.00641852901209874,0.0009939874274251677,-0.00641852901209874,-1.617217300257877e-05,-1.7589040100048259,0.00029711717980291416
EX_ser-L(e),0.0008169145397170072,7.341644753844112e-09,-0.0009487666034153976,-0.0009247304170922007,1.8561166188127103e-05,-0.0009203600859349783,-0.0011652670335783309,0.000927398608728673,-0.0011652670335783309,-0.00012160554790111219,-1.0815892971585324,0.0006145423566316151
EX_so4(e),0.0007942224691693255,2.0000555757516097e-10,-0.0009487666034153976,-0.0007262996432124417,-9.452047510313955e-06,-0.0007868038805605629,-0.003875239679777433,0.0009436786970109057,-0.003875239679777433,6.534658144303029e-05,-1.234021471170454,0.0006507164683333933
EX_tcynt(e),0.0004901487238300805,2.9265315185248424e-12,-0.0009487666034153976,-0.0009981885947830287,-0.0006045897690999916,-0.0010834442184316328,-0.006737040606882952,0.0010357017608139548,-0.006737040606882952,-0.0005584095390540023,-0.7793151001978782,0.00031380280239281074
EX_urea(e),0.0004992255520491532,1.5278755495025577e-12,-0.0009487666034153976,-0.0010629856758091554,-0.0005751807729010939,-0.0010777536445654274,-0.006746053769915753,0.0010359535234854191,-0.006746053769915753,-0.0005589506711106861,-0.7235135555672779,0.00029730960262615595
EX_val-L(e),0.0006263011471163257,1.286146591533435e-11,-0.0009487666034153976,-0.0009695781620211292,-0.0002642064010319051,-0.00099036273573869,-0.004386425139961461,0.0009602873800817088,-0.004386425139961461,-0.00028288807652507677,-0.40197913866846047,0.00047457738626596865
sink_4hpro-LT(m),0.0007715303986217985,-8.167858301767411e-07,-0.0009487666034153976,-0.0009995766840875512,-3.882740940510114e-05,-0.0010857069202112907,-0.0030386046857754506,0.0009262901298326506,-0.0030386046857754506,-0.00041949439899634336,-0.17720654352553997,0.0003422424561498301
sink_amet,0.0006263011471163257,9.205321415371436e-10,-0.0009487666034153976,-0.0010959334221354148,-0.0002642064010319051,-0.0011340049433289459,-0.0037422339029484627,0.0009397103628248089,-0.0037422339029484627,-0.00041924650665399525,-0.9949882083227893,0.0003287189633811681
sink_decdp,0.0005083023802682258,3.4534120049605145e-11,-0.0009487666034153976,-0.001099414877146819,-0.000547136237652073,-0.0011243731443787612,-0.006107354766172394,0.0009628892390611829,-0.006107354766172394,-0.0004105199803928967,-1.3075281471836213,0.00031063714697904986
sink_dhf(c),0.0006126859047877167,4.0497356629316925e-10,-0.0009487666034153976,-0.0010750419218327374,-0.000293598572862097,-0.001111372663504097,-0.0059140045534969736,0.0009588868515884817,-0.0059140045534969736,-0.0004102408666400154,-1.5267240783535243,0.00032711637592221416
sink_dmgly,0.0006399163894450896,2.0937779535152452e-10,-0.0009487666034153976,-0.0012334141456583978,-0.00025085023908972333,-0.0012147814270457643,-0.005930372748362227,0.0009597365432824851,-0.005930372748362227,-0.00023970195931071936,-0.08927678923943233,0.0003118062672463845
sink_tyr-L(m),0.0007715303986217985,-1.6665861659227555e-08,-0.0009487666034153976,-0.0009496926386731484,-3.882740940510114e-05,-0.0009866987216505425,-0.0030942458546422144,0.0009280418935433632,-0.0030942458546422144,-0.0004090209924670843,-0.1376301430664437,0.00033368128464358226
10FTHF5GLUtm,0.0014069083739573517,-3.853621636423976e-06,-0.0018993352326685772,-0.0021523660037930455,-0.0003047183985465502,-0.0022251656268384747,-0.006071486288585235,0.0018638572932375543,-0.006071486288585235,-0.0008202246977799302,0.006858197898776565,0.0006708325002164778
10FTHF6GLUtm,0.0014069083739573517,-3.853066272677824e-06,-0.0018993352326685772,-0.0021523660037928902,-0.0003047183985465502,-0.0022251656268384747,-0.0060714359733308205,0.0018640592662396488,-0.0060714359733308205,-0.0008202361047776759,-0.1503133647564704,0.0006708313671305107
10FTHF7GLUtm,0.0014069083739573517,-9.291484285965333e-07,-0.0018993352326685772,-0.0021523660037928902,-0.0003047183985465502,-0.0022251656268384747,-0.008985042319264402,0.001885607015217273,-0.008985042319264402,-0.000820236132496721,-0.06721715667160798,0.000669885740160023
10FTHFtm,0.0008169145397170072,-1.1169390310924334e-05,-0.0009487666034153976,-0.0011448205707333336,1.8561166188127103e-05,-0.0012126660258411498,-0.0008741963970496764,0.0009186283896551718,-0.0008741963970496764,-0.000410848034123729,-0.21631768503409976,0.00034255985977883606
"1a,24,25VITD2Hm",0.001134603527385016,-0.016632315994498315,-0.0009487666034153976,-0.0010414740613750178,0.00027316903282297304,-0.0010962348458263618,0.0013143325994852536,0.002886161701554403,0.0013143325994852536,-0.000616236745281718,0.03145185661505569,0.02022923790234802
"1a,24,25VITD3Hm",0.001134603527385016,-0.016632315994498315,-0.0009487666034153976,-0.0010414740613750178,0.00027316903282297304,-0.0010962348458263618,0.0013143325994935658,0.0028861617015560185,0.0013143325994935658,-0.0006162367454925253,-0.30973065813947315,0.02022923790235164
"1a,25VITD2Hm",0.001134603527385016,-0.016632315994498315,-0.0009487666034153976,-0.0010414740613750178,0.00027316903282297304,-0.0010962348458263618,0.0013143325993981352,0.002886161701554403,0.0013143325993981352,-0.0006162367453702469,-0.374029709641634,0.020229237902349775
"1a,25VITD3Hm",0.001134603527385016,-0.016632315994498315,-0.0009487666034153976,-0.0010414740613750178,0.00027316903282297304,-0.0010962348458263618,0.0013143325994077262,0.0028861617015560185,0.0013143325994077262,-0.0006162367453124148,-1.2529830744221206,0.020229237902347146
"24,25VITD2Hm",0.001134603527385016,-0.016637806527285737,-0.0009487666034153976,-0.0010268287426126762,0.00027316903282297304,-0.0010962348458263618,0.0007701757137304814,0.0028373146578148855,0.0007701757137304814,-0.0006407654982848408,-0.16333383715410116,0.020303258060698656
"24,25VITD3Hm",0.001134603527385016,-0.016637806723467714,-0.0009487666034153976,-0.0010268287426126762,0.00027316903282297304,-0.0010962348458263618,0.0007702010297300801,0.0028371523908515307,0.0007702010297300801,-0.0006401123601576557,-0.3518973328264278,0.02030325545797112
25HVITD2t,0.0006126859047877167,5.834085876412292e-10,-0.0009487666034153976,-0.0010217665395543746,-0.0002922352689432307,-0.001090188796114914,-0.0008293999794483644,0.0009469641358342994,-0.0008293999794483644,-0.000596773796341622,-2.7142752274184994,0.00032561863638577373
25HVITD2tin,0.0006126859047877167,5.834085876412292e-10,-0.0009487666034153976,-0.0010217665395543746,-0.0002922352689432307,-0.001090188796114914,-0.0008293999794483644,0.0009469641358342994,-0.0008293999794483644,-0.000596773796341622,0.00041284366009219843,0.00032561863638577373
25HVITD2tin_m,0.0007942224691693255,-9.403656731558529e-06,-0.0009487666034153976,-0.00099596591611372,-9.452047510313955e-06,-0.001090188796114914,0.0012727211352545037,0.0008308503382650042,0.0012727211352545037,-0.0007431616371312125,-0.004649211555432593,0.00043274542021251496
25HVITD2tm,0.0007942224691693255,-9.403656731558529e-06,-0.0009487666034153976,-0.00099596591611372,-9.452047510313955e-06,-0.001090188796114914,0.0012727211352545037,0.0008308503382650042,0.0012727211352545037,-0.0007431616371312125,-0.11731873346035679,0.00043274542021251496
25HVITD3t,0.0006126859047877167,5.833668121337506e-10,-0.0009487666034153976,-0.0010217665395543746,-0.0002922352689432307,-0.001090188796114914,-0.0008293968593320906,0.0009470076278458683,-0.0008293968593320906,-0.0005968510230248446,-0.0931150837852829,0.0003256181867554037
25HVITD3tin,0.0006126859047877167,5.833668121337506e-10,-0.0009487666034153976,-0.0010217665395543746,-0.0002922352689432307,-0.001090188796114914,-0.0008293968592131618,0.0009470076278458683,-0.0008293968592131618,-0.0005968510231783286,-0.00045464644126083637,0.0003256181867554037
25HVITD3tin_m,0.0007942224691693255,-9.404028977832905e-06,-0.0009487666034153976,-0.00099596591611372,-9.452047510313955e-06,-0.001090188796114914,0.0012728118376423411,0.0008308925199255825,0.0012728118376423411,-0.0007437227618356596,-0.8005281940889597,0.0004327409010520951
25HVITD3tm,0.0007942224691693255,-9.404028977832905e-06,-0.0009487666034153976,-0.00099596591611372,-9.452047510313955e-06,-0.001090188796114914,0.0012728118376423411,0.0008308925199255825,0.0012728118376423411,-0.0007437227618356596,-1.027739919578162,0.0004327409010520951
25VITD2Hm,0.001134603527385016,-0.016637806527285737,-0.0009487666034153976,-0.0010268287426126762,0.00027316903282297304,-0.0010962348458263618,0.0007701757137482248,0.0028373146578148855,0.0007701757137482248,-0.0006407654984169558,-2.1714693133483007,0.020303258060710056
25VITD3Hm,0.001134603527385016,-0.016637806723467714,-0.0009487666034153976,-0.0010268287426126762,0.00027316903282297304,-0.0010962348458263618,0.0007702010294882264,0.0028371523907169747,0.0007702010294882264,-0.0006401123600377516,-0.05709113169056383,0.02030325545798022
2AMADPTm,0.0008849907513600524,-7.358125984395622e-05,-0.0009487666034153976,-0.0010230518194529015,7.484906562647859e-05,-0.000934500792687579,-4.29139987453704e-05,0.000914259804570376,-4.29139987453704e-05,-0.0017708836569130118,-0.08717673392063266,0.00031104551397546383
2OXOADOXm,0.0010892193862894978,-0.0035929254491124476,-0.0009487666034153976,-0.0011192406865502774,0.00024381046644674504,-0.001214794862027499,-0.0001338216446968625,0.0009143709258341653,-0.0001338216446968625,-0.0005201116762802242,-1.4267830349762942,0.001603591124827174
2OXOADPTm,0.0008849907513600524,-6.381423959966431e-05,-0.0009487666034153976,-0.0010193131198415794,7.484906562647859e-05,-0.0009516083418605984,-4.2572823744271875e-05,0.0009143380823531511,-4.2572823744271875e-05,-0.0017737573917435306,0.004390623633109404,0.0003103357829515504
34HPLFM,0.0010892193862894978,-0.014108924113381443,-0.0009487666034153976,-0.0010043576676746532,0.00024381046644674504,-0.0010866094950877086,-0.00014583648254624083,0.002892383070238832,-0.00014583648254624083,-0.0005425980252735533,-0.045775193766478706,0.018324669453818734
3AIBTm,0.0023007598385792853,-0.0004897808019001394,-0.0009487666034153976,-0.0009338122164973668,0.004739456185657269,-0.0013480882291448987,0.02950761674170118,0.00010425366414299374,0.02950761674170118,-0.000613754251021226,-0.8235414152181967,0.004928147220883659
3AIBt,0.0010892193862898072,7.224707172562535e-11,-0.0018993352326685772,-0.0019049163062672251,-0.0009275015631136133,-0.0019778281675033025,-0.010078321462817686,0.002028659181060369,-0.010078321462817686,-0.0011300886572493203,-0.4636235198922297,0.000624311738996919
3AIBtm,0.0015367934634732776,-1.7488376481579862e-08,-0.0009487666034153976,-0.0009508723889816175,0.003113838916232775,-0.001285311909659054,0.021340121875125476,0.00045709525199685554,0.021340121875125476,-0.0007547938098907017,0.03678789217736508,0.003560581061261611
3DPHBH1,0.001134603527385016,-0.017543007850734173,-0.0009487666034153976,-0.0010471051878143175,0.00027316903282297304,-0.0011025287196120997,-7.04910647410554e-05,0.002890869992898539,-7.04910647410554e-05,-0.0006240617627485496,-0.19355109713791824,0.02090761112695598
3DPHBH2,0.001134603527385016,-0.01664676538146386,-0.0009487666034153976,-0.0010435304287251838,0.00027316903282297304,-0.0011001986709521345,-7.103958365539846e-05,0.0028909247961713593,-7.103958365539846e-05,-0.0006207005305539967,-1.3112139414265187,0.02024128839970843
3HBCDm,0.001134603527385016,-0.005310977417912676,-0.0009487666034153976,-0.001127692463838783,0.00027316903282297304,-0.0011188033345191908,-0.00014280910487199732,0.002885455783474356,-0.00014280910487199732,-0.0007627352981777059,-0.749623859758262,0.0019887528444612118
3HBCOAHLm,0.001134603527385016,-0.018279204336022575,-0.0009487666034153976,-0.0010415050160540906,0.00027316903282297304,-0.0011013410936098862,-9.300726658004404e-05,0.0028905098394064704,-9.300726658004404e-05,-0.0006366528165985477,-0.4164154482537057,0.021466888368179286
3SALAASPm,0.0010892193862894978,3.7712516628281056e-06,-0.0009487666034153976,-0.0008448752583955761,0.00024381046644674504,-0.0008804063286396042,-0.0005384965562948287,0.0009164259253528304,-0.0005384965562948287,-0.0006824445321406544,-0.38250574921975106,0.00042940909937801207
