,eigenvector_centrality,pagerank,katz_centrality,global_reaching_centrality,closeness_centrality,harmonic_centrality,information_centrality,load_centrality,betweenness_centrality
r1401,0.0005687606042499285,0.00013514904652458813,0.011203621466751208,0.2109971827353095,0.3671099642715363,2972.7833333335207,0.000784956965364022,0.0002976112976286175,0.00020614106422912006
r1402,0.020419842672784974,0.000135195217088818,0.013406802756986231,0.2109971827353095,0.4919210053859964,4347.466666666642,0.0008102405808439243,0.001739376439538238,0.0019320562707761638
r1403,0.01997880592498506,0.00013519357227361,0.01335723293020931,0.2109971827353095,0.4902909404201736,4325.466666666673,0.0008101867592802183,0.0016367786984475404,0.00181598712570446
r1411,0.0001820951565608043,0.0001351794497658976,0.011144332390333968,0.2109971827353095,0.3651890611116596,2937.216666666826,0.0007731871641924956,0.0005649313591826923,0.0005511622393913678
r1418,0.001344474121643446,0.00013516663759296263,0.011510425082351436,0.2109971827353095,0.3869651637200544,3213.683333333749,0.0008013307317213379,0.0027009413660384145,0.0025003818435692664
r1421,0.0001281099529922829,0.00013515559113500613,0.011023167079556211,0.2109971827353095,0.34031004186025116,2673.6166666665667,0.0005533370767702653,0.00027034333603676665,0.0002703433360367669
r1423,0.0043800390758473445,0.0001351459363389193,0.011400532400818727,0.2109971827353095,0.4110913536341409,3325.81666666702,0.0007973042185106461,0.00018440489653488262,0.00014963667249814265
r1427,0.025574776656121057,0.0001351648584069481,0.013333071360241975,0.2109971827353095,0.5014913232104121,4345.766666666588,0.00081009055929162,0.001663116806390866,0.0019525762260969015
r1428,5.207851739137065e-05,0.0001351458900211289,0.011023493953755964,0.2109971827353095,0.34996925114716876,2755.7333333333113,0.0005720034825795446,2.8196758824843214e-05,1.6037013886670286e-05
r1429,0.00011147408183830084,0.00013514274006926584,0.011027433160702996,0.2109971827353095,0.3518333571122842,2771.816666666665,0.0006070887764513141,3.9384607175505055e-06,1.8397286136264798e-06
r1430,0.0003766142177493758,0.00013514748825803718,0.011341021396775286,0.2109971827353095,0.35865613031463617,2942.600000000119,0.0007958408400234046,9.091605167375996e-07,4.5872937919604594e-07
r1431,0.00048031973622305685,0.00013515479376872893,0.011431556272689526,0.2109971827353095,0.3629139072847682,3003.716666666841,0.0007994161577828775,0.0001347687662551113,0.00011351250698530523
r1432,0.00039397764975513056,0.0001351529912828348,0.011370207361069803,0.2109971827353095,0.3619905074130254,2977.1333333334896,0.0007972045446861383,0.00012403240642093753,9.844583351252022e-05
r1433,0.0018090385041752055,0.0001351520029867546,0.011650949347475362,0.2109971827353095,0.3634666404637909,3096.9595238097427,0.0008036909940048008,1.0773026172341238e-05,1.0717989600559551e-05
r1434,0.0007666672807440016,0.00013514504701621588,0.01115104111110736,0.2109971827353095,0.3794624538366844,3049.5666666669626,0.000773491864398778,0.00020557019322132246,0.00014335028364434238
r1435,0.0007078717990723935,0.0001351435372424695,0.011142639879254436,0.2109971827353095,0.37403306537236464,2995.1500000002407,0.0007711916138191919,4.675058519112776e-05,1.4408346090662878e-05
r1436,0.0006154333047109473,0.00013514329435914118,0.011131632946615157,0.2109971827353095,0.37420333839150227,3004.683333333578,0.0007677597519730813,0.00013343555017511393,7.793819098503758e-05
r1437,0.0006357697508592723,0.0001351436920159852,0.01113461117936364,0.2109971827353095,0.3790930053804766,3038.516666666956,0.0007689561130770775,0.000150126146642676,8.81634987458598e-05
r1440,0.0005623016691322405,0.00013514315162781583,0.011125477913453178,0.2109971827353095,0.3496384517226712,2815.792857142857,0.000765595298157567,2.6562480518922223e-05,5.027407489195703e-06
r1441,0.00015512037481809618,0.0001351402088922918,0.011027113224179232,0.2109971827353095,0.36400314898642,2900.0333333334675,0.0006001857560777724,3.909874896043313e-06,1.3029999464349917e-06
r1443,7.542941154744401e-06,0.000135150704464494,0.01113275385606122,0.2109971827353095,0.28764726466814416,2304.242857142714,0.0007685321765710973,1.6012258722462953e-05,7.849175172471913e-06
r1444,7.481703103954332e-06,0.0001351472815551621,0.011130516207220581,0.2109971827353095,0.2876248979433148,2303.2428571427145,0.0007679033002299681,5.214306432070005e-07,2.564584545531835e-07
r1445,7.542832346413592e-06,0.00013514732502990624,0.01113165276807998,0.2109971827353095,0.2876360808709176,2303.742857142714,0.0007682646727906,5.530015765608688e-07,2.7468372448982134e-07
r1446,5.1847537880265034e-05,0.00013514754402684027,0.011045205790668547,0.2109971827353095,0.34056069603645905,2709.5428571427437,0.0006871405355645531,1.3019192998162348e-05,4.274745861109359e-06
r1447,4.8078221355709976e-05,0.0001351505737054084,0.011039438516654074,0.2109971827353095,0.3372845810157746,2680.2761904760387,0.000667737069678194,3.1817205754937336e-05,7.5970268355854305e-06
r1448,6.509604045948657e-05,0.00013514818019389241,0.011054809434783807,0.2109971827353095,0.33800886370905103,2691.9928571427163,0.0007083904651642801,6.070930432740595e-06,3.5312823507114193e-06
r1449,4.963955611810307e-05,0.00013514728565137816,0.011040651942584592,0.2109971827353095,0.33746920901377614,2682.5261904760414,0.0006728802545308245,4.250834039771787e-06,2.173234886133106e-06
r1450,4.388971389868414e-05,0.00013514706228110688,0.011034789494869857,0.2109971827353095,0.33720771229317653,2678.109523809371,0.00064973552173412,2.3688457736491614e-06,9.833120724541792e-07
r1451,4.947062847644795e-05,0.00013515118571254595,0.011041724670858408,0.2109971827353095,0.3373153383184388,2681.2761904760396,0.0006754634441788218,3.612101913166359e-05,6.852272707843669e-06
r1453,0.0018117000901749184,0.00013515866875216012,0.01166864400111879,0.2109971827353095,0.3650268910050822,3116.3761904764283,0.0008039335740420277,0.00010201560468467666,8.058942771096965e-05
r1454,0.025097593726482268,0.00013516215266440784,0.013244952792277458,0.2109971827353095,0.4974783134960662,4303.016666666654,0.000809982098669852,0.0013376862778451892,0.0015397283670473799
r1455,0.025667734206153,0.000135165759100962,0.013370903877259347,0.2109971827353095,0.5026498165511618,4362.0999999998985,0.0008101362337821385,0.002982928045415967,0.0029456529908849674
r1456,0.025667734206153,0.00013516575910096202,0.013370903877259347,0.2109971827353095,0.5026498165511618,4362.0999999998985,0.0008101362337821576,0.002982928045415967,0.0029456529908849674
r1457,0.02445600768157015,0.00013515431173989268,0.012696746997500046,0.2109971827353095,0.47756761990833385,4045.550000000206,0.0008090021250866904,8.738879218825207e-05,9.23745608069359e-05
r1459,0.0022677444051410465,0.00013514358228473692,0.011209230025787076,0.2109971827353095,0.37399524796521916,3010.2166666669145,0.0007834351749329629,0.0005328256678284618,0.0004937262851468755
r1464,0.00046306860767705594,0.0001351508507336993,0.01109008805225175,0.2109971827353095,0.37534246575342467,2989.966666666913,0.0007483375851891704,0.00012045998394532918,5.728935554032925e-05
r1466,5.149624757199837e-05,0.00013516324697870677,0.011467837607070212,0.2109971827353095,0.3633416826285546,3001.7166666668445,0.0007980932534760615,0.00027837781252769254,0.00014806391488643114
r1467,0.0001619415564408717,0.00013514135455489003,0.01102813278474087,0.2109971827353095,0.3579619683553491,2827.683333333397,0.0006082846452272511,5.3893174316865656e-06,2.055923385642838e-06
r1468,3.716566873945399e-05,0.00013514015094045166,0.011015769271501889,0.2109971827353095,0.3563583815028902,2809.2666666667114,0.0004635255725221463,3.75031726834209e-06,1.0860497859849682e-06
r1472,0.00016866322226915525,0.00013514480099193523,0.011159444999638453,0.2109971827353095,0.340654786572731,2749.1095238094285,0.0007768504970190668,1.5877900407675054e-06,1.190577797734902e-06
r1474,0.000374098754812161,0.00013514747511434724,0.01133981284666139,0.2109971827353095,0.3586213582820302,2941.9333333334516,0.000795782651222498,4.778787544171532e-07,3.3975761800473307e-07
r1477,0.0002685588329681179,0.00013514389513748245,0.011215746626387468,0.2109971827353095,0.3413936317489617,2773.3595238094445,0.0007860228487462404,4.0388843208537354e-07,7.215891483071786e-08
r1479,0.00020822776853512027,0.00013515108801251025,0.01127452357419359,0.2109971827353095,0.3034578940891751,2511.859523809267,0.000791891637540357,2.7330833777615253e-05,1.708087136038056e-05
r1481,0.00020846971725677912,0.0001351494739832303,0.011275647547868325,0.2109971827353095,0.3034827911555975,2512.5261904759336,0.0007919891977350396,4.694798510812095e-06,3.8139443514003303e-06
r1487,5.1641229370586966e-05,0.0001351590633477472,0.011400479566691917,0.2109971827353095,0.35536554904409645,2920.116666666754,0.0007961310430651628,0.00014521265629595284,9.82888991815591e-05
r1488,0.025706171372787478,0.00013516451913137836,0.012959090091441399,0.2109971827353095,0.4964434304120252,4213.800000000073,0.0008095444489444261,0.00046172963097422407,0.000515174310409017
r1492,0.00012742076969334446,0.00013514152722836941,0.011021269524117926,0.2109971827353095,0.3559297570363243,2803.8000000000357,0.0005395311305323633,8.303086851657589e-07,5.59385944636328e-07
r1493,0.00022684635085364706,0.00013514659818165666,0.011116423762328843,0.2109971827353095,0.36154823575408074,2884.3500000001122,0.0007639822543612274,3.6684142407883644e-06,2.550217493431076e-06
r1495,0.0010607066355832328,0.0001351555983831171,0.011584342435480175,0.2109971827353095,0.39198855507868385,3248.0500000004563,0.0008027996136328947,8.337012258413059e-05,7.313038737945681e-05
r1497,0.00103976263743893,0.00013515568317767074,0.011586372523929831,0.2109971827353095,0.39941690962099125,3300.51666666711,0.0008028398027498339,0.0005772875979699568,0.00019802687413488922
r1498,0.0010395435235192529,0.0001351602889023596,0.011581828955986454,0.2109971827353095,0.39151143099068586,3243.7166666671183,0.0008027438761612092,0.00016536755749122864,0.00013806455107126143
r1499,0.0010194341117509297,0.0001351539415483466,0.011581719367231333,0.2109971827353095,0.3927585474623062,3252.300000000462,0.0008027610449190808,0.00014839888109669677,0.0001553269295216041
r1500,0.0010195734375863102,0.00013515394117579452,0.011581727299500457,0.2109971827353095,0.3927585474623062,3252.300000000462,0.0008027610296594232,0.00014789655109100883,0.00015480865588641984
r1501,0.0010009751796310844,0.0001351539335118757,0.011580421706592297,0.2109971827353095,0.39049881235154393,3238.1500000004435,0.0008027405684605916,0.00015239765207484854,0.0001634031991729297
r1502,0.0010009751796310844,0.0001351539335118757,0.011580421706592297,0.2109971827353095,0.39049881235154393,3238.1500000004435,0.0008027405684606853,0.00015239765207484852,0.00016340319917292968
r1503,0.0010007357716498048,0.00013515456309456193,0.011579287709518533,0.2109971827353095,0.38961449336423004,3231.9000000004357,0.0008027190801626382,0.0001729546813297831,0.00019011875485150807
r1512,1.9741245451981317e-05,0.00013514336892010364,0.011017812486032431,0.2109971827353095,0.3375615988319036,2674.109523809373,0.0005022060808114354,1.0085051959355966e-05,2.335116653756624e-06
r1514,0.028967802142018162,0.00013516374252770685,0.013281575090213247,0.2109971827353095,0.5099958637805047,4363.683333333181,0.0008100082515907999,0.00043877927761961434,0.0005010898436799596
r1515,0.028955454285289773,0.00013516649969325898,0.013272501776273484,0.2109971827353095,0.5096796417499139,4359.516666666519,0.0008099954882143435,0.0003696672969231497,0.0004259768589252336
r1516,0.028955274252886076,0.00013516738822277923,0.01327249949052696,0.2109971827353095,0.5096796417499139,4359.516666666519,0.0008099953445552143,0.00045729799623425444,0.0005173772117145125
r1517,0.02895438036037273,0.0001351704295852591,0.013270238025296616,0.2109971827353095,0.5096094234345939,4358.516666666521,0.0008099918713307535,0.0005753509779787777,0.0006298694499187839
r1518,0.0289569479943161,0.0001351679906279452,0.01327136977399467,0.2109971827353095,0.5096445301736016,4359.01666666652,0.0008099936432265478,0.0004516083364454111,0.0004993154767089854
r1519,0.028953871014224364,0.00013517121289054326,0.013268020117835417,0.2109971827353095,0.5092936802973977,4356.3499999998585,0.0008099883903571835,0.0005253578983657309,0.0005727568911318231
r1520,0.02895431853863549,0.00013517221709232678,0.013270237161539153,0.2109971827353095,0.5096094234345939,4358.516666666521,0.000809991630037595,0.0007258970108918534,0.0007681367372047673
r1521,0.02895431857380633,0.0001351722163107318,0.013270237275533692,0.2109971827353095,0.5096094234345939,4358.516666666521,0.0008099916332632543,0.0007223195181366897,0.000764500620237602
r1522,0.028954669653759913,0.00013516718598823564,0.013269178461758823,0.2109971827353095,0.509328743545611,4356.849999999858,0.0008099905178100354,0.0004231570588682867,0.0004785073578492583
r1523,0.028954441740038184,0.00013517018673443545,0.013270238447874729,0.2109971827353095,0.5096094234345939,4358.516666666521,0.0008099919017583556,0.0005438026207795376,0.000590005600450182
r1525,0.028954318474009578,0.0001351722186918699,0.0132702369330563,0.2109971827353095,0.5096094234345939,4358.516666666521,0.0008099916225172735,0.000767902032247849,0.0007942658849585417
r1526,0.028953842943500275,0.00013517346544289315,0.0132669191084593,0.2109971827353095,0.5092586218765058,4355.8499999998585,0.0008099871665742708,0.0003818741597307161,0.00042489875991761624
r1527,0.028953857824902694,0.00013517346544719502,0.013268019988279785,0.2109971827353095,0.5092936802973977,4356.3499999998585,0.0008099879070706949,0.0006521444003677138,0.0006951690005546179
r1528,0.028953887192657297,0.0001351700866122173,0.013268020252005405,0.2109971827353095,0.5092936802973977,4356.3499999998585,0.0008099885967178546,0.0004755056339354561,0.000519460694326382
r1529,0.028953926760453972,0.0001351667077772396,0.013268020640693887,0.2109971827353095,0.5092936802973977,4356.3499999998585,0.0008099889961378632,0.00031596339185013453,0.00036061957318101926
r1530,0.02897482156480057,0.0001351666560127387,0.013360392671597885,0.2109971827353095,0.514715090795241,4409.183333333109,0.0008101139161576998,0.0023088434787515498,0.002564699990392741
r1531,0.02896048449185308,0.00013516310396012888,0.013327893809301149,0.2109971827353095,0.5131798002219756,4392.3499999998,0.0008100720646982161,0.0025003027020677796,0.002583319086190056
r1532,0.02896048449185308,0.00013516310396012888,0.013327893809301149,0.2109971827353095,0.5131798002219756,4392.3499999998,0.0008100720646982668,0.0025003027020677796,0.002583319086190056
r1533,0.02896048449185308,0.00013516310396012888,0.013327893809301149,0.2109971827353095,0.5131798002219756,4392.3499999998,0.0008100720646982853,0.0025003027020677796,0.0025833190861900557
r1536,0.028955178062662998,0.0001351679184346569,0.01327134533655055,0.2109971827353095,0.5094690448316231,4358.183333333189,0.0008099936491471295,0.000520586290313768,0.0005744032754880266
r1538,0.0010974548686071956,0.00013516336960944125,0.011846705042595529,0.2109971827353095,0.39987027728230906,3385.0833333337932,0.0008058847667608549,0.0015758602919264892,0.0014768937357626491
r1540,0.0011641507585525466,0.0001351589555425831,0.011605258456260594,0.2109971827353095,0.39567845108840993,3277.0500000004713,0.0008031430424730541,0.00010233890470626706,8.791300017877489e-05
r1544,0.0011777448460205196,0.0001351468146896663,0.011241474707161492,0.2109971827353095,0.3786661206940677,3052.633333333628,0.0007883253456210828,8.883017341674821e-06,5.936150250767937e-06
r1546,0.0009928865061765162,0.0001351468218808884,0.01122945272874258,0.2109971827353095,0.37517115472387036,3020.216666666926,0.0007871745611380717,9.687800856267404e-06,6.120545841195723e-06
r1547,0.0009742403466813438,0.0001351465100146027,0.011225913165704518,0.2109971827353095,0.37599105509249847,3024.100000000266,0.0007867728338578136,1.4032460831476928e-05,8.42893237271769e-06
r1548,0.0010342779597835858,0.00013514702926923099,0.011240055527859663,0.2109971827353095,0.38670221107103653,3114.083333333702,0.000788319659185183,1.895270212186232e-05,1.0698597843976755e-05
r1549,0.0009764010143593719,0.00013514676551133734,0.011229274773898646,0.2109971827353095,0.3764885496183206,3029.183333333605,0.0007871753388812642,1.499987257387224e-05,8.967756028951502e-06
r1551,0.0010074765579865567,0.00013514714129481454,0.011238607162620986,0.2109971827353095,0.37528534469639324,3023.8833333335947,0.0007881962227929937,1.5434228219069465e-05,1.0693838467959298e-05
r1552,0.00100865716647198,0.00013514647442112212,0.01122969935062861,0.2109971827353095,0.37585733882030176,3025.7166666669323,0.0007871796019487097,8.52438145256079e-06,5.350755187065304e-06
r1553,0.000990381964960927,0.00013514663265610572,0.011227254332890443,0.2109971827353095,0.3747720364741641,3016.1333333335883,0.0007869071267546186,9.220241583416972e-06,5.777693614639566e-06
r1554,0.0009305421618479606,0.0001351467555108393,0.011224370377055924,0.2109971827353095,0.37481001114601276,3015.716666666922,0.0007866279180172236,1.5313052155996638e-05,8.636477839327214e-06
r1556,0.0009236831130291651,0.0001351464889935552,0.011217546509541647,0.2109971827353095,0.37420333839150227,3008.6333333335815,0.0007857696083705478,2.0551080087448423e-05,1.32634082945279e-05
r1557,0.0009513804006171907,0.00013514690231291018,0.011229066853544483,0.2109971827353095,0.3749619868220983,3018.3833333335906,0.0007871729312878454,2.2470708109935824e-05,1.3975237310493272e-05
r1559,0.0009735279179012729,0.00013514702236141156,0.011229229741908792,0.2109971827353095,0.3724512913457182,3003.516666666902,0.0007871700294040167,8.600581396050802e-06,5.304949019455333e-06
r1560,0.0008811998795946454,0.0001351468738839951,0.01121931345726457,0.2109971827353095,0.36665510234425336,2963.5500000001803,0.0007860553362004179,6.4732684247988225e-06,5.0042772239245404e-06
r1561,0.0008625537200994733,0.00013514656179052886,0.011215773894226509,0.2109971827353095,0.3682795698924731,2973.3000000001953,0.0007856174247791441,9.390375019605447e-06,6.488589118146375e-06
r1562,0.0009330019116826578,0.00013514709613135804,0.011231144120840777,0.2109971827353095,0.3809082483781279,3077.4500000003177,0.0007874320970385746,1.6181062072279398e-05,9.462422760966393e-06
r1563,0.0008647143877775017,0.00013514681751444408,0.011219135502420636,0.2109971827353095,0.3683712592740129,2975.0500000001966,0.0007860561798669863,9.894903774020709e-06,6.877705286680459e-06
r1564,0.001016105557132884,0.00013514716910292235,0.011232966418460518,0.2109971827353095,0.3712550810458172,2998.550000000225,0.0007875635174175129,8.227704315728174e-06,5.836585043547867e-06
r1565,0.0009165259088799577,0.00013514722247364445,0.011230922370190969,0.2109971827353095,0.3688120045864699,2981.916666666869,0.0007874311394657663,1.1704313272816993e-05,9.418787514284893e-06
r1566,0.0009177848796965828,0.00013514655518565496,0.011222014676833795,0.2109971827353095,0.3680047754066557,2975.8333333335277,0.0007863487555017516,5.691408050746712e-06,4.45569317761959e-06
r1567,0.0008786953383790567,0.00013514668450688707,0.011217115061412434,0.2109971827353095,0.3662920235678566,2960.5000000001764,0.0007857638766921581,5.853623578395361e-06,4.649724641860862e-06
r1568,0.0008188555352660906,0.0001351468072085222,0.011214231105577914,0.2109971827353095,0.3661288726120954,2958.416666666841,0.0007854592012397555,9.725894435318707e-06,6.469396984006284e-06
r1569,0.0008295085372271106,0.00013514675539280757,0.011214335282854702,0.2109971827353095,0.36621949408445126,2959.166666666842,0.0007854608338680199,9.685651427914257e-06,6.393997366728609e-06
r1570,0.0008119964864472949,0.00013514654019548318,0.011207407238063637,0.2109971827353095,0.36596586693049715,2955.000000000172,0.0007845210452216977,1.3106570437370223e-05,9.761276190422861e-06
r1571,0.0008396937740353205,0.00013514695431601689,0.011218927582066473,0.2109971827353095,0.3684997011356844,2975.7500000001974,0.0007860535746000784,1.5997625641091885e-05,1.118781025575195e-05
r1573,0.0008972913182774234,0.00013514680535873141,0.01121506113085704,0.2109971827353095,0.3722638756101243,3000.8666666668996,0.0007854607086251609,7.287748027999788e-06,4.108853821238241e-06
r1574,0.0008966441239239781,0.0001351465032283924,0.0112128125304697,0.2109971827353095,0.3732593340060545,3005.2000000002413,0.0007851594260342329,1.0221327551312841e-05,5.781012787274458e-06
r1575,0.0009670923155071626,0.0001351470379385665,0.011228182757083966,0.2109971827353095,0.3865001828535604,3112.1833333337,0.0007870337399976157,1.6529615212329075e-05,8.122035010612422e-06
r1576,0.0008988047916020063,0.00013514675904473564,0.011216174138663828,0.2109971827353095,0.3737118609820166,3010.116666666913,0.0007856129805438254,1.0847094969320275e-05,6.124530705078279e-06
r1578,0.0009506163127044624,0.00013514716428085288,0.011227961006434159,0.2109971827353095,0.3744116605091351,3018.7333333335873,0.0007870327949377493,1.2314160123223367e-05,8.141646369303908e-06
r1579,0.0009518752835210874,0.00013514649677342456,0.011219053313076984,0.2109971827353095,0.37490498150306595,3023.0000000002588,0.0007859152964376381,7.905126716743282e-06,4.530758510246397e-06
r1580,0.0008920584725133885,0.0001351466178741297,0.011212812951646075,0.2109971827353095,0.3713668992520456,2993.2333333335573,0.0007851560394532932,6.4980357511396055e-06,3.749753275959635e-06
r1581,0.0008529459390905952,0.0001351467486145128,0.011211269741821104,0.2109971827353095,0.3715907378572505,2994.7333333335596,0.0007849958097115141,1.0876521302797168e-05,5.7417516910999855e-06
r1583,0.0008460868902717999,0.0001351464813987281,0.011204445874306827,0.2109971827353095,0.3709944335790582,2987.566666666886,0.000784024970805329,1.4246855985137647e-05,8.771351572773274e-06
r1584,0.0008737841778598255,0.00013514689584630843,0.011215966218309661,0.2109971827353095,0.37405197694407927,3012.2333333335823,0.0007856102955514167,1.630717645614683e-05,9.67370509748424e-06
r1585,0.0008237629638016923,0.0001351470319255577,0.01121537337978016,0.2109971827353095,0.3676024844720497,2962.750000000187,0.0007856071735365407,6.337480085655142e-06,4.1158888182990125e-06
r1586,0.0008051168043065205,0.00013514671973966337,0.011211833816742098,0.2109971827353095,0.36844464365755264,2965.4666666668604,0.0007851543128634591,8.845294333180808e-06,5.6088887853718535e-06
r1587,0.0008755649958897047,0.00013514725444983746,0.011227204043356365,0.2109971827353095,0.381340206185567,3072.450000000319,0.000787029297489937,1.617290613386109e-05,8.334708749565329e-06
r1588,0.0008072774719845489,0.00013514697555600658,0.011215195424936226,0.2109971827353095,0.368885564697083,2970.3833333335324,0.0007856080577648416,9.431609197335093e-06,5.986364726641289e-06
r1589,0.0009382022359768238,0.00013514731907591335,0.011227697060493078,0.2109971827353095,0.3746202147052866,3013.3000000002535,0.0007870304933731958,1.0239456263164013e-05,5.550053787197149e-06
r1590,0.0008590889930870043,0.00013514738079212384,0.011226982292706557,0.2109971827353095,0.3697705802968961,2980.6666666668752,0.0007870283036946168,1.1805918250588386e-05,8.275869843234587e-06
r1591,0.0008603479639036292,0.00013514671328469552,0.011218074599349384,0.2109971827353095,0.37054845980465817,2987.3500000002164,0.0007859104930068064,7.81973730292356e-06,4.767388467521492e-06
r1592,0.0008212584225861035,0.00013514684248681317,0.011213174983928023,0.2109971827353095,0.36694608402360995,2956.7500000001805,0.0007853057897039237,5.762573701938387e-06,3.814805514377624e-06
r1593,0.0007614186194731373,0.00013514696512578376,0.011210291028093502,0.2109971827353095,0.3670735337898184,2957.166666666848,0.0007849906402789182,9.564813034388122e-06,5.564296537982063e-06
r1594,0.0007720716214341574,0.00013514691331006912,0.01121039520537029,0.2109971827353095,0.3666732751784298,2953.5833333335104,0.0007849922957711265,9.293722433019564e-06,5.4587436829788726e-06
r1595,0.0007545595706543418,0.00013514669790999908,0.011203467160579227,0.2109971827353095,0.36656426518680013,2950.5833333335086,0.000784019429329301,1.2462670277402777e-05,8.580580373556904e-06
r1596,0.0007822568582423675,0.0001351471123575794,0.01121498750458206,0.2109971827353095,0.36947510363082453,2974.6666666668707,0.0007856053515207506,1.5206974879626417e-05,9.409448611506666e-06
r1597,0.0007117857840799746,0.0001351465084053359,0.011200790552050786,0.2109971827353095,0.363395225464191,2930.4166666668116,0.0007836817642397126,5.738458071960804e-06,4.074785490294305e-06
r1598,0.0007822339756631592,0.0001351470443491822,0.011216160778665054,0.2109971827353095,0.3757046366360266,3034.733333333601,0.0007857546074400338,1.2296267118842611e-05,7.011114403728082e-06
r1599,0.0007139464517580034,0.0001351467645311958,0.011204152160244915,0.2109971827353095,0.36348449859971504,2932.166666666813,0.0007841847402551916,5.989515591675311e-06,4.359083800639669e-06
r1600,0.0008653376211133853,0.00013514711742770752,0.011217983076284794,0.2109971827353095,0.3690880063859509,2976.166666666868,0.0007859041497934231,7.46928871570615e-06,4.850381744858353e-06
r1602,0.0007670169436770837,0.00013514650245087956,0.011207031334658073,0.2109971827353095,0.3651169677228309,2949.8000000001643,0.0007845195468808245,5.502540874684481e-06,4.015885165682103e-06
r1603,0.000727927402359558,0.00013514663125524775,0.011202131719236712,0.2109971827353095,0.3614069369809477,2917.2833333334593,0.0007838497887687033,3.1050589135367517e-06,2.8947940739108363e-06
r1604,0.0006680875992465921,0.0001351467536846011,0.011199247763402191,0.2109971827353095,0.36128339112174634,2915.366666666791,0.000783500049291342,5.73414305961815e-06,3.8364708134010865e-06
r1605,0.0006787406012076117,0.00013514670186888644,0.011199351940678979,0.2109971827353095,0.3613363290026375,2915.950000000125,0.0007835019479927132,5.7504318758316954e-06,3.79181394288398e-06
r1606,0.0006612285504277961,0.00013514648578808036,0.011192423895887914,0.2109971827353095,0.3611246705066875,2911.9500000001217,0.0007824197449019854,7.605286292503379e-06,5.809417662911671e-06
r1607,0.0006889258380158219,0.00013514690133276862,0.011203944239890748,0.2109971827353095,0.36360955470362727,2932.8666666668137,0.0007841816957712436,9.70519584477531e-06,6.9161636074630794e-06
r1608,0.0007635878161679874,0.0001351467321956956,0.011212621215626991,0.2109971827353095,0.3750570342205323,3029.016666666928,0.0007853067233290854,1.337006544783624e-05,8.029369857917454e-06
r1609,0.0006953002922628316,0.00013514645203578483,0.011200612597206854,0.2109971827353095,0.3586735188596917,2901.7833333334347,0.0007836827190503433,5.654805401370198e-06,4.807849487227327e-06
r1610,0.0008466914616182132,0.00013514680530448761,0.011214443513246733,0.2109971827353095,0.3687936191425723,2972.950000000198,0.0007854612294499292,8.952054707101066e-06,6.096082415937036e-06
r1611,0.0007471118133652868,0.00013514685853798202,0.011212399464977185,0.2109971827353095,0.3640210598828913,2941.2333333334873,0.0007853056164974167,1.0331785385199086e-05,7.799524663393481e-06
r1612,0.0007483707841819118,0.00013514619002619256,0.011203491771620009,0.2109971827353095,0.3661832401128545,2954.633333333507,0.0007840293637355209,7.98828182847616e-06,5.337627948307706e-06
r1613,0.000709281242864386,0.00013514631868304544,0.011198592156198652,0.2109971827353095,0.3626648365115937,2923.866666666804,0.000783335832612494,4.961817957080779e-06,3.6635858374125298e-06
r1614,0.0006494414397514202,0.00013514644103451224,0.011195708200364128,0.2109971827353095,0.3585518344399748,2899.283333333433,0.0007829735196245954,6.6034944365815255e-06,4.511928346623112e-06
r1615,0.00066009444171244,0.0001351463892187976,0.011195812377640918,0.2109971827353095,0.3582046191836537,2896.033333333429,0.0007829754433626678,6.506230038769449e-06,4.443735486620965e-06
r1616,0.0006137084194037807,0.00013514615629119862,0.01118621244615688,0.2109971827353095,0.3579273307852339,2890.866666666758,0.0007814584161662566,8.224100145214593e-06,6.28775062186177e-06
r1617,0.00067027967852065,0.00013514658883735761,0.011200404676852687,0.2109971827353095,0.3628783048020798,2929.8333333334745,0.0007836796093238561,1.1456444796836346e-05,7.507832784064383e-06
r1618,0.0007620774462731111,0.00013514687589424342,0.011213710432788907,0.2109971827353095,0.375114085792516,3029.766666666929,0.0007854558211303839,1.303078182170299e-05,8.055708571049388e-06
r1619,0.0009164787837739075,0.00013514726624816735,0.011228691319786833,0.2109971827353095,0.3790541579136138,3061.933333333633,0.0007871638985104991,1.453602451663167e-05,8.331777286605491e-06
r1620,0.0008064721131249888,0.00013514724798735123,0.011224292800912708,0.2109971827353095,0.3754186542169897,3035.4333333336,0.0007867542165761771,1.5706489341701713e-05,8.816078361980775e-06
r1621,0.000818818975765096,0.00013514672568918997,0.011218861998234275,0.2109971827353095,0.37831756583993864,3056.533333333626,0.0007860546461857693,1.3898002516558925e-05,8.199720917494384e-06
r1622,0.0007791667167443358,0.0001351467758319619,0.011212841547075499,0.2109971827353095,0.37526630820736534,3030.850000000263,0.0007853046077116089,1.0677246764996969e-05,6.09159777418468e-06
r1623,0.000719369688018951,0.00013514689755748187,0.011209957879489498,0.2109971827353095,0.375,3027.766666666927,0.000784989340059636,1.4294353852214905e-05,7.698098832527238e-06
r1624,0.0007300150844386385,0.00013514684574176722,0.011210062046354287,0.2109971827353095,0.375,3027.8500000002605,0.000784991096830948,1.4059754859470616e-05,7.569273525484836e-06
r1625,0.0007130305825158087,0.0001351467104478096,0.011204254559464118,0.2109971827353095,0.37484799351438997,3024.850000000258,0.0007841845555227288,1.7179196916843697e-05,1.0457831780151868e-05
