,betweenness_centrality,closeness_centrality,eigenvector_centrality,global_reaching_centrality,harmonic_centrality,information_centrality,load_centrality,pagerank
TYRt4,-0.01283810378701604,-0.00011808944611423514,-0.010678783498176098,-0.00014197478508593718,-0.00043931253773215,-3.457016480668426e-05,-0.0076752027831651646,0.000198669587775577
TYRTA,0.0005381560439244307,-0.00011905300840740246,-0.012001409923462736,-0.00014197478508593718,-0.0004588238269003392,-0.00022944252650023951,0.0015726094712438601,0.00020170715524556944
TYRTAm,0.0009630822155243785,-5.901047182391911e-05,0.0009743250005933662,-0.00014197478508593718,-0.00025835370071138026,1.0659379205785488e-05,-0.0006230699986973723,0.00011769325101200912
UAG2EMAi,-0.0014725551350321692,-0.00010803396888406952,-0.0010797115453939493,-0.00014197478508593718,-0.00038488460788302804,-1.5751704405386605e-05,-0.001220675147225556,0.0002442035076298753
UAG4E,-2.571017940573299e-05,-6.241594787689682e-05,0.0005934366429815558,-0.00014197478508593718,-0.0002703144114055427,5.207913044111953e-05,4.7211040082441116e-05,0.00011231194602734865
UAGALDP,0.0002936918470403645,-4.912419676528205e-05,0.0006889326581465429,-0.00014197478508593718,-0.00023933626042238696,-1.489299526805516e-07,0.00036214406522515623,0.0001408750643364737
UAGDP,0.0007689167533226157,-4.891740882713673e-05,0.0006830501408435387,-0.00014197478508593718,-0.00023874085061069563,-3.6152728360226597e-07,0.0007370486835805834,0.00016736243627178343
UDPACGALtl,0.0004722977666077074,-2.7570795449687342e-05,0.0010323944532607853,-0.00014197478508593718,-0.00021688791659497933,8.900062017977121e-05,0.0004172523682304096,0.0001026950981000657
UDPDOLPT_L,0.00039217106748316513,-6.097490211347207e-05,0.0007729995416661169,-0.00014197478508593718,-0.000265396439469667,1.2033970917662254e-05,0.0003904968493811719,0.00015094870106203135
UDPDOLPT_U,0.00039217106748316513,-6.097490211347207e-05,0.0007729995416661169,-0.00014197478508593718,-0.000265396439469667,1.2033970917662254e-05,0.0003904968493811719,0.00015094870106203135
UDPG1P,-0.0010446899619747157,-9.590871558738556e-05,-0.00011321948974906602,-0.00014197478508593718,-0.00033343490843239996,-9.208291958841533e-06,-0.0009119732272120836,0.00030888796784555244
UDPG4E,0.0003517673382832835,-6.233670324341727e-05,0.0006802796609752092,-0.00014197478508593718,-0.0002699199321030197,4.245870305035258e-05,-0.0007056984772231984,0.00010648208147314542
UDPGALt2g,0.00039698842734792986,1.104405863690103e-06,0.0009393424779445591,-0.00014197478508593718,-0.00018159034009871262,1.2263750792717005e-05,0.00046437859711636394,0.00012594403136148935
UDPGALtg,-0.0003455804634482831,-5.793166463907339e-05,0.0007740491760087695,-0.00014197478508593718,-0.0002584162840993933,6.6957893764236155e-06,-3.3567096901948178e-06,0.0001729740431393467
UDPGD,-0.000611723361394374,-9.627487280128393e-05,-0.00011213862521843444,-0.00014197478508593718,-0.0003338077975880914,-9.175451426216601e-06,-0.0005665955089371574,0.0003174286108843757
UDPGLCAter,0.00015438654475799816,-5.629097642078498e-05,0.0007344683133995284,-0.00014197478508593718,-0.000254707112233476,6.677025654681564e-06,0.00017617513634237428,0.00021988954899952279
UDPGLCAtg,-0.000323708150169915,-5.809425081687267e-05,0.0007341511267673312,-0.00014197478508593718,-0.0002595895790955989,1.1010125546717458e-05,4.828595865206336e-05,0.00015795570454051977
UDPGLCter,0.00038826985155365014,-5.689511981575778e-05,0.0006842536177805308,-0.00014197478508593718,-0.00025746626378810456,2.1248723058555247e-05,0.00038712044844659216,0.00014630786327377783
UDPGLCtg,0.00039043409273619345,-5.8405337503460354e-05,0.0006842195877914624,-0.00014197478508593718,-0.00026109764633564696,2.1916041926117575e-05,0.0003900974800088969,0.00014598500769894012
UDPGLDCg,0.0004009134739572368,7.698563689100485e-06,0.0009595727140379134,-0.00014197478508593718,-0.00017188080510818256,1.1090402040811867e-06,0.0004129226236014519,0.00019498745022792358
UDPGNP,-0.0014353666546307704,-0.00010805493235672873,-0.0010776808021698504,-0.00014197478508593718,-0.00038505581761445095,-1.5810326846520222e-05,-0.001242399568914751,0.0002249749694393346
UDPGP,-0.0009480045402999505,-9.592232539421047e-05,-0.0001131385361614019,-0.00014197478508593718,-0.00033353769117090655,-9.217927787470044e-06,-0.0008213864285413647,0.00031815838655792296
UDPtl,0.00012358263069212633,-6.050010700328315e-05,0.0008204131161095517,-0.00014197478508593718,-0.00026445912419739725,1.3925704340062306e-05,0.00012610702581363346,0.00013665901685440987
UDPXYLter,-1.320091097073539e-05,-5.711290656343451e-05,0.0007215952125936788,-0.00014197478508593718,-0.00025826516617044864,2.9311412289830685e-05,4.7712046716566474e-05,0.00011152113311982844
UDPXYLtg,0.0003749275296471977,-5.8611944391201984e-05,0.0007217329775026624,-0.00014197478508593718,-0.0002618638150140609,2.930460033759046e-05,0.00021853323573891976,0.00010905034563399956
UGALGTg,0.00039002483242874463,-3.47493158990625e-05,0.0012388976862242266,-0.00014197478508593718,-0.00022080344986048629,4.112290511691331e-06,0.0003900231885073143,0.00020743610860465492
UGALNACter,0.00032505694272946117,-5.699419901736498e-05,0.0007237852656966893,-0.00014197478508593718,-0.0002579803737425727,2.7523647632307605e-05,0.0003147293193525575,0.00013645381385239192
UGALNACtg,-0.00028569664296033487,-5.828884581251348e-05,0.0007250006717291681,-0.00014197478508593718,-0.00026064794156254915,1.7541217844819336e-05,3.3868324418892115e-05,0.0001480926339703021
UGCG,0.0004189803126127687,7.32901604856673e-06,0.0009850168702395792,-0.00014197478508593718,-0.0001690040991910638,-3.0350497042392597e-06,0.0003918329742358919,0.0003113734377883623
UGLCNACtg,-0.00043737405360419436,-5.812672177853419e-05,0.000696305629132439,-0.00014197478508593718,-0.00025910471350004585,8.146251870936532e-06,1.1659235113467405e-05,0.00016848374269229246
UGLT,0.00036937488815480524,-6.147107838929895e-05,0.00063831683514974,-0.00014197478508593718,-0.0002677243344192397,3.290868306228283e-05,-9.175112701678826e-05,0.0001175386912539858
UGT1A10r,0.0007417628520043387,1.2509061396062235e-05,0.00095639910376299,-0.00014197478508593718,-0.00016413939921673765,-3.0465027714586387e-06,0.0005127490389635749,0.00028266042464731434
UGT1A1r,0.00039339744510379315,-3.338501082008523e-05,0.0010873350950922024,-0.00014197478508593718,-0.0002203385589072444,1.6660964426881068e-05,0.00039372320854116314,0.00021888905095901467
UGT1A2r,0.000752502104183058,1.244938568162585e-05,0.0009563998840282348,-0.00014197478508593718,-0.00016419544212357067,-3.0464512746671333e-06,0.0005169754440695018,0.0002812178372672025
UGT1A3r,0.00039076206292415196,-3.355982892011372e-05,0.0011491426896209013,-0.00014197478508593718,-0.00022075156441681376,1.8118058719793047e-05,0.0003900757678820005,0.00022697185535156688
UGT1A4r,0.00039166274343903096,-3.34634243517001e-05,0.0011440761107469897,-0.00014197478508593718,-0.00022051031614881003,1.7130980776871763e-05,0.00039017340879381136,0.00022225659673212733
UGT1A5r,0.00024676651286189595,7.584713021722038e-06,0.0009855923602825397,-0.00014197478508593718,-0.0001687293552350938,-3.043244085697232e-06,0.00024809812943903657,0.0003554886950809238
UGT1A5r2,0.00043249147732363663,7.433110932637841e-06,0.0009854526295280722,-0.00014197478508593718,-0.00016889231483324004,-3.0411936353403053e-06,0.0003934427192789565,0.00032170172715935983
UGT1A6r,0.0003926397805293593,-3.192972079847491e-05,0.0011052397597986834,-0.00014197478508593718,-0.00021853954399138486,1.7046415876361684e-05,0.0003916798989482318,0.00019936809097535757
UGT1A7r,0.000399594592906251,-3.415976012599734e-05,0.0011699708329553536,-0.00014197478508593718,-0.00022188554266685468,2.0810707056671576e-05,0.00039002299261340804,0.0002065633770278721
UGT1A8r,0.0002068374892210975,-3.4153782886037645e-05,0.0011699719175014428,-0.00014197478508593718,-0.00022183436569909816,2.0811426976670804e-05,0.00020514903761883753,0.0003364766774531835
UGT1A9r,0.00039698943210098904,-3.392032350612727e-05,0.001168530745794077,-0.00014197478508593718,-0.00022128315497579003,1.8605035256996662e-05,0.00039002299261308777,0.00022244288847081468
UMPK,0.0006188535109783728,-4.430316425625594e-06,0.0005931560582226016,-0.00014197478508593718,-0.0001738598755489517,-6.086738548850582e-06,0.0006637996125899631,0.00029538694701808095
UMPK2,0.0004960039499813197,-6.865690232768281e-06,0.0006118535055461626,-0.00014197478508593718,-0.00017668105484332377,-6.024405412218617e-06,0.0004921547655144623,0.00028037308498878646
UMPK2n,0.00041435659059778563,-3.9978164540710405e-05,0.0006306548873383047,-0.00014197478508593718,-0.00023183511934418572,1.2783410293920876e-05,0.00040110557005904507,0.00019032082762084827
UMPK3,0.0004951096819246362,-6.828883275536444e-06,0.0006124502301407521,-0.00014197478508593718,-0.00017664499983980651,-6.024980291448887e-06,0.0004920772476240697,0.00028933571118933246
UMPK3n,0.00039955852337797204,-4.0238688636660956e-05,0.0004560404351390065,-0.00014197478508593718,-0.00023232231805567124,1.278300504131463e-05,0.0003933162599735704,0.0001910250761939754
UMPK4,0.0004821664722012718,-6.656926874398616e-06,0.0006118425043006164,-0.00014197478508593718,-0.00017634271777795015,-6.033699122152479e-06,0.0004906194404590694,0.00034464316794399015
UMPK4n,0.0003930920964450367,-4.07076321291128e-05,0.0005264516053212983,-0.00014197478508593718,-0.0002330428502767568,1.278946204375817e-05,0.00039058934400816115,0.00019086575471633158
UMPK5,0.00047573995331849997,-6.52159763707599e-06,0.0006121206700785177,-0.00014197478508593718,-0.0001761776203480883,-6.037811153879076e-06,0.0004943561584260744,0.00033108025845930434
UMPK5n,0.0003918875452907027,-4.021655046887121e-05,0.0005411149461151329,-0.00014197478508593718,-0.00023207939634174217,1.2458174749669979e-05,0.00039162564216593945,0.00022034140660842007
UMPK6,0.0004829127540821156,-6.570830764690881e-06,0.0006120005937155012,-0.00014197478508593718,-0.0001762350104667747,-6.036495536025938e-06,0.0005011244979770295,0.00033694015142886113
UMPK6n,0.00039458021599512793,-4.051488235814315e-05,0.0003503466416934491,-0.00014197478508593718,-0.0002327139292199576,1.2654473884179574e-05,0.00039133139643048124,0.00021853842301092438
UMPK7,0.000477996070775689,-6.55852489442034e-06,0.0006120017671119936,-0.00014197478508593718,-0.0001762134847912595,-6.037140391682913e-06,0.0004972797535272691,0.0003353893061921023
UMPK7n,0.0003921797503642676,-4.0343758509519676e-05,0.0004537151171832285,-0.00014197478508593718,-0.00023239342202181738,1.2642028545496972e-05,0.00039128653953774545,0.00021748093995569836
UMPKm,0.0003704000441680269,-5.2171364300506874e-05,0.0010969044902295112,-0.00014197478508593718,-0.00023034892220349758,-4.81914749486976e-06,0.0001805624044122159,0.0001987654379586111
UMPKn,0.000992195069688137,-2.4073010614047074e-05,0.0008239996785788005,-0.00014197478508593718,-0.00020787128859042572,1.1386626297595944e-05,0.0005148868977071256,0.00021618654325072483
UMPtr,0.00039148180573180544,-5.7126083686196944e-05,0.000721592844136111,-0.00014197478508593718,-0.0002583268256047604,3.0386181061224848e-05,0.00039004889169637477,0.00010801983554073743
UNK2,0.0010453588111820277,-5.593689409655361e-06,0.0005813284841631954,-0.00014197478508593718,-0.00017386546291190823,-6.100198361954837e-06,0.0008688795982084911,0.00026095915188379396
UNK3,0.0011237536151289939,-4.300768816065394e-05,1.14901656392404e-05,-0.00014197478508593718,-0.00022937543758473565,-8.62967525817856e-07,0.0011001007508183724,0.00015854115511446823
UPP3S,-0.001857162647803732,-0.0001086636739223637,-0.0011392197805023556,-0.00014197478508593718,-0.0003887740249498105,-1.6947243440592492e-05,-0.0019883793507838167,0.00015233982512431415
UPPDC1,0.0006970469241140428,-8.350403373450367e-06,0.0006096337274449805,-0.00014197478508593718,-0.00017786675576877617,-6.009816116583841e-06,0.0007006831397179025,0.0001900366674599207
UPPN,-0.0004007969263655308,-9.645693850739929e-05,-0.00011541198015909715,-0.00014197478508593718,-0.0003343105861926015,-9.192596401984423e-06,-0.0004097563700617341,0.0002752435338672427
URAt,0.0001949983163371389,-6.3718909413696e-05,0.0006353698341670516,-0.00014197478508593718,-0.0002730549717730905,0.00010337942839328474,0.0001949983163371389,0.0001961147827697634
URATEt,0.0007914248343086253,-6.124825446287341e-05,0.00023262343039382315,-0.00014197478508593718,-0.0002680825251241916,7.649980147275024e-05,0.0004075728250066979,0.00012771403950810598
URATEtx,0.00040497026609917513,-6.017960384057738e-05,0.00022375268410914484,-0.00014197478508593718,-0.0002648604819058963,7.465536395175771e-05,0.000400554667698042,8.462382526686482e-05
URCN,-0.0009055624979163522,-0.0001086688401033973,-0.0011467546088386011,-0.00014197478508593718,-0.0003888264149584708,-1.697173311619476e-05,-0.0006503555300923612,0.00015422405897150916
UREAt,0.0009653844235798514,-6.147725734506131e-05,1.3395170343975052e-05,-0.00014197478508593718,-0.00026872668619447846,9.81817201938436e-05,0.00039394391583688523,0.00013131923207459662
UREAt5,-0.00023035621861952166,-0.0001071068154035108,-0.0011368658231021257,-0.00014197478508593718,-0.00038001827596363436,-1.4740169648045282e-05,-0.0002703752146752502,0.0003291471551512905
UREAtm,0.0003939005163556292,-5.912573746777153e-05,1.6620357706063212e-05,-0.00014197478508593718,-0.00026356692170545113,9.537570491343444e-05,0.0003940678807222837,8.800837022276842e-05
URIDK2m,0.0004017825529509126,-5.2058155579726696e-05,0.001096802687953044,-0.00014197478508593718,-0.00022981686106768648,-4.86658309633075e-06,0.0003847271937927085,0.00024761706018364555
URIK1,0.0005591854868400134,-4.656599426343096e-06,0.0005946173162626047,-0.00014197478508593718,-0.00017423432316162268,-6.075905234719743e-06,0.0005691373801911445,0.0002922587135445279
URIt,0.0005191827910529173,-5.7257716522598664e-05,0.00042196536170467267,-0.00014197478508593718,-0.00025921023490870437,6.27700361168862e-05,0.0001776200941597282,0.00013538720068920717
URIt4,0.00036489915846645195,-4.212996744574934e-05,-0.0005070661866605225,-0.00014197478508593718,-0.00022207380069261563,-4.919291735777848e-06,0.0004954403402630693,0.0002526823855709408
Uritl,0.00045154236405536244,-5.7257716522598664e-05,0.00042247046764935515,-0.00014197478508593718,-0.000258440973209833,6.582323030616563e-05,0.00046979336528205106,0.0001015004066565395
Uritm,0.0004131860994437852,-5.611739195586343e-05,0.0004275730838923868,-0.00014197478508593718,-0.00025649279867168465,6.581477417167458e-05,0.0004715263903680246,0.00010131850895203536
Uritn,0.0005914058085206591,-5.825645173847027e-05,0.00042229099203201494,-0.00014197478508593718,-0.0002605475203584818,6.586829586168038e-05,0.000845694293982598,0.00010222181092839206
UROLACer,0.0001771290068750642,-5.636428544594931e-05,0.0004890032346321924,-0.00014197478508593718,-0.00024574637367323317,-3.3178895717720904e-06,-0.00010899861406533157,0.0002740680372362972
UTPtn,0.00040487001685767616,-6.0135493955638395e-05,0.0007262492028236046,-0.00014197478508593718,-0.00026478108484795663,3.862028435017039e-05,0.0003370418852679596,8.89477307347989e-05
VACCCPT1,0.000192244694829501,-4.335117883292178e-05,0.0007531835174769903,-0.00014197478508593718,-0.00022722111789845296,-3.0494915610865765e-06,0.00020488335004022743,0.00022381690592836976
VACCCPT2,0.0004105953868972144,-1.5977981329195394e-05,0.001465473250070566,-0.00014197478508593718,-0.00019010648666920323,-1.8346108889472031e-06,0.00039382035121854293,0.00021081703513553578
VACCCRNt,0.00039002299261308777,-2.666565862601751e-05,0.0011208187183470214,-0.00014197478508593718,-0.0002138504996875934,0.0001447592489805857,0.00039002299261308777,6.609275724628392e-05
VACCt,0.00039002299261308777,-9.181329240703006e-07,0.0009132005986956937,-0.00014197478508593718,-0.00018528090273322757,0.00013576224416737766,0.00039002299261308777,0.00013021947502946162
VALt4,0.0009195085307151451,-4.202460807013911e-05,-0.0005115649854632945,-0.00014197478508593718,-0.00022055735148348354,-5.127389170394117e-06,0.0007719785414523814,0.0001986972373344117
VALt5m,0.0005914996178591969,-5.839240378658352e-05,-0.0004416294869702524,-0.00014197478508593718,-0.000255657120538191,4.282792337781485e-06,0.0005704495313961535,9.906727541258084e-05
VALTA,0.0007025716758268888,-4.317563360615118e-05,9.030800279085459e-06,-0.00014197478508593718,-0.00022962491083148721,-8.099294248600702e-07,0.0006348023444793713,0.00020132897590923018
VALTAm,0.0004068851873184323,9.007487477875264e-06,0.0010502650464525721,-0.00014197478508593718,-0.00017217413531531557,1.035136549410801e-05,0.0004309689808994733,0.00011806101233273335
VALtec,0.002482552496774938,-6.21595849344171e-05,-0.0004474167675229005,-0.00014197478508593718,-0.0002635210713805881,4.478427036439827e-06,0.0011847478393931467,9.866280773802502e-05
VD3,0.0001914543672520233,-6.348555039502709e-05,0.00018402619095072057,-0.00014197478508593718,-0.0002727349290169554,0.00011038299405164906,0.000192109557925665,0.0002642939597531181
VITD2Hm,0.00021053596369916396,-4.776200031085704e-05,0.0010772259749504862,-0.00014197478508593718,-0.00022387959628755995,-4.986837414871282e-06,0.00021198826501907296,0.00034199584733809736
VITD2t,0.0001949983163371389,-2.717477851265412e-05,0.0017902503142410606,-0.00014197478508593718,-0.00021787287534788796,0.00017959882186808669,0.0001949983163371389,0.00025989145460915473
VITD2tm,0.00019497194913576784,-3.464244562967746e-05,0.0014248152826934698,-0.00014197478508593718,-0.00022204653840348902,0.00016634324498626362,0.00019497194913576784,0.000130253389268746
VITD3Hm,0.0005797304922035191,-4.772442468907601e-05,0.0010771812639611942,-0.00014197478508593718,-0.0002238101338982888,-4.992519455583541e-06,0.0004770637696883646,0.00030068705148387137
VITD3t,0.0001949719496697069,-6.350353053883725e-05,0.00018380271453884712,-0.00014197478508593718,-0.00027285528713374393,0.00011799106087293781,0.0001949719496697069,0.0002112768399607052
VITD3t2,0.0001949719496697069,-6.350353053883725e-05,0.00018380271453884712,-0.00014197478508593718,-0.00027285528713374393,0.00011799106087293781,0.0001949719496697069,0.0002112768399607052
VITD3tm,0.00039002299261276755,-5.908733730393022e-05,0.00026122070967352654,-0.00014197478508593718,-0.0002623574813812111,0.0001097591576850345,0.00039002299261340804,0.00014655883800667675
VITD3tm3,0.00039002299261276755,-5.908733730393022e-05,0.00026122070967352654,-0.00014197478508593718,-0.0002623574813812111,0.0001097591576850345,0.00039002299261340804,0.00014655883800667675
VLCS2p,0.0003909913392054566,-5.207939588265948e-05,0.0008030698354836448,-0.00014197478508593718,-0.00024201961241951837,-2.0768751241457976e-06,0.0003284486614804364,0.00024216672273680268
VLCS2r,0.00043121177515245755,1.2648438338487278e-05,0.0009022163231958896,-0.00014197478508593718,-0.00016490110614088095,-3.0939093685715717e-06,0.0003909255736910844,0.00025557314713552895
VLCSp,0.0003854386992937134,-5.2058155579726696e-05,0.0008030771138797888,-0.00014197478508593718,-0.00024195196458055634,-2.0911805150050603e-06,0.0003441014692184747,0.00026850727787524107
VLCSr,0.00043840530863780845,1.2648438338487278e-05,0.0009022549289412873,-0.00014197478508593718,-0.00016490110614088095,-3.089645222193911e-06,0.00041074550714206127,0.0003090144872784249
WHDDCAte,0.0001949983163371389,-6.36113082423922e-05,0.00018273376622354457,-0.00014197478508593718,-0.0002732773783825016,0.00016586487744685145,0.0001949983163371389,0.0001950469351228042
WHHDCAte,0.0001949983163371389,-6.354546509467312e-05,0.00018276823223469755,-0.00014197478508593718,-0.00027314802814706055,0.00016586680795823287,0.0001949983163371389,0.00019504676219863335
WHTTDCAte,0.0001949983163371389,-6.36113082423922e-05,0.00018273502839117833,-0.00014197478508593718,-0.0002732773783825016,0.0001658649026872706,0.0001949983163371389,0.0001950469351228042
XANDp,0.0003320911450608706,-5.845704788718614e-05,0.0007230146381598938,-0.00014197478508593718,-0.0002520006016730552,-2.299898626372993e-06,9.501192410312224e-06,0.0002423316304219118
XANtx,0.0004569855447555169,-6.082532936544322e-05,0.00011024948583717859,-0.00014197478508593718,-0.00026613406885307207,7.384970268293355e-05,0.00045676155642107737,6.745720994388778e-05
XAO2x,0.0010709678812490797,-6.866222085782857e-05,-0.0005552841591248693,-0.00014197478508593718,-0.00027427414155152156,-8.3635550816051e-07,0.0003986134052987552,0.00021874351035890848
XAOx,0.0015049057044476117,-6.86843433626955e-05,-0.0005550097985528439,-0.00014197478508593718,-0.0002743349884319551,-8.365473004597466e-07,0.00040290678582866356,0.00021694017741054436
XOL27OHtm,0.00039745084803674487,-2.6848774631661066e-05,0.0014388585006185146,-0.00014197478508593718,-0.00020945723333909926,0.00010346375925197472,0.00039010186424590505,6.655093705763859e-05
XOL7AH2tm,0.00039013599345440376,-5.9068129081351935e-05,0.0007086997507326069,-0.00014197478508593718,-0.00026227798826722115,8.822808745064366e-05,0.0003903351708084573,9.851126015491823e-05
XOL7AH2tr,,-6.349753770407092e-05,0.0006556020177748428,-0.00014197478508593718,-0.0002729069017083723,0.00011603722709924845,,8.394701289561474e-05
XOL7AONEtr,0.00039002299261340804,-3.9454707704124837e-07,0.0009336660597033292,-0.00014197478508593718,-0.00018368102297943164,7.412547903419961e-05,0.00039002299261308777,6.796373851359652e-05
XOLDIOLONEt,0.0004266831292580747,-5.51919220169049e-07,0.0009318814208984567,-0.00014197478508593718,-0.00018396794772384143,0.00010603893938372167,0.00039834405750570107,9.870371180526883e-05
XOLDIOLONEtm,,-3.715709797035904e-05,0.0008914469224941482,-0.00014197478508593718,-0.00022814354568712926,0.00011694420288586198,,9.211137915399492e-05
XOLEST2te,0.0003910387494863218,-2.1350494755394667e-05,0.0010654941762535844,-0.00014197478508593718,-0.00020863829219310625,0.00011189332569013494,0.0003904537244320425,0.00013329616827520356
XOLESTte,0.0001949983163371389,-3.2578384694378036e-05,0.0010714505188516449,-0.00014197478508593718,-0.00022307852708190382,0.0001447786834032228,0.0001949983163371389,0.00019588508077178225
XOLTRI24tc,0.00019497194913576784,-4.103694365847262e-05,0.0007460824668999642,-0.00014197478508593718,-0.00023437386851891931,0.0001663306675710918,0.00019497194913576784,0.00013038882204188408
XOLTRI24te,0.0001949983163371389,-3.247317562530447e-05,0.0013893419135457572,-0.00014197478508593718,-0.00022666370340522943,0.00017958211936690844,0.0001949983163371389,0.00025989145460915473
XOLTRI25tc,0.00019497194913576784,-4.103694365847262e-05,0.0007460824668999642,-0.00014197478508593718,-0.00023437386851891931,0.0001663306675710918,0.00019497194913576784,0.00013038882204188408
XOLTRI25te,0.0001949983163371389,-3.247317562530447e-05,0.0013893419135457572,-0.00014197478508593718,-0.00022666370340522943,0.00017958211936915057,0.0001949983163371389,0.00025989145460915473
XOLTRI27tc,0.00039002299261308777,-6.0324333380880384e-05,0.00018346253811921286,-0.00014197478508593718,-0.0002656358831481208,0.00011831165989636753,0.00039002299261276755,9.807502818423053e-05
XOLTRI27te,0.0001949983163371389,-6.358737291266956e-05,0.00018295886231756001,-0.00014197478508593718,-0.00027314802814738093,0.00013133219124384507,0.0001949983163371389,0.0002275820938909501
XOLTRIOLtm,0.00039002299261308777,-5.9074532425626425e-05,0.0005438596952978608,-0.00014197478508593718,-0.00026232567835399986,9.551033271831567e-05,0.00039002299261308777,8.731890954540726e-05
XOLTRIOLtr,0.00039002299261308777,-6.022997981956967e-05,0.0005281112065120192,-0.00014197478508593718,-0.0002653427461251818,9.552649937223087e-05,0.00039002299261308777,8.745370138881522e-05
XSERtg,0.00039015054755899356,-2.257666728999523e-05,0.0016656423406133413,-0.00014197478508593718,-0.00021023053648305183,0.00014532698915947084,0.00039002299261340804,6.949915465618524e-05
XYLK,0.00030798384102774583,-6.213306746174918e-06,0.0005952044944868365,-0.00014197478508593718,-0.0001753375679276265,-6.0659203552706085e-06,0.0003434951866602356,0.00023989363644048566
XYLt,0.0001949983163371389,-3.218429502837746e-05,0.0014270809087254701,-0.00014197478508593718,-0.0002271378163323922,0.00017137244906650356,0.0001949983163371389,0.00022094018778705116
XYLTD_Dr,0.00022101573412545736,-8.675825927052008e-06,0.0006153596584559727,-0.00014197478508593718,-0.00017819262903763595,-6.001668449735882e-06,0.0002071995174667944,0.00021621808577439712
XYLTer,-6.100615816002475e-06,-3.449377800661252e-05,0.0012507288265854884,-0.00014197478508593718,-0.00022260794240243573,2.141100385170133e-05,0.0002135149183401962,0.00020747900405498798
XYLtly,0.00019497194913576784,-4.0691129569279074e-05,0.0010921969901814457,-0.00014197478508593718,-0.0002354687300546122,0.00011464664430657063,0.00019497194913576784,0.00013226636681277476
XYLTt,0.0001949983163371389,-5.746905947216716e-06,0.0009324842386921993,-0.00014197478508593718,-0.00018987879860515595,0.0001278563891612713,0.0001949983163371389,0.00019527037678320684
XYLUR,0.0002070042366299233,-8.747988007342788e-06,0.000615309317310517,-0.00014197478508593718,-0.000178310088995683,-5.998193089603811e-06,0.00020223830859552808,0.00021141447980531765
EX_4abutn_e,,-3.851531371005412e-05,0.00018864013193078133,-0.00014197478508593718,-0.00023275040034349272,0.00016641215689670877,,6.61060322374885e-05
EX_acmana_e,,-4.020271089768512e-05,0.0012434523570298266,-0.00014197478508593718,-0.00023858405266536257,0.0001795511202898327,,0.00013004890144364617
EX_ahdt_e,,-3.447591936529257e-05,0.0010725271015476828,-0.00014197478508593718,-0.0002264324652508932,0.0001663491543893816,,6.57588209706865e-05
EX_ctp_e,,-3.447591936529257e-05,0.0010725274422692492,-0.00014197478508593718,-0.0002264324652508932,0.0001663487654850721,,6.57588209706865e-05
EX_dgmp_e,,-3.447591936529257e-05,0.0010788085434620643,-0.00014197478508593718,-0.00022645912249451427,0.0001663514466152733,,6.576832110618457e-05
EX_dgtp_e,,-3.447591936529257e-05,0.0010788085434620643,-0.00014197478508593718,-0.00022645912249451427,0.0001663514466152733,,6.576832110618457e-05
EX_dha_e,,-4.476192333168498e-05,0.0001598898018979951,-0.00014197478508593718,-0.00024240398907331961,0.0001664275359206952,,6.617801396782595e-05
EX_dhap_e,,-4.476192333168498e-05,0.0001598898018979951,-0.00014197478508593718,-0.00024240398907331961,0.0001664275359206952,,6.617801396782595e-05
EX_dtmp_e,,-3.447591936529257e-05,0.0010725274422682888,-0.00014197478508593718,-0.0002264324652508932,0.00016634876515643843,,6.57588209706865e-05
EX_dttp_e,,-3.447591936529257e-05,0.0010725274422682888,-0.00014197478508593718,-0.0002264324652508932,0.00016634876515643843,,6.57588209706865e-05
EX_fad_e,,-3.230975549159589e-05,0.001039868632617429,-0.00014197478508593718,-0.0002235535798915997,0.00014593787301862355,,7.388434235348578e-05
EX_fald_e,,-4.645828621054366e-05,0.00013076654040063452,-0.00014197478508593718,-0.00024775530092907496,0.00016794433334038928,,7.439771965908596e-05
EX_g1p_e,,-3.450568155976095e-05,0.0010788044292851515,-0.00014197478508593718,-0.00022652134714484776,0.00016635233934093302,,6.577481501768975e-05
EX_HC00229_e,,-3.8396412106850784e-05,0.00026035714057586926,-0.00014197478508593718,-0.00023264343291468735,0.00016642589353657098,,6.617801396782595e-05
EX_HC00250_e,,-4.723923510977837e-05,0.0005116840743495352,-0.00014197478508593718,-0.0002489824549048184,0.00017253480090757644,,9.758603057001382e-05
EX_HC01104_e,,-4.474106042613538e-05,0.000160059085827174,-0.00014197478508593718,-0.0002423632667994285,0.00016642623451640077,,6.616950025262e-05
EX_HC01361_e,,-3.447591936529257e-05,0.0010725271015476828,-0.00014197478508593718,-0.0002264324652508932,0.0001663491543893816,,6.57588209706865e-05
EX_HC01440_e,,-3.839074561848909e-05,0.00026035748185122175,-0.00014197478508593718,-0.0002326246768360376,0.00016642620519817958,,6.616950025262e-05
EX_HC01441_e,,-3.401618364939856e-05,0.0010725274368524394,-0.00014197478508593718,-0.00022601742335504632,0.00016634847037076033,,6.575571546520174e-05
EX_HC01444_e,,-3.848702018383805e-05,0.0002605923424588077,-0.00014197478508593718,-0.00023275040034413351,0.00016642566531267493,,6.616950025262e-05
EX_HC01446_e,,-3.839074561848909e-05,0.00026035748185122175,-0.00014197478508593718,-0.0002326246768360376,0.00016642620519817958,,6.616950025262e-05
EX_HC01577_e,,-3.821488085623289e-05,0.0002663144356415711,-0.00014197478508593718,-0.00023231002629392952,0.0001664250635175237,,6.616950025262e-05
