X1,index,shadow_prices
0.9275212758496707,L2aadp[mN],0.595387600089421
0.9277646047463717,2oxoadp[mN],0.5802869591471285
0.9280075264024337,coa[mN],0.5599207468111845
0.9282500421787058,nad[mN],0
0.9284921534292272,co2[mN],0
0.9287338615012729,glutcoa[mN],1.0140273880873035e-15
0.9289751677353986,nadh[mN],0.20118242686572846
0.9292160734654845,2oxoadp[cN],0.5785279751070246
0.929456580018781,34hpp[mN],0.1876125439122261
0.9296966887159512,34hpl[mN],0
0.9299364008711154,2mop[mN],0.5278111219777222
0.9301757177918939,glu-L[mN],0.5498411753890137
0.9304146407794491,3aib[mN],0.5477556513760345
0.9306531711285295,3aib[cN],0.5477556513760345
0.9308913101275104,3dphb[mN],0.4141326207867735
0.9311290590584357,3dpdhb[mN],0.3639493834373938
0.9313664191970609,b2coa[mN],0.14151064669628133
0.9316033918128919,3hbcoa-R[mN],0.14151064669628133
0.9318399781692276,3hibutcoa[mN],0.12413514053665994
0.9320761795231993,3hmp[mN],0.5498411753890137
0.932311997125811,asp-L[cN],0.48577311039174265
0.9325474322219797,3sala[mN],0.48278998437509024
0.9327824860505733,3sala[cN],0.48278998437509024
0.9330171598444522,asp-L[mN],0.48577311039174265
0.9332514548305051,3snpyr[mN],0.4498941892050737
0.9334853722296903,pyr[mN],0.4462507399144534
0.9337189132570717,so3[mN],0.04431855866089666
0.9339520791218586,4abut[cN],0.5477556513760345
0.9341848710274412,4abut[mN],0.5477556513760345
0.9344172901714294,coucoa[mN],0.5456456640418149
0.9346493377456895,4hbzcoa[mN],0.6249914118052634
0.9348810149363801,accoa[mN],0.46708815381446595
0.9351123229239896,4hbz[mN],0.4096887255966673
0.9353432628833712,4hglusa[mN],0.5452624214116991
0.9355738359837797,e4hglu[mN],0.5250234562544709
0.9358040433889063,5aop[cN],0.5615204388724989
0.936033886256914,5aop[mN],0.5615204388724989
0.9362633657404729,5hoxindact[mN],0.17318988896371007
0.9364924829867942,5hoxindoa[mN],0
0.9367212391376656,5thf[mN],0.8034759948320509
0.9369496353294845,6dhf[mN],0
0.937177672693292,6thf[mN],0.8439157030963477
0.9374053523548077,7dhf[mN],0.5579495281421807
0.9376326754344612,7thf[mN],0.8768859150308008
0.9378596430474261,acac[cN],0.5230620765179606
0.9380862563036534,coa[cN],0
0.9383125163079028,aacoa[cN],0
0.9385384241597765,amp[cN],0
0.9387639809537495,ppi[cN],0
0.9389891877792029,aact[cN],0.4939284379177771
0.9392140457204551,o2[cN],0
0.9394385558567927,h2o2[cN],1.5906311969996915e-16
0.9396627192625014,mthgxl[cN],0.49392843791777724
0.9398865370068982,nh4[cN],2.163506964044112e-15
0.9401100101543602,aact[mN],0.4939284379177771
0.9403331397643565,L2aadp6sa[mN],0.6093162108000779
0.9405559268914775,glu-L[cN],0.5477556513760348
0.9407783725854648,sucsal[mN],0.5278111219777222
0.9410004778912412,2maacoa[mN],0.2011824268657274
0.9412222438489403,ppcoa[mN],0.3393152253921511
0.9414436714939346,accoa[cN],0
0.94166476185686665,aacoa[mN],0.2683076636904362
0.9418855159636754,acac[mN],0.5254522517490139
0.9421059348356263,acald[cN],0.47465286365127896
0.9423260194893397,acald[mN],0.47465286365127896
0.9425457709368175,atp[mN],0.04431855866090063
0.9427651901854731,ppa[mN],0.47975679091365014
0.9429842782381574,amp[mN],0.12413514053665652
0.9432030360931878,ppi[mN],0.022328252836933113
0.9434214647443737,2mbcoa[mN],0.3457855393340575
0.9436395651810456,fad[mN],0.12413514053665994
0.9438573383880802,2mb2coa[mN],0.30314066603678286
0.9440747853459283,fadh2[mN],0
0.9442919070306406,btcoa[mN],0.02232825283693008
0.9445087044138943,ivcoa[mN],0.391850189941557
0.9447251784630192,3mb2coa[mN],0.25853945254492794
0.9449413301410237,ibcoa[mN],0
0.9451571604066198,2mp2coa[mN],0.12413514053665994
0.9453726702142498,cit[mN],0.5559564578666016
0.9455878605141101,icit[mN],0.5559564578666016
0.9458027322521784,acrn[cN],0.35203921165328217
0.9460172863702362,acrn[mN],0.35203921165328217
0.9462315238058957,ac[mN],0.36394938343739364
0.9464454454926229,13dpg[cN],0.4703394396309508
0.9466590523597632,3pg[cN],0.4569686707700517
0.9468723453325645,ac[cN],0.3580897225049917
0.947085325332202,acetone[mN],0.5230620765179604
0.9472979932758022,adp[mN],0.04431855866088926
0.9475103500764654,gtp[mN],0.08617981751497737
0.9477223966432907,gdp[mN],0
0.9479341338813986,adprib[mN],0
0.9481455626919542,r5p[mN],0
0.9483566839721905,agm[mN],0.044318558660896686
0.9485674986154309,ptrc[mN],0.044318558660896686
0.9487780075111119,urea[mN],0
0.9489882115448057,acg5p[mN],0.18761254391222415
0.9491981115982433,acg5sa[mN],0
0.949407708549335,pi[mN],0.022328252836932103
0.9496170032721941,ala-L[mN],0.47667183719235157
0.9498259966371579,glx[mN],0.2759696088636599
0.9500346895108097,gly[mN],0.3446348674665258
0.9502430827559999,succoa[mN],0.3326134785478836
0.9504511772318684,mal-L[cN],0.48577311039174287
0.9506589737938644,mal-L[mN],0.48870778080400007
0.9508664732937693,etoh[cN],0.5162844292360746
0.9510736765797159,nad[cN],0.1731898889637116
0.9512805844962101,nadh[cN],0
0.9514871978841518,nadp[cN],0.1876125439122274
0.9516935175808546,nadph[cN],0
0.9518995444200671,id3acald[mN],0.17318988896371007
0.9521052792319918,ind3ac[mN],0
0.9523107228433071,pyr[cN],0.44253267608022995
0.9525158760771848,ahcys[mN],0.3580897225049926
0.9527207397533122,amet[mN],0
0.9529253146879103,2aobut[mN],0.49673452263675294
0.953129601693754,ala-B[mN],0.47667183719235173
0.953333601580191,msa[mN],0.44625073991445346
0.9535373151531615,apoC-Lys_btn[mN],0.14151064669627883
0.9537407432152167,apoC[mN],0.6148029799230428
0.9539438865655386,biocyt[mN],0.6246383411726754
0.9541467459999582,lys-L[mN],0.6232658668509148
0.9543493223109742,apoC-Lys[mN],0
0.9545516162877721,arg-L[mN],0.022328252836929074
0.9547536287162418,arg-L[cN],0
0.9549553603789973,asn-L[mN],0.48278998437509
0.955156812055393,nh4[mN],0.02232825283693109
0.9553579845215436,asn-L[cN],0.48278998437509
0.9555588785503408,na1[cN],5.500932889623933e-16
0.9557594949114716,Nacasp[mN],0.5731452698038058
0.955959834371436,oaa[cN],0.4569686707700518
0.9561598976935646,oaa[mN],0.4569686707700518
0.9563596856380356,btn[mN],0.022328252836929078
0.9565591989618932,btamp[mN],0
0.9567584384190634,ala-B[cN],0.47667183719235173
0.9569574047603717,bamppald[mN],0.5027056487805619
0.9571560987335611,bhb[mN],0.5477556513760345
0.9573545210833069,betald[mN],0.17318988896371007
0.9575526725512357,glyb[mN],0
0.9577505538759397,bhb[cN],0.5456456640418147
0.9579481657929955,btn[cN],0
0.9581455090349787,pmtcrn[mN],0
0.9583425843314816,crn[mN],0.4999915807616272
0.9585393924091277,pmtcoa[mN],0.33931522539215125
0.9587359339915901,pmtcrn[cN],0
0.9589322097996049,arachdcrn[mN],0.33931522539215125
0.9591282205509891,arachdcoa[mN],0
0.9593239669606554,c226crn[mN],0.33931522539215125
0.9595194497406279,c226coa[mN],0
0.9597146696000575,c2m26dcoa[mN],0
0.9599096272452382,3h26dm5coa[mN],0
0.9601043233796214,h2o2[mN],4.3742357917491516e-16
0.9602987587038313,cbl2[cN],0
0.9604929339156808,cbl2[mN],0
0.9606868497101859,cbl1[mN],1.0189981105779275e-15
0.9608805067795804,adocbl[mN],0
0.9610739058133312,pppi[mN],0.022328252836934126
0.961267047498153,cdpdag_hs[cN],0
0.9614599325180228,cdpdag_hs[mN],0
0.9616525615541942,ctp[mN],0.04431855866090063
0.9618449352852121,pa_hs[mN],0
0.9620370543869273,chsterol[cN],0
0.9622289195325106,chsterol[mN],0
0.962420531392466,citr-L[mN],0
0.9626118906346461,citr-L[cN],0
0.9628029979242659,cit[cN],0.5539410480854984
0.9629938539239159,pep[mN],0.4604050197554218
0.9631844592935759,pep[cN],0.4569686707700517
0.96337481469063,creat[mN],0.08617981751497737
0.9635649207698785,pcreat[mN],0
0.9637547781835527,co2[cN],0
0.9639443875813278,2dpmhobq[mN],0
0.9641337496103357,2dp6mobq[mN],0.022328252836929043
0.9643228649151797,2dp6mobq_me[mN],0
0.9645117341379462,2dp6mep[mN],0.022328252836929043
0.9647003579182185,T4hcinnm[mN],0
0.9648887368930896,cpppg3[cN],0.9335922599938772
0.9650768716971755,pppg9[cN],0.9335922599938772
0.9652647629626272,crn[cN],0.4999915807616272
0.9654524113191446,pcrn[mN],0
0.9656398173939877,cyan[mN],0
0.9658269818119909,tsul[mN],0.022328252836929057
0.9660139051955735,tcynt[mN],0
0.9662005881647544,cyan[cN],0
0.9663870313371623,focytC[mN],0.04431855866089654
0.9665732353280495,ficytC[mN],0
0.9667592007503032,q10h2[mN],0
0.9669449282144582,gln-L[cN],0.5477556513760345
0.9671304183287079,cys-L[cN],0.48278998437508996
0.967315671698918,gly[cN],0.3446348674665258
0.9675006889286364,cys-L[mN],0.17318988896370874
0.9676854706191066,mercppyr[mN],0
0.9678700173692785,cmp[mN],0.12413514053665652
0.9680543297758201,cdp[mN],0.04431855866088926
0.9682384084331297,lac-D[cN],0.18761254391222604
0.968422253933347,lac-D[mN],0.17318988896371007
0.968605866866364,4h2oglt[mN],0.5022191007879646
0.9687892478198374,decdp[mN],0
0.968972397379199,dgsn[mN],0
0.9691553161276676,dgmp[mN],0.15784444798807049
0.9693380046462597,dgsn[cN],0
0.9695204635138005,3dpdhb_me[mN],0
0.9697026933069354,dhf[mN],0.8458438343349572
0.9698846946001403,dmgly[mN],0.4723876179756759
0.9700664679657329,fald[mN],0
0.9702480139738839,sarcs[mN],0.4521854959345642
0.9704293331926263,23dpg[cN],0.4569686707700516
0.9706104261878675,duri[mN],0.06567639826159452
0.9707912935233997,dump[mN],0.08617981751497554
0.9709719357609095,duri[cN],0
0.9711523534599892,dutp[mN],0.08617981751497737
0.9713325471781471,3hbcoa[mN],0.14151064669628133
0.9715125174708177,3hmbcoa[mN],0.30314066603678286
0.9716922648913717,2pg[cN],0.4569686707700517
0.9718717899911272,etfox[mN],0.12413514053665994
0.9720510933193584,etfrd[mN],0
0.9722301754233066,fdp[cN],0.6208503387984154
0.9724090368481901,dhap[cN],0.497236065340918
0.9725876781372146,g3p[cN],0.497236065340918
0.9727660998315818,fe2[mN],0.022328252836928943
0.9729443024705005,ppp9[mN],0.9335922599938772
0.973122286591196,pheme[mN],0.9343221443391868
0.9733000527289194,fe2[cN],0
0.9734776014169577,for[mN],0.06188171197334107
0.9736549331866436,5dhf[mN],0.5579495281421807
0.9738320485673646,thf[mN],0.10224684013279113
0.9740089480865721,fum[cN],0.48577311039174287
0.9741856322697923,so3[cN],0.02232825283693109
0.9743621016406336,fum[mN],0.48870778080400007
0.9745383567207978,so4[mN],0.04431855866089313
0.9747143980300879,so4[cN],0.0656763982615973
0.974890226086418,tsul[cN],0
0.9750658414058224,glyc3p[cN],0.513171064901527
0.9752412445024649,glu5p[mN],0.5579495281421808
0.9754164358886465,glu5sa[mN],0.5767515981249633
0.9755914160748168,g6p[cN],0.6151759221046225
0.9757661855695806,6pgl[cN],0.6001515603009968
0.9759407448797078,gcald[mN],0.17318988896371007
0.9761150945101427,glyclt[mN],0
0.9762892349640114,lpam[mN],0.1876125439122261
0.9764631667426319,alpam[mN],0.25672543852542695
0.9766368903455216,dhlam[mN],0
0.9768104062704069,mlthf[mN],0.21396913100931433
0.9769837150132314,lpro[mN],0.1876125439122261
0.9771568170681639,alpro[mN],0.25672543852542695
0.977329712927608,dhlpro[mN],0
0.9775024030822086,ser-L[mN],0.42944866254762076
0.9776748880208623,3htmelys[mN],0.35092658442796143
0.9778471682307249,4tmeabut[mN],0
0.9780192441972194,glac[mN],0.1578444479880689
0.9781911164040441,glcr[mN],0
0.9783627853331816,gln-L[mN],0.5477556513760345
0.9785342514649057,glyc[cN],0
0.9787055152777909,glyc[mN],0
0.9788765772487191,glyc3p[mN],0
0.9790474378528885,lgt-S[mN],0
0.9792180975638205,gthrd[mN],1.9882889962496144e-16
0.979388556853369,6pgc[cN],0.6001515603009969
0.9795588161917271,ru5p-D[cN],0.5837540838502225
0.979728876047435,gthox[mN],0
0.9798987368873883,h2co3[mN],0
0.9800683991768449,hco3[mN],0.02232825283693109
0.9802378633794335,glc-D[cN],0.6093162108000779
0.9804071299571608,ppbng[cN],0.6854015767765943
0.9805761993704192,hmbil[cN],0.9335922599938772
0.9807450720779931,hmgcoa[mN],0.3031406660367831
0.9809137485370689,1p3h5c[mN],0.5473768823266697
0.9810822292032401,ile-L[cN],0.6342976755858064
0.9812505145305155,3mop[cN],0.6222413425645938
0.981418604971327,ile-L[mN],0.6342976755858064
0.9815865009765362,3mop[mN],0.6222413425645938
0.9817542029954421,im4act[mN],0.17318988896371007
0.981921711475788,im4ac[mN],0
0.9820890268637691,itacon[mN],0.553941048085498
0.9822561496040387,itaccoa[mN],0
0.9824230801397168,k[cN],0
0.9825898189123958,lac-L[cN],0.4735333439642055
0.982756366362148,lac-L[mN],0.47975679091365003
0.9829227229275329,lald-D[mN],0
0.9830888890456032,lald-L[mN],0.5053794889177562
0.9832548651519128,Lcyst[mN],0.02232825283693111
0.9834206516805234,3spyr[mN],0.1876125439122261
0.98358624906401,leu-L[cN],0.6446449758855164
0.9837516577334697,4mop[cN],0.6332862387766464
0.9839168781185273,leu-L[mN],0.6446449758855164
0.9840819106473415,4mop[mN],0.6332862387766464
0.9842467557466134,o2s[mN],0.02232825283693131
0.9844114138415904,lys-L[cN],0.6246383411726754
0.9845758853560758,3mgcoa[mN],0.3031406660367831
0.9847401707124328,mescon[mN],0.553941048085498
0.9849042703315926,mescoa[mN],0
0.9850681846330601,mmcoa-S[mN],0.3326134785478836
0.9852319140349208,mmcoa-R[mN],0.3326134785478836
0.9853954589538468,methf[mN],0
0.9855588198051035,n4abutn[mN],0.17318988896371007
0.9857219970025553,4aabutn[mN],0
0.9858849909586725,didp[mN],0.08617981751497737
0.986047802084538,ditp[mN],0
0.9862104307898525,udp[mN],0.08617981751497737
0.9863728774829408,utp[mN],0
0.9865351425707587,dtdp[mN],0.009069092947762826
0.9866972264588986,dttp[mN],0.07798367823240304
0.9868591295515953,dgdp[mN],0.08617981751497737
0.987020852251733,dgtp[mN],0
0.9871823949608503,dudp[mN],0
0.9873437580791469,dcdp[mN],0.08617981751497737
0.9875049420054888,dctp[mN],0
0.9876659471374152,dadp[mN],0.08617981751497737
0.9878267738711435,datp[mN],0
0.9879874226015756,idp[mN],0.08617981751497737
0.9881478937223036,itp[mN],0
0.9883081876256159,nmn[mN],0
0.9884683047025021,nicrnt[mN],0
0.9886282453426597,dnad[mN],0
0.9887880099344993,ump[mN],0.022328252836932103
0.9889475988651503,uri[mN],0
0.9891070125204665,dtmp[mN],0.18724207559478334
0.989266251285032,thymd[mN],0.17279588984079824
0.989425315542166,o2s[cN],0.02232825283693131
0.9895842056739294,succ[mN],0.505379488917757
0.9897429220611296,3mob[mN],0.5802869591471284
0.9899014650833261,orn[mN],0.5921399227375707
0.9900598351188359,orn[cN],0.5937711037615683
0.9902180325447394,4mptnl[mN],0
0.9903760577368849,prgnlone[mN],0
0.9905339110698945,1pyr5c[mN],0.5694650764739865
0.9906915929171699,pchol_hs[mN],0
0.9908491036508966,pchol_hs[cN],0
0.99100644364205015,pe_hs[cN],0
0.9911636132604005,pe_hs[mN],0.022328252836929043
0.9913206128745183,f6p[cN],0.6151759221046225
0.9914774428517792,phe-L[mN],0.17318988896370874
0.9916341035583691,phpyr[mN],0
0.99179059535929,pnto-R[mN],0
0.9919469186183641,4ppan[mN],0
0.9921030736982397,ppa[cN],0.47975679091365014
0.9922590609603954,prpncoa[mN],0.37514029304440455
0.9924148807651464,pppg9[mN],0.9335922599938772
0.992570533471648,prgnlone[cN],0
0.9927260194379017,pro-L[mN],0.5854628685267915
0.9928813390207595,pro-L[cN],0.5854628685267915
0.9930364925759293,3hpcoa[mN],0.37514029304440455
0.9931914804579796,ps_hs[cN],0
0.9933463030203433,ps_hs[mN],0
0.9935009606153253,pylald[mN],0.17318988896371007
0.9936554535941038,peracd[mN],0
0.9938097823067378,xu5p-D[cN],0.5837540838502225
0.9939639471021707,r5p[cN],0.5837540838502225
0.9941179483282351,saccrp-L[mN],0.7152717922484562
0.9942717863316576,sarcs[cN],0.4521854959345642
0.9944254614580637,ser-L[cN],0.42944866254762076
0.9945789740519823,sl-L[mN],0
0.9947323244568496,succ[cN],0.5027056487805626
0.9948855130150157,t2m26dcoa[mN],0
0.9950385400677465,s7p[cN],0.6419073930279375
0.9951914059552308,e4p[cN],0.5456456640418149
0.995344111016583,tcynt[cN],0
0.9954966555898486,thymd[cN],0
0.995649040012008,trdox[mN],0.20118242686572718
0.9958012646189822,trdrd[mN],0
0.9959533297456356,uppg3[cN],0.9335922599938772
0.9961052357257818,uri[cN],0
0.9962569828921866,val-L[cN],0.595387600089421
0.9964085715765741,3mob[cN],0.5802869591471284
0.9965600021096299,val-L[mN],0.595387600089421
0.9967112748210053,vitd2[mN],0
0.9968623900393225,vitd2[cN],0
0.9970133480921781,vitd3[mN],0
0.9971641493061475,vitd3[cN],0
0.9973147940067895,mtDNAn-1[mN],0
0.9974652825186502,mtDNAn[mN],0
0.9976156151652673,damp[mN],0
0.9977657922691741,dcmp[mN],0
0.9979158141519043,gdp[cN],0
0.9980656811339949,gtp[cN],0
0.9982153935349916,Nacasp[cN],0.5731452698038058
0.9983649516734521,Tyr-ggn[cN],0
0.9985143558669505,udpg[cN],1.3178116862935391e-15
0.9986636064320811,ggn[cN],0
0.9988127036844627,udp[cN],0
0.9989616479387425,glygn1[cN],0
0.9991104395086,glygn2[cN],0
0.999259078706751,dxtrn[cN],0.6093162108000779
0.9994075658449517,glygn3[cN],0
0.9995559012340021,urea[cN],0
0.9997040851837508,creat[cN],0
0.9998521180030979,pcreat[cN],0
1,ala-L[cN],0.4735333439642052
